amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.125,-82.5,120.66959897971054,47.9406942060178,81.40579240789616,136.59026362358193,179.95832195867362,99.595700152207,71.06481481481482,288,False,False
1.1,-102.5,120.7042275744299,48.57552045805464,79.64693377126247,138.6430807426806,179.94007754643144,99.80498477929984,72.06330576048886,288,False,False
1.2,-95.0,120.79167402438624,47.998892561339545,78.62332402896905,137.4222258066936,179.98212688640467,99.81449771689498,71.32401663064809,288,False,False
1.025,-110.0,120.82219371056351,50.49216711996965,77.52193171637434,140.4608919695855,179.8482172816866,99.75266362252664,72.46731158556275,288,False,False
0.875,-100.0,120.8495781531843,48.866633265095665,78.1418340938521,138.46422401526175,179.84629366474837,99.61472602739725,72.15974861514768,288,False,False
0.85,-95.0,120.8958740334918,48.52493933834075,79.25987167379434,137.86027797805144,179.89874923130378,99.61948249619483,72.06330576048886,288,False,False
0.9,-82.5,120.89681856667221,48.30600133574805,82.05578870375997,136.3036801062534,179.82542337341528,99.68607305936072,71.54516605807686,288,False,False
0.925,-105.0,120.9041083200315,49.59939625558594,78.20759348809885,140.34696365181816,179.79248558028956,99.72888127853882,72.43224004520954,288,False,False
1.1,-80.0,120.94114255721766,48.13806222764682,81.85385595420173,136.06542792330396,179.86678666293972,99.52435312024353,71.11969657450878,288,False,False
0.875,-85.0,120.94801500122884,48.30974946826695,81.50595983111043,136.66909969130324,179.85697794698876,99.72412480974124,71.62205486002433,288,False,False
1.2,-87.5,120.96540388864692,47.9857275935515,80.10714303198179,137.14223830295612,179.90790467482833,99.68607305936072,71.2770061728395,288,False,False
0.95,-77.5,121.06012734349791,48.751380920108836,82.6370432880473,134.8510749598352,179.87064167093502,99.64326484018265,71.33215962441314,288,False,False
0.925,-80.0,121.06799937607973,48.47243927379983,82.68883129352498,135.41218113261598,179.65560768243438,99.68131659056317,71.5063141192836,288,False,False
0.975,-110.0,121.07794025782333,50.74105451541356,77.47949974793863,141.37737418641532,179.95437107671722,99.77168949771689,72.50994392279603,288,False,False
1.175,-85.0,121.17417571809946,47.906607004253246,80.86328380116805,136.96367450177127,179.71254082934706,99.59094368340944,71.25771604938272,288,False,False
1.025,-75.0,121.22085611836562,49.07814226890458,82.81823813184596,135.07282427933626,179.971955219191,99.53862252663623,71.1186098069901,288,False,False
0.85,-87.5,121.23689773507317,48.46720492161218,81.04323326901941,137.35034291827913,179.96944548958737,99.71461187214612,71.71904886106763,288,False,False
1.075,-107.5,121.297000435527,49.75542661690077,77.86708939459557,139.50609836383538,179.75139314678145,99.77644596651446,72.43169666145019,288,False,False
1.075,-77.5,121.33291549966334,48.528164368269074,82.19673280304211,135.52732066656344,179.83647493348815,99.53862252663623,71.21506042427404,288,False,False
1.125,-102.5,121.33937879501717,48.650107969781814,79.22861233707363,138.68766555514813,179.97575673151988,99.80498477929984,72.00758563728047,288,False,False
1.2,-97.5,121.36360145065115,48.20039366993564,78.17528881593246,137.57258808723245,179.93002295304336,99.79071537290716,71.3430350622252,288,False,False
1.175,-100.0,121.38230642432816,48.40003265037962,78.07067930103892,137.8657908584857,179.95445196767355,99.82876712328768,71.5416340636411,288,False,False
0.975,-75.0,121.48475225862667,49.128397850106566,83.15410670599908,134.56209783532316,179.98320484491325,99.57667427701674,71.06019605286036,288,False,False
1.1,-105.0,121.63283316891089,49.1606855714026,79.16100499471989,139.12805182140042,179.9832382732354,99.80498477929984,72.25808555033908,288,False,False
1.05,-110.0,121.66228729954469,50.45861825142787,77.59537397301399,140.25847274479187,179.7837409932776,99.7431506849315,72.42979481829246,288,False,False
1.15,-82.5,121.66368999855897,48.119557203220936,81.4963124550054,137.11756891696035,179.92523467700482,99.64326484018265,71.00694444444444,288,False,False
0.925,-107.5,121.77743089276734,50.24646150703937,77.4553717107592,140.94025773689302,179.9791229730754,99.71936834094369,72.50641192836028,288,False,False
1.15,-102.5,121.84332614545018,48.744204793362684,78.6505315227177,138.7118546530156,179.61286917207644,99.80974124809741,71.9304251434533,288,False,False
0.85,-97.5,121.8825674525621,48.85936289220896,79.3495980825526,138.41653550350551,179.76297090763356,99.64802130898022,72.1211683682341,288,False,False
1.125,-80.0,121.9329194743942,48.302450171831715,81.94537883511413,136.46048591081922,179.83814721648105,99.57191780821918,71.12268518518518,288,False,False
1.05,-75.0,122.02261390104727,49.06262801514624,82.80751358707604,134.9231468324409,179.8903002552001,99.51959665144597,71.16126543209877,288,False,False
1.2,-85.0,122.09575041920932,48.15577383654474,80.69718848400467,137.48095597764342,179.9494734408246,99.65753424657534,71.21913580246913,288,False,False
0.95,-110.0,122.10416799884243,50.79214985872142,77.62035570336347,141.07309428658246,179.9434243347401,99.72412480974124,72.54499993789901,288,False,False
0.9,-105.0,122.11503551133366,49.79772564189506,78.36062125818374,140.39624213126817,179.64528593764544,99.68607305936072,72.49065379933924,288,False,False
0.875,-102.5,122.11582630420946,49.37760356122671,78.371902614514,139.31991726906878,179.90915265293984,99.62423896499239,72.19777771567678,288,False,False
1.2,-100.0,122.12688543073091,48.5138251752082,77.9410313163412,138.0020494392284,179.69333810462945,99.77644596651446,71.52207224830464,288,False,False
