freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,125.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-85.234598,274.765402,-12.435027,-24.420613,True
7.738000,45.000000,130.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-79.234518,280.765482,-12.101305,-26.348797,True
7.738000,45.000000,135.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-68.700919,291.299081,-11.586453,-28.769635,True
7.738000,45.000000,140.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-52.582996,307.417004,-10.960045,-31.808146,True
7.738000,45.000000,145.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-28.108169,-28.108169,-10.315933,-35.974338,False
7.738000,45.000000,150.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,30.562497,30.562497,-9.765124,-42.311089,False
7.738000,45.000000,155.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,122.452785,122.452785,-9.418619,-36.181488,False
7.738000,45.000000,160.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,148.465752,148.465752,-9.372376,-28.504542,True
7.738000,45.000000,165.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,160.459794,160.459794,-9.701840,-23.243739,True
7.738000,45.000000,170.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,168.072612,168.072612,-10.465472,-19.307489,True
7.738000,45.000000,175.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,173.839448,173.839448,-11.714196,-16.270239,True
7.738000,45.000000,180.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,178.894495,178.894495,-13.505600,-13.927645,True
7.738000,45.000000,185.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-176.056911,183.943089,-15.925862,-12.161591,True
7.738000,45.000000,190.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-170.314015,189.685985,-19.131905,-10.894203,True
7.738000,45.000000,195.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-162.604091,197.395909,-23.459387,-10.066845,True
7.738000,45.000000,200.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-148.688377,211.311623,-29.795573,-9.627493,True
7.738000,45.000000,205.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-94.466255,-94.466255,-39.916920,-9.522234,False
