freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,85.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-20.429715,-20.429715,-8.189027,-8.166304,True
7.738000,45.000000,90.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-14.147198,-14.147198,-9.540073,-8.340075,True
7.738000,45.000000,95.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-8.988249,-8.988249,-10.972842,-8.347342,True
7.738000,45.000000,100.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-5.634452,-5.634452,-12.475717,-8.236536,True
7.738000,45.000000,105.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-4.874184,-4.874184,-13.998102,-8.065940,True
7.738000,45.000000,110.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-7.504013,-7.504013,-15.397207,-7.894440,True
7.738000,45.000000,115.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-13.712409,-13.712409,-16.384904,-7.776986,True
7.738000,45.000000,120.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-21.891594,-21.891594,-16.623629,-7.763733,True
7.738000,45.000000,125.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-28.792714,-28.792714,-16.050320,-7.901075,True
7.738000,45.000000,130.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-32.026336,-32.026336,-14.967664,-8.233259,True
7.738000,45.000000,135.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-31.160215,-31.160215,-13.735410,-8.803782,True
7.738000,45.000000,140.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-26.573529,-26.573529,-12.582497,-9.655340,True
7.738000,45.000000,145.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-18.407069,-18.407069,-11.630399,-10.824799,True
7.738000,45.000000,150.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-6.122277,-6.122277,-10.948921,-12.322395,True
7.738000,45.000000,155.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,11.654573,11.654573,-10.585301,-14.066511,True
7.738000,45.000000,160.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,36.697024,36.697024,-10.573910,-15.734752,True
7.738000,45.000000,165.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,68.852883,68.852883,-10.938005,-16.684605,True
7.738000,45.000000,170.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,103.794610,103.794610,-11.689358,-16.509972,True
7.738000,45.000000,175.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,137.636315,137.636315,-12.827185,-15.589107,True
7.738000,45.000000,180.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,170.784236,170.784236,-14.328796,-14.443039,True
7.738000,45.000000,185.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-154.312373,205.687627,-16.088007,-13.311636,True
7.738000,45.000000,190.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-114.886516,245.113484,-17.671178,-12.298043,True
7.738000,45.000000,195.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-71.631574,288.368426,-18.034103,-11.489172,True
7.738000,45.000000,200.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-33.391134,326.608866,-16.666880,-10.962064,True
7.738000,45.000000,205.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-5.975114,354.024886,-14.569521,-10.763827,True
7.738000,45.000000,210.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,12.570377,372.570377,-12.590223,-10.906767,True
7.738000,45.000000,215.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,25.121727,385.121727,-10.971052,-11.375633,True
7.738000,45.000000,220.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,33.330246,393.330246,-9.724527,-12.135357,True
7.738000,45.000000,225.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,37.837077,397.837077,-8.811287,-13.129691,True
7.738000,45.000000,230.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,38.605881,398.605881,-8.186315,-14.259838,True
7.738000,45.000000,235.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,35.305615,395.305615,-7.807421,-15.334359,True
7.738000,45.000000,240.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,28.160716,388.160716,-7.634462,-16.027997,True
7.738000,45.000000,245.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,19.148205,379.148205,-7.626713,-16.005153,True
7.738000,45.000000,250.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,11.543453,371.543453,-7.740210,-15.228033,True
7.738000,45.000000,255.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,7.477282,367.477282,-7.925374,-13.980049,True
7.738000,45.000000,260.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,7.157211,367.157211,-8.125252,-12.558994,True
7.738000,45.000000,265.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,9.911920,369.911920,-8.275650,-11.126499,True
7.738000,45.000000,270.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,14.937597,374.937597,-8.309717,-9.742169,True
7.738000,45.000000,275.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,21.464122,381.464122,-8.169309,-8.420088,True
7.738000,45.000000,280.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,28.757526,388.757526,-7.820981,-7.160632,True
7.738000,45.000000,285.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,36.167140,396.167140,-7.267719,-5.964040,True
7.738000,45.000000,290.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,43.217285,403.217285,-6.547347,-4.835076,True
7.738000,45.000000,295.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,49.666183,409.666183,-5.718683,-3.783794,True
7.738000,45.000000,300.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,55.493210,415.493210,-4.845388,-2.824683,True
7.738000,45.000000,305.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.840023,420.840023,-3.985406,-1.975276,True
7.738000,45.000000,310.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,65.948279,425.948279,-3.186900,-1.254636,True
7.738000,45.000000,315.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,71.117635,431.117635,-2.487888,-0.681841,True
7.738000,45.000000,320.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.687547,436.687547,-1.917016,-0.274252,True
7.738000,45.000000,325.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,83.036999,443.036999,-1.494159,-0.045129,True
7.738000,45.000000,330.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,90.592952,450.592952,-1.230338,0.000000,True
7.738000,45.000000,335.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,99.834647,459.834647,-1.126385,-0.131088,True
7.738000,45.000000,340.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,111.271512,471.271512,-1.169530,-0.409683,True
7.738000,45.000000,345.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,125.356225,485.356225,-1.327233,-0.778456,True
7.738000,45.000000,350.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,142.288478,502.288478,-1.539808,-1.150790,True
7.738000,45.000000,355.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,161.725253,521.725253,-1.719494,-1.429222,True
7.738000,45.000000,360.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-177.414593,542.585407,-1.770457,-1.546164,True
7.738000,45.000000,0.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,178.075776,178.075776,-0.547146,-0.314077,True
7.738000,45.000000,5.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-165.246625,194.753375,-0.790393,-0.108626,True
7.738000,45.000000,10.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-148.808060,211.191940,-0.972294,0.000000,True
7.738000,45.000000,15.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-133.106714,226.893286,-1.034011,-0.033685,True
7.738000,45.000000,20.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-118.741686,241.258314,-0.970884,-0.235017,True
7.738000,45.000000,25.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-106.173857,253.826143,-0.832800,-0.615438,True
7.738000,45.000000,30.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-95.572363,264.427637,-0.694377,-1.178493,True
7.738000,45.000000,35.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-86.847547,273.152453,-0.623816,-1.923727,True
7.738000,45.000000,40.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-79.773801,280.226199,-0.668803,-2.848260,True
7.738000,45.000000,45.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-74.096632,285.903368,-0.856368,-3.946456,True
7.738000,45.000000,50.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-69.593791,290.406209,-1.197764,-5.208449,True
7.738000,45.000000,55.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-66.101797,293.898203,-1.693376,-6.618208,True
7.738000,45.000000,60.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-63.523312,296.476688,-2.336391,-8.151605,True
7.738000,45.000000,65.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-61.822987,298.177013,-3.115398,-9.774751,True
7.738000,45.000000,70.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-61.012071,298.987929,-4.016173,-11.442983,True
7.738000,45.000000,75.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-61.118461,298.881539,-5.022686,-13.101545,True
7.738000,45.000000,80.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-62.141941,297.858059,-6.117068,-14.689990,True
7.738000,45.000000,85.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-64.007024,295.992976,-7.278163,-16.152486,True
7.738000,45.000000,90.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-66.540798,293.459202,-8.478171,-17.453611,True
7.738000,45.000000,95.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-69.494530,290.505470,-9.677237,-18.593600,True
7.738000,45.000000,100.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-72.577972,287.422028,-10.817105,-19.613963,True
7.738000,45.000000,105.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-75.430030,284.569970,-11.818139,-20.589814,True
7.738000,45.000000,110.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-77.488688,282.511312,-12.588133,-21.614274,True
7.738000,45.000000,115.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-77.842644,282.157356,-13.049016,-22.781684,True
7.738000,45.000000,120.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-75.207788,284.792212,-13.170315,-24.168436,True
7.738000,45.000000,125.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-68.051461,291.948539,-12.982091,-25.797732,True
7.738000,45.000000,130.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-54.840199,305.159801,-12.557627,-27.565174,True
7.738000,45.000000,135.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-34.842270,325.157730,-11.987515,-29.150079,True
7.738000,45.000000,140.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-9.637268,350.362732,-11.365235,-30.147973,True
7.738000,45.000000,145.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,17.847071,377.847071,-10.782940,-30.507582,True
7.738000,45.000000,150.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,47.284304,407.284304,-10.328847,-30.398513,True
7.738000,45.000000,155.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,79.740741,439.740741,-10.083474,-29.495114,True
7.738000,45.000000,160.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,111.398801,471.398801,-10.116636,-27.259598,True
7.738000,45.000000,165.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,136.475905,496.475905,-10.486986,-24.122655,True
7.738000,45.000000,170.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,154.674396,514.674396,-11.244270,-20.910107,True
7.738000,45.000000,175.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,168.317940,528.317940,-12.434023,-18.027439,True
7.738000,45.000000,180.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.342587,539.342587,-14.105094,-15.597547,True
7.738000,45.000000,185.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-170.880420,549.119580,-16.321807,-13.653176,True
7.738000,45.000000,190.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-161.069966,558.930034,-19.184816,-12.197222,True
7.738000,45.000000,195.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-149.346244,570.653756,-22.867514,-11.211368,True
7.738000,45.000000,200.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-131.450296,588.549704,-27.645727,-10.653447,True
7.738000,45.000000,205.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-94.694643,625.305357,-33.271706,-10.455269,True
7.738000,45.000000,210.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-33.186320,686.813680,-34.783083,-10.525716,True
7.738000,45.000000,215.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,6.346707,726.346707,-32.209299,-10.763101,True
7.738000,45.000000,220.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,30.040646,750.040646,-30.192974,-11.075715,True
7.738000,45.000000,225.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,48.675096,768.675096,-28.715259,-11.398591,True
7.738000,45.000000,230.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,63.858625,783.858625,-27.365970,-11.691425,True
7.738000,45.000000,235.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,74.859300,794.859300,-26.021275,-11.918534,True
7.738000,45.000000,240.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,81.274461,801.274461,-24.742469,-12.029962,True
7.738000,45.000000,245.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,83.580223,803.580223,-23.604103,-11.962234,True
7.738000,45.000000,250.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,82.778324,802.778324,-22.617115,-11.661160,True
7.738000,45.000000,255.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,79.981213,799.981213,-21.729758,-11.109428,True
7.738000,45.000000,260.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.148798,796.148798,-20.851530,-10.335071,True
7.738000,45.000000,265.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,72.004571,792.004571,-19.881262,-9.395637,True
7.738000,45.000000,270.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,68.084092,788.084092,-18.737161,-8.355144,True
7.738000,45.000000,275.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,64.790249,784.790249,-17.381556,-7.269674,True
7.738000,45.000000,280.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,62.389577,782.389577,-15.828145,-6.183607,True
7.738000,45.000000,285.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.997467,780.997467,-14.129041,-5.131464,True
7.738000,45.000000,290.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.607769,780.607769,-12.353065,-4.141034,True
7.738000,45.000000,295.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,61.156863,781.156863,-10.568297,-3.235884,True
7.738000,45.000000,300.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,62.584321,782.584321,-8.833265,-2.436783,True
7.738000,45.000000,305.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,64.871316,784.871316,-7.194581,-1.762102,True
7.738000,45.000000,310.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,68.059406,788.059406,-5.687681,-1.227263,True
7.738000,45.000000,315.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,72.257836,792.257836,-4.338550,-0.843170,True
7.738000,45.000000,320.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,77.643341,797.643341,-3.165548,-0.613339,True
7.738000,45.000000,325.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,84.449495,804.449495,-2.181019,-0.529426,True
7.738000,45.000000,330.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,92.935440,812.935440,-1.392559,-0.565363,True
7.738000,45.000000,335.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,103.318797,823.318797,-0.803754,-0.672329,True
7.738000,45.000000,340.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,115.667382,835.667382,-0.414041,-0.780621,True
7.738000,45.000000,345.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,129.791224,849.791224,-0.217171,-0.816902,True
7.738000,45.000000,350.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,145.240938,865.240938,-0.197630,-0.736463,True
7.738000,45.000000,355.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,161.476928,881.476928,-0.324887,-0.549162,True
7.738000,45.000000,360.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,178.075776,898.075776,-0.547146,-0.314077,True
7.738000,45.000000,0.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,178.629126,178.629126,-0.000000,-0.219773,True
7.738000,45.000000,5.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-166.523426,193.476574,-0.019196,-0.273784,True
7.738000,45.000000,10.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-151.832812,208.167188,-0.101325,-0.429674,True
7.738000,45.000000,15.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-137.466178,222.533822,-0.231429,-0.709874,True
7.738000,45.000000,20.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-123.583925,236.416075,-0.401652,-1.133937,True
7.738000,45.000000,25.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-110.317773,249.682227,-0.612002,-1.717815,True
7.738000,45.000000,30.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-97.747481,262.252519,-0.868948,-2.473967,True
7.738000,45.000000,35.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-85.883618,274.116382,-1.182761,-3.411884,True
7.738000,45.000000,40.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-74.656493,285.343507,-1.564658,-4.538743,True
7.738000,45.000000,45.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-63.905661,296.094339,-2.024384,-5.859983,True
7.738000,45.000000,50.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-53.361397,306.638603,-2.568487,-7.379379,True
7.738000,45.000000,55.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-42.606629,317.393371,-3.199391,-9.097067,True
7.738000,45.000000,60.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-31.006293,328.993707,-3.915278,-11.000960,True
7.738000,45.000000,65.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-17.611930,342.388070,-4.710635,-13.039489,True
7.738000,45.000000,70.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-1.188114,358.811886,-5.577148,-15.051969,True
7.738000,45.000000,75.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,19.041061,379.041061,-6.504655,-16.662300,True
7.738000,45.000000,80.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,41.380017,401.380017,-7.481905,-17.361658,True
7.738000,45.000000,85.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,61.464632,421.464632,-8.497025,-17.033355,True
7.738000,45.000000,90.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.449647,436.449647,-9.537708,-16.110339,True
7.738000,45.000000,95.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,86.549922,446.549922,-10.591161,-15.037141,True
7.738000,45.000000,100.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,93.046996,453.046996,-11.643874,-14.030236,True
7.738000,45.000000,105.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,97.093345,457.093345,-12.681154,-13.164060,True
7.738000,45.000000,110.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,99.547223,459.547223,-13.686238,-12.460886,True
7.738000,45.000000,115.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,101.063107,461.063107,-14.638692,-11.931156,True
7.738000,45.000000,120.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,102.172717,462.172717,-15.511957,-11.587819,True
7.738000,45.000000,125.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,103.320092,463.320092,-16.270780,-11.450310,True
7.738000,45.000000,130.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,104.864999,464.864999,-16.871090,-11.544190,True
7.738000,45.000000,135.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,107.088293,467.088293,-17.266436,-11.897924,True
7.738000,45.000000,140.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,110.251610,470.251610,-17.423317,-12.535698,True
7.738000,45.000000,145.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,114.750109,474.750109,-17.340051,-13.461678,True
7.738000,45.000000,150.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,121.293897,481.293897,-17.056719,-14.624952,True
