amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
0.9,-97.5,119.43424328899206,48.22491794469739,79.52754808479973,139.71406062455083,179.9322444021749,99.60521308980213,71.58294675460168,288,False,False
1.025,-80.0,119.43689437493265,48.07904097275996,83.58819122508179,137.15345348866862,179.96279729895264,99.67180365296804,70.69096678838463,288,False,False
0.975,-105.0,119.46598870321013,48.990975126161736,79.86316312427628,140.84066544199052,179.92363618203498,99.62423896499239,71.70193227264824,288,False,False
0.875,-92.5,119.50388700354824,48.167678750993275,80.20080278982721,139.26239539250167,179.97153880362532,99.69558599695586,71.35173696499987,288,False,False
1.025,-105.0,119.57543427771712,48.81898638186594,80.38484376476322,140.80014939911783,179.99074912980188,99.65277777777777,71.62015301686662,288,False,False
1.15,-92.5,119.60757877340458,47.48791977584741,81.18829101379028,138.21371280783126,179.91814483552463,99.77168949771689,71.04905668579377,288,False,False
1.0,-107.5,119.64612592736682,49.45747654827363,79.79877703803065,141.15483484032225,179.93506172490802,99.64326484018265,71.67885398812629,288,False,False
1.1,-85.0,119.67583568408892,47.541474232302754,82.85426109377322,137.5375318398084,179.87021542480545,99.70509893455099,70.81322813423752,288,False,False
1.075,-102.5,119.84517705406277,48.22651682742827,80.09907576924279,139.7999980742685,179.87073336730077,99.69558599695586,71.57996590655041,288,False,False
1.15,-95.0,119.8585403084082,47.535600898899894,80.38731240061436,138.4838932866026,179.9737616869955,99.77644596651446,70.92761041557989,288,False,False
1.0,-77.5,119.89290939815768,48.641592697597304,83.81941601349763,137.40839725616883,179.96449859941623,99.64802130898022,70.70101938793253,288,False,False
0.875,-95.0,119.92696200110757,48.26723061498601,79.6798201313128,139.22959772236987,179.9288286174234,99.63850837138509,71.4498487840624,288,False,False
1.075,-82.5,119.96595022155527,47.765469780701274,83.28314102155107,137.5477729231737,179.91464823296337,99.69558599695586,70.82682049084632,288,False,False
0.95,-80.0,120.05963233627159,48.377309917377566,82.56190513339212,137.17099943174577,179.8513171914692,99.72412480974124,70.90995044340114,288,False,False
1.125,-100.0,120.116386782796,47.950261269514385,79.29826578013645,139.25513301945546,179.89557899123457,99.73363774733637,71.27591940532082,288,False,False
0.95,-105.0,120.14158617529552,49.091716078444406,79.27889542848028,140.82643722925806,179.8880815122431,99.60521308980213,71.72203747174404,288,False,False
1.15,-97.5,120.15293583152321,47.67803488404533,79.60263935604517,138.73620423445038,179.68775136568752,99.73839421613394,70.99908090518419,288,False,False
1.175,-90.0,120.18709188145718,47.579530888982525,81.85466484724927,137.98659017177445,179.86320524507903,99.7574200913242,70.9911863154234,288,False,False
0.925,-102.5,120.22415648095958,48.82535367037053,79.37023239739374,140.33018789509518,179.94400760403335,99.60045662100457,71.81767301338897,288,False,False
