window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
175.0,85.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
180.0,90.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
185.0,95.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
190.0,100.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
195.0,105.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
200.0,110.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
205.0,115.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
210.0,120.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
215.0,125.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
220.0,130.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
225.0,135.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
230.0,140.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
235.0,145.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
240.0,150.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
245.0,155.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
250.0,160.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
255.0,165.0,550,-9.02053484292577,55.0,255.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
260.0,170.0,550,-7.60867617545374,55.0,260.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
265.0,175.0,550,-7.48029835812822,90.0,175.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
270.0,180.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
275.0,185.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
280.0,190.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
285.0,195.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
290.0,200.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
295.0,205.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
300.0,210.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
305.0,215.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
310.0,220.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
315.0,225.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
320.0,230.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
325.0,235.0,550,-7.60762295139556,45.0,180.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
330.0,240.0,550,-8.40558369061278,55.0,240.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
335.0,245.0,550,-9.44422459771092,55.0,245.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
340.0,250.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
345.0,255.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
350.0,260.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
355.0,265.0,550,-9.74825174058242,55.0,250.0,3.309827390966,45.0,30.0,edgeifa_s17_h5p4_l5p4_f0p95_g0p20_patch7p4,3
0.0,270.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
5.0,275.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
10.0,280.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
15.0,285.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
20.0,290.0,550,-14.1472045125103,50.0,255.0,5.18360985842879,45.0,20.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
25.0,295.0,550,-14.1472045125103,50.0,255.0,5.04260136805572,45.0,25.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
30.0,300.0,550,-14.1472045125103,50.0,255.0,4.76783497506825,45.0,30.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
35.0,305.0,550,-14.1472045125103,50.0,255.0,4.36247863431125,65.0,35.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
40.0,310.0,550,-14.1472045125103,50.0,255.0,3.92485708360041,70.0,40.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
45.0,315.0,550,-14.1472045125103,50.0,255.0,3.42854587286809,75.0,45.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
50.0,320.0,550,-14.1472045125103,50.0,255.0,3.41342890263064,90.0,320.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
55.0,325.0,550,-14.1472045125103,50.0,255.0,3.80660142267694,90.0,325.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
60.0,330.0,550,-14.1472045125103,50.0,255.0,4.14504912112954,90.0,330.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
65.0,335.0,550,-14.1472045125103,50.0,255.0,4.47719239294787,45.0,335.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
70.0,340.0,550,-14.1472045125103,50.0,255.0,4.79074114655568,45.0,340.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
75.0,345.0,550,-14.1472045125103,50.0,255.0,4.98778668207625,45.0,345.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
80.0,350.0,550,-14.1472045125103,50.0,255.0,5.08920759400227,45.0,350.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
85.0,355.0,550,-14.1472045125103,50.0,255.0,5.12783517683481,45.0,355.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
90.0,0.0,550,-14.1472045125103,50.0,255.0,5.14291797765316,45.0,0.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
95.0,5.0,550,-14.1472045125103,50.0,255.0,5.16522019772417,45.0,5.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
100.0,10.0,550,-14.1472045125103,50.0,255.0,5.19990189133003,45.0,10.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
105.0,15.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
110.0,20.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
115.0,25.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
120.0,30.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
125.0,35.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
130.0,40.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
135.0,45.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
140.0,50.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
145.0,55.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
150.0,60.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
155.0,65.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
160.0,70.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
165.0,75.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
170.0,80.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
175.0,85.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
180.0,90.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
185.0,95.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
190.0,100.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
195.0,105.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
200.0,110.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
205.0,115.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
210.0,120.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
215.0,125.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
220.0,130.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
225.0,135.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
230.0,140.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
235.0,145.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
240.0,150.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
245.0,155.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
250.0,160.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
255.0,165.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
260.0,170.0,550,-13.8455294649541,50.0,260.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
265.0,175.0,550,-13.2523801279836,55.0,265.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
270.0,180.0,550,-12.7212014139506,55.0,270.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
275.0,185.0,550,-11.738516966547,55.0,275.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
280.0,190.0,550,-10.4046212534233,55.0,280.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
285.0,195.0,550,-8.81546137780415,55.0,285.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
290.0,200.0,550,-7.38351683268273,60.0,290.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
295.0,205.0,550,-6.41939835185114,45.0,190.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
300.0,210.0,550,-6.41939835185114,45.0,190.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
305.0,215.0,550,-6.41939835185114,45.0,190.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
310.0,220.0,550,-6.44905974001197,50.0,220.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
315.0,225.0,550,-7.24338259840497,50.0,225.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
320.0,230.0,550,-8.23773506127802,50.0,230.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
325.0,235.0,550,-9.40971228885791,50.0,235.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
330.0,240.0,550,-10.7381559088284,50.0,240.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
335.0,245.0,550,-12.1553874016861,50.0,245.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
340.0,250.0,550,-13.4437176554575,50.0,250.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
345.0,255.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
350.0,260.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
355.0,265.0,550,-14.1472045125103,50.0,255.0,5.22107291431736,45.0,15.0,edgeifa_s17_h5p8_l4p8_f1p35_g0p25,4
0.0,270.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
5.0,275.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
10.0,280.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
15.0,285.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
20.0,290.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
25.0,295.0,550,-14.0887893455861,50.0,255.0,5.01267407720448,45.0,25.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
30.0,300.0,550,-14.0887893455861,50.0,255.0,4.79262876035765,45.0,30.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
35.0,305.0,550,-14.0887893455861,50.0,255.0,4.43612515039325,45.0,35.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
40.0,310.0,550,-14.0887893455861,50.0,255.0,3.94815491356259,45.0,40.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
45.0,315.0,550,-14.0887893455861,50.0,255.0,3.36110256930456,70.0,45.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
50.0,320.0,550,-14.0887893455861,50.0,255.0,3.4663123130696,90.0,320.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
55.0,325.0,550,-14.0887893455861,50.0,255.0,3.85600043364594,90.0,325.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
60.0,330.0,550,-14.0887893455861,50.0,255.0,4.18062982516792,90.0,330.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
65.0,335.0,550,-14.0887893455861,50.0,255.0,4.44293075032303,90.0,335.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
70.0,340.0,550,-14.0887893455861,50.0,255.0,4.64691206634047,90.0,340.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
75.0,345.0,550,-14.0887893455861,50.0,255.0,4.81425546169617,45.0,345.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
80.0,350.0,550,-14.0887893455861,50.0,255.0,4.90161046909729,45.0,350.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
85.0,355.0,550,-14.0887893455861,50.0,255.0,4.9437413760762,90.0,355.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
90.0,0.0,550,-14.0887893455861,50.0,255.0,4.94767955170956,45.0,0.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
95.0,5.0,550,-14.0887893455861,50.0,255.0,4.98769261923502,45.0,5.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
100.0,10.0,550,-14.0887893455861,50.0,255.0,5.05072592972381,45.0,10.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
105.0,15.0,550,-14.0887893455861,50.0,255.0,5.10601240602373,45.0,15.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
110.0,20.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
115.0,25.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
120.0,30.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
125.0,35.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
130.0,40.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
135.0,45.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
140.0,50.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
145.0,55.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
150.0,60.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
155.0,65.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
160.0,70.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
165.0,75.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
170.0,80.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
175.0,85.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
180.0,90.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
185.0,95.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
190.0,100.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
195.0,105.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
200.0,110.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
205.0,115.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
210.0,120.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
215.0,125.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
220.0,130.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
225.0,135.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
230.0,140.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
235.0,145.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
240.0,150.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
245.0,155.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
250.0,160.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
255.0,165.0,550,-14.0887893455861,50.0,255.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
260.0,170.0,550,-13.2866572595014,50.0,260.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
265.0,175.0,550,-12.5748153396805,55.0,265.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
270.0,180.0,550,-11.5888075401358,55.0,270.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
275.0,185.0,550,-10.3633190343256,55.0,275.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
280.0,190.0,550,-9.02913384984265,55.0,280.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
285.0,195.0,550,-7.62417763971964,55.0,285.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
290.0,200.0,550,-6.58225373200729,45.0,190.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
295.0,205.0,550,-6.58225373200729,45.0,190.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
300.0,210.0,550,-6.58225373200729,45.0,190.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
305.0,215.0,550,-6.58225373200729,45.0,190.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
310.0,220.0,550,-6.58225373200729,45.0,190.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
315.0,225.0,550,-7.00594939046131,50.0,225.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
320.0,230.0,550,-8.06284477833851,50.0,230.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
325.0,235.0,550,-9.3525713531212,50.0,235.0,5.10758685253306,45.0,20.0,edgeifa_s17_h5p8_l4p8_f0p75_g0p25_stub1p2_c0p18,5
