freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,285.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,34.132341,754.132341,-7.533519,-6.358012,True
7.738000,45.000000,290.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,40.707064,760.707064,-6.866768,-5.209378,True
7.738000,45.000000,295.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,46.826914,766.826914,-6.075356,-4.144575,True
7.738000,45.000000,300.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,52.447005,772.447005,-5.218110,-3.175221,True
7.738000,45.000000,305.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,57.690326,777.690326,-4.353840,-2.315677,True
7.738000,45.000000,310.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,62.792637,782.792637,-3.535170,-1.581624,True
7.738000,45.000000,315.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,68.053934,788.053934,-2.805756,-0.988662,True
7.738000,45.000000,320.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,73.806451,793.806451,-2.198980,-0.550886,True
7.738000,45.000000,325.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,80.399462,800.399462,-1.737118,-0.279197,True
7.738000,45.000000,330.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,88.196959,808.196959,-1.430763,-0.178924,True
7.738000,45.000000,335.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,97.581138,817.581138,-1.278282,-0.246191,True
7.738000,45.000000,340.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,108.947408,828.947408,-1.264571,-0.462577,True
7.738000,45.000000,345.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,122.661946,842.661946,-1.357948,-0.788676,True
7.738000,45.000000,350.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,138.937529,858.937529,-1.505278,-1.160194,True
7.738000,45.000000,355.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,157.604082,877.604082,-1.630249,-1.494857,True
7.738000,45.000000,360.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,177.869177,897.869177,-1.646884,-1.718010,True
7.738000,45.000000,0.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.705144,179.705144,-0.295303,-0.384912,True
7.738000,45.000000,5.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-162.767733,197.232267,-0.487703,-0.252658,True
7.738000,45.000000,10.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-145.673525,214.326475,-0.610386,-0.193890,True
7.738000,45.000000,15.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-129.619150,230.380850,-0.615819,-0.260704,True
7.738000,45.000000,20.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-115.214862,244.785138,-0.512203,-0.483740,True
7.738000,45.000000,25.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-102.844015,257.155985,-0.357477,-0.876860,True
7.738000,45.000000,30.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-92.549057,267.450943,-0.225881,-1.444685,True
7.738000,45.000000,35.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-84.104943,275.895057,-0.178438,-2.189249,True
7.738000,45.000000,40.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-77.167734,282.832266,-0.252815,-3.113833,True
7.738000,45.000000,45.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-71.396626,288.603374,-0.466618,-4.223273,True
7.738000,45.000000,50.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-66.523456,293.476544,-0.824351,-5.521344,True
7.738000,45.000000,55.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-62.382189,297.617811,-1.323041,-7.006609,True
7.738000,45.000000,60.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-58.916751,301.083249,-1.955514,-8.667989,True
7.738000,45.000000,65.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-56.179723,303.820277,-2.711910,-10.480430,True
7.738000,45.000000,70.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-54.323900,305.676100,-3.580224,-12.400276,True
7.738000,45.000000,75.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-53.574558,306.425442,-4.546353,-14.360145,True
7.738000,45.000000,80.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-54.155910,305.844090,-5.593752,-16.265528,True
7.738000,45.000000,85.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-56.151276,303.848724,-6.702416,-18.001088,True
7.738000,45.000000,90.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-59.344439,300.655561,-7.846640,-19.458994,True
7.738000,45.000000,95.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-63.196182,296.803818,-8.991027,-20.588185,True
7.738000,45.000000,100.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-67.043433,292.956567,-10.084995,-21.430162,True
7.738000,45.000000,105.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-70.299363,289.700637,-11.058822,-22.105237,True
7.738000,45.000000,110.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-72.362244,287.637756,-11.828688,-22.763559,True
7.738000,45.000000,115.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-72.306681,287.693319,-12.318393,-23.537393,True
7.738000,45.000000,120.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-68.705441,291.294559,-12.490371,-24.496262,True
7.738000,45.000000,125.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-59.899909,300.100091,-12.359220,-25.573839,True
7.738000,45.000000,130.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-45.139461,314.860539,-11.975429,-26.478465,True
7.738000,45.000000,135.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-26.607966,333.392034,-11.404709,-26.832245,True
7.738000,45.000000,140.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-8.889121,351.110879,-10.727164,-26.706363,True
7.738000,45.000000,145.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,5.576749,365.576749,-10.044946,-26.724561,True
7.738000,45.000000,150.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,18.414826,378.414826,-9.476452,-27.652633,True
7.738000,45.000000,155.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,37.216877,397.216877,-9.138051,-30.453829,True
7.738000,45.000000,160.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,95.911980,455.911980,-9.129211,-33.947386,True
7.738000,45.000000,165.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,154.028261,514.028261,-9.529006,-27.176210,True
7.738000,45.000000,170.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,169.477057,529.477057,-10.401387,-21.062154,True
7.738000,45.000000,175.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,175.646810,535.646810,-11.804953,-16.931611,True
7.738000,45.000000,180.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.276851,539.276851,-13.806845,-14.013344,True
7.738000,45.000000,185.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-177.860755,542.139245,-16.507033,-11.949552,True
7.738000,45.000000,190.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-175.059443,544.940557,-20.095858,-10.558034,True
7.738000,45.000000,195.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-171.916514,548.083486,-25.038682,-9.727241,True
7.738000,45.000000,200.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-168.202463,551.797537,-33.020639,-9.370959,True
7.738000,45.000000,205.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,21.000460,21.000460,-52.478618,-9.404355,False
7.738000,45.000000,210.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,24.140365,384.140365,-34.130416,-9.730387,True
7.738000,45.000000,215.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,31.934865,391.934865,-30.045878,-10.236580,True
7.738000,45.000000,220.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,41.174827,401.174827,-28.048837,-10.806132,True
7.738000,45.000000,225.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,51.188309,411.188309,-26.837242,-11.340681,True
7.738000,45.000000,230.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,61.041254,421.041254,-25.957569,-11.776690,True
7.738000,45.000000,235.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,69.686347,429.686347,-25.193936,-12.077033,True
7.738000,45.000000,240.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.217193,436.217193,-24.442707,-12.206440,True
7.738000,45.000000,245.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,80.131605,440.131605,-23.671486,-12.119965,True
7.738000,45.000000,250.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,81.463254,441.463254,-22.881754,-11.778966,True
7.738000,45.000000,255.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,80.653053,440.653053,-22.069691,-11.177874,True
7.738000,45.000000,260.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,78.271795,438.271795,-21.202204,-10.352953,True
7.738000,45.000000,265.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,74.853172,434.853172,-20.216987,-9.366295,True
7.738000,45.000000,270.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,70.918486,430.918486,-19.044952,-8.283449,True
7.738000,45.000000,275.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,67.033153,427.033153,-17.644235,-7.160583,True
7.738000,45.000000,280.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,63.743139,423.743139,-16.023981,-6.041985,True
7.738000,45.000000,285.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,61.440529,421.440529,-14.240422,-4.962293,True
7.738000,45.000000,290.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.302331,420.302331,-12.372509,-3.949363,True
7.738000,45.000000,295.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.339891,420.339891,-10.498451,-3.026327,True
7.738000,45.000000,300.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,61.491291,421.491291,-8.684157,-2.212662,True
7.738000,45.000000,305.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,63.696597,423.696597,-6.981112,-1.524537,True
7.738000,45.000000,310.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,66.941582,426.941582,-5.427934,-0.974596,True
7.738000,45.000000,315.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,71.277912,431.277912,-4.052290,-0.571226,True
7.738000,45.000000,320.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,76.828313,436.828313,-2.872320,-0.317061,True
7.738000,45.000000,325.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,83.779148,443.779148,-1.897758,-0.206300,True
7.738000,45.000000,330.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,92.356605,452.356605,-1.131119,-0.220581,True
7.738000,45.000000,335.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,102.777453,462.777453,-0.569013,-0.324302,True
7.738000,45.000000,340.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,115.166165,475.166165,-0.203179,-0.462944,True
7.738000,45.000000,345.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,129.452475,489.452475,-0.020372,-0.571173,True
7.738000,45.000000,350.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,145.313510,505.313510,0.000000,-0.595384,True
7.738000,45.000000,355.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,162.241465,522.241465,-0.108940,-0.521474,True
7.738000,45.000000,360.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.705144,539.705144,-0.295303,-0.384912,True
7.738000,45.000000,0.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.513129,179.513129,-0.102161,0.000000,True
7.738000,45.000000,5.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-165.028992,194.971008,-0.120686,-0.081656,True
7.738000,45.000000,10.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-149.841072,210.158928,-0.192266,-0.266769,True
7.738000,45.000000,15.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-135.160894,224.839106,-0.304869,-0.573588,True
7.738000,45.000000,20.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-121.172399,238.827601,-0.455691,-1.015581,True
7.738000,45.000000,25.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-107.975179,252.024821,-0.649318,-1.601097,True
7.738000,45.000000,30.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-95.568741,264.431259,-0.894117,-2.334672,True
7.738000,45.000000,35.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-83.854486,276.145514,-1.198890,-3.219077,True
7.738000,45.000000,40.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-72.649120,287.350880,-1.570959,-4.256940,True
7.738000,45.000000,45.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-61.698778,298.301222,-2.015515,-5.450889,True
7.738000,45.000000,50.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-50.683265,309.316735,-2.535589,-6.801271,True
7.738000,45.000000,55.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-39.203795,320.796205,-3.132084,-8.300168,True
7.738000,45.000000,60.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-26.759598,333.240402,-3.803698,-9.918928,True
7.738000,45.000000,65.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-12.755400,347.244600,-4.546812,-11.584254,True
7.738000,45.000000,70.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,3.328918,363.328918,-5.355443,-13.142213,True
7.738000,45.000000,75.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,21.399888,381.399888,-6.221349,-14.343581,True
7.738000,45.000000,80.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,40.059774,400.059774,-7.134323,-14.943480,True
7.738000,45.000000,85.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,56.979041,416.979041,-8.082671,-14.905232,True
7.738000,45.000000,90.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,70.498101,430.498101,-9.053901,-14.431355,True
7.738000,45.000000,95.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,80.337066,440.337066,-10.035613,-13.771008,True
7.738000,45.000000,100.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,87.004029,447.004029,-11.016568,-13.090679,True
7.738000,45.000000,105.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,91.180490,451.180490,-11.987740,-12.475945,True
7.738000,45.000000,110.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,93.506338,453.506338,-12.942815,-11.969517,True
7.738000,45.000000,115.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,94.581579,454.581579,-13.877045,-11.599209,True
7.738000,45.000000,120.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,95.024523,455.024523,-14.782688,-11.392845,True
