window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
85.0,355.0,20,-1.83921701546245,90.0,90.0,4.3827615625802,45.0,85.0,h5p0_l10p4_w8p6_feed8p80,20
90.0,0.0,20,-1.83921701546245,90.0,90.0,5.29024677496626,45.0,0.0,h5p0_l10p4_w8p6_feed8p80,20
0.0,270.0,190,-1.28472501303215,90.0,90.0,5.03889292847409,45.0,10.0,h5p8_l8p6_w8p0_feed7p80,21
5.0,275.0,180,-1.28472501303215,90.0,90.0,5.03889292847409,45.0,10.0,h5p8_l8p6_w8p0_feed7p80,21
10.0,280.0,170,-1.28472501303215,90.0,90.0,5.03889292847409,45.0,10.0,h5p8_l8p6_w8p0_feed7p80,21
15.0,285.0,160,-1.28472501303215,90.0,90.0,5.03709625815022,45.0,15.0,h5p8_l8p6_w8p0_feed7p80,21
20.0,290.0,150,-1.28472501303215,90.0,90.0,5.03055919427742,45.0,20.0,h5p8_l8p6_w8p0_feed7p80,21
25.0,295.0,140,-1.28472501303215,90.0,90.0,5.02044265790915,45.0,25.0,h5p8_l8p6_w8p0_feed7p80,21
30.0,300.0,130,-1.28472501303215,90.0,90.0,5.00771373837636,45.0,30.0,h5p8_l8p6_w8p0_feed7p80,21
35.0,305.0,120,-1.28472501303215,90.0,90.0,4.99261190472063,45.0,35.0,h5p8_l8p6_w8p0_feed7p80,21
40.0,310.0,110,-1.28472501303215,90.0,90.0,4.97441544187908,45.0,40.0,h5p8_l8p6_w8p0_feed7p80,21
45.0,315.0,100,-1.28472501303215,90.0,90.0,4.95149644363498,45.0,45.0,h5p8_l8p6_w8p0_feed7p80,21
50.0,320.0,90,-1.28472501303215,90.0,90.0,4.92153282261454,45.0,50.0,h5p8_l8p6_w8p0_feed7p80,21
55.0,325.0,80,-1.28472501303215,90.0,90.0,4.88173741885022,45.0,55.0,h5p8_l8p6_w8p0_feed7p80,21
60.0,330.0,70,-1.28472501303215,90.0,90.0,4.8290530385739,45.0,60.0,h5p8_l8p6_w8p0_feed7p80,21
65.0,335.0,60,-1.28472501303215,90.0,90.0,4.76035268946243,45.0,65.0,h5p8_l8p6_w8p0_feed7p80,21
70.0,340.0,50,-1.28472501303215,90.0,90.0,4.67270336809115,45.0,70.0,h5p8_l8p6_w8p0_feed7p80,21
75.0,345.0,40,-1.28472501303215,90.0,90.0,4.56370742701335,45.0,75.0,h5p8_l8p6_w8p0_feed7p80,21
80.0,350.0,30,-1.28472501303215,90.0,90.0,4.43187661695278,45.0,80.0,h5p8_l8p6_w8p0_feed7p80,21
85.0,355.0,20,-1.28472501303215,90.0,90.0,4.27694702243503,45.0,85.0,h5p8_l8p6_w8p0_feed7p80,21
90.0,0.0,20,-1.28472501303215,90.0,90.0,5.02677987211684,45.0,0.0,h5p8_l8p6_w8p0_feed7p80,21
0.0,270.0,190,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
5.0,275.0,180,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
10.0,280.0,170,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
15.0,285.0,160,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
20.0,290.0,150,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
25.0,295.0,140,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
30.0,300.0,130,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
35.0,305.0,120,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
40.0,310.0,110,-1.14988311181054,90.0,65.0,5.59483573275854,45.0,40.0,h5p0_l8p8_w8p0_feed8p40,22
45.0,315.0,100,-1.14988311181054,90.0,65.0,5.59278968489453,45.0,45.0,h5p0_l8p8_w8p0_feed8p40,22
50.0,320.0,90,-1.14988311181054,90.0,65.0,5.56686849277343,45.0,50.0,h5p0_l8p8_w8p0_feed8p40,22
55.0,325.0,80,-1.14988311181054,90.0,65.0,5.51457320988299,45.0,55.0,h5p0_l8p8_w8p0_feed8p40,22
60.0,330.0,70,-1.14988311181054,90.0,65.0,5.43710005815129,45.0,60.0,h5p0_l8p8_w8p0_feed8p40,22
65.0,335.0,60,-1.14988311181054,90.0,65.0,5.33775024505904,45.0,65.0,h5p0_l8p8_w8p0_feed8p40,22
70.0,340.0,50,-1.07233775925983,90.0,70.0,5.21976726917188,45.0,70.0,h5p0_l8p8_w8p0_feed8p40,22
75.0,345.0,40,-1.0311347685092,90.0,90.0,5.0844271762735,45.0,75.0,h5p0_l8p8_w8p0_feed8p40,22
80.0,350.0,30,-1.0311347685092,90.0,90.0,4.93004953301625,45.0,80.0,h5p0_l8p8_w8p0_feed8p40,22
85.0,355.0,20,-1.0311347685092,90.0,90.0,4.75218254165885,45.0,85.0,h5p0_l8p8_w8p0_feed8p40,22
90.0,0.0,20,-1.0311347685092,90.0,90.0,5.57341584872338,45.0,0.0,h5p0_l8p8_w8p0_feed8p40,22
0.0,270.0,190,-2.14361488097144,90.0,90.0,6.07878703192215,45.0,0.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
5.0,275.0,180,-2.14361488097144,90.0,90.0,6.04620788831881,45.0,5.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
10.0,280.0,170,-2.14361488097144,90.0,90.0,6.0111543407396,45.0,10.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
15.0,285.0,160,-2.14361488097144,90.0,90.0,5.97592298181108,45.0,15.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
20.0,290.0,150,-2.14361488097144,90.0,90.0,5.94100729177977,45.0,20.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
25.0,295.0,140,-2.14361488097144,90.0,90.0,5.90466119399575,45.0,25.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
30.0,300.0,130,-2.14361488097144,90.0,90.0,5.86289481992385,45.0,30.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
35.0,305.0,120,-2.14361488097144,90.0,90.0,5.81001002342048,45.0,35.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
40.0,310.0,110,-2.14361488097144,90.0,90.0,5.73958033090748,45.0,40.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
45.0,315.0,100,-2.14361488097144,90.0,90.0,5.64560288121909,45.0,45.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
50.0,320.0,90,-2.14361488097144,90.0,90.0,5.52348878260064,45.0,50.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
55.0,325.0,80,-2.14361488097144,90.0,90.0,5.37063279259918,45.0,55.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
60.0,330.0,70,-2.14361488097144,90.0,90.0,5.18646595636603,45.0,60.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
65.0,335.0,60,-2.14361488097144,90.0,90.0,4.97207181291303,45.0,65.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
70.0,340.0,50,-2.14361488097144,90.0,90.0,4.7295712763971,45.0,70.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
75.0,345.0,40,-2.14361488097144,90.0,90.0,4.46151074909354,45.0,75.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
80.0,350.0,30,-2.14361488097144,90.0,90.0,4.17041693861088,45.0,80.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
85.0,355.0,20,-2.14361488097144,90.0,90.0,3.85855015746236,45.0,85.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
90.0,0.0,20,-2.14361488097144,90.0,90.0,6.07878703192215,45.0,0.0,h5p0_l8p8_w8p0_sw4p0_fence6p0_feed8p40,23
0.0,270.0,190,-1.60213870763731,90.0,90.0,5.92397622218964,45.0,0.0,h5p0_l7p8_w8p0_feed7p40,24
5.0,275.0,180,-1.60213870763731,90.0,90.0,5.91346890016325,45.0,5.0,h5p0_l7p8_w8p0_feed7p40,24
10.0,280.0,170,-1.60213870763731,90.0,90.0,5.89915508075544,45.0,10.0,h5p0_l7p8_w8p0_feed7p40,24
15.0,285.0,160,-1.60213870763731,90.0,90.0,5.88184934090239,45.0,15.0,h5p0_l7p8_w8p0_feed7p40,24
20.0,290.0,150,-1.60213870763731,90.0,90.0,5.8617425477702,45.0,20.0,h5p0_l7p8_w8p0_feed7p40,24
25.0,295.0,140,-1.60213870763731,90.0,90.0,5.83764950496215,45.0,25.0,h5p0_l7p8_w8p0_feed7p40,24
30.0,300.0,130,-1.60213870763731,90.0,90.0,5.8066124714767,45.0,30.0,h5p0_l7p8_w8p0_feed7p40,24
35.0,305.0,120,-1.60213870763731,90.0,90.0,5.76410299534193,45.0,35.0,h5p0_l7p8_w8p0_feed7p40,24
40.0,310.0,110,-1.60213870763731,90.0,90.0,5.70479821620494,45.0,40.0,h5p0_l7p8_w8p0_feed7p40,24
45.0,315.0,100,-1.60213870763731,90.0,90.0,5.62366708469677,45.0,45.0,h5p0_l7p8_w8p0_feed7p40,24
50.0,320.0,90,-1.60213870763731,90.0,90.0,5.51699430390727,45.0,50.0,h5p0_l7p8_w8p0_feed7p40,24
55.0,325.0,80,-1.60213870763731,90.0,90.0,5.38302111825433,45.0,55.0,h5p0_l7p8_w8p0_feed7p40,24
60.0,330.0,70,-1.60213870763731,90.0,90.0,5.22204770739394,45.0,60.0,h5p0_l7p8_w8p0_feed7p40,24
65.0,335.0,60,-1.60213870763731,90.0,90.0,5.03604545033464,45.0,65.0,h5p0_l7p8_w8p0_feed7p40,24
70.0,340.0,50,-1.60213870763731,90.0,90.0,4.82798851516999,45.0,70.0,h5p0_l7p8_w8p0_feed7p40,24
75.0,345.0,40,-1.60213870763731,90.0,90.0,4.6011664265423,45.0,75.0,h5p0_l7p8_w8p0_feed7p40,24
80.0,350.0,30,-1.60213870763731,90.0,90.0,4.35865653095854,45.0,80.0,h5p0_l7p8_w8p0_feed7p40,24
85.0,355.0,20,-1.60213870763731,90.0,90.0,4.10296334558137,45.0,85.0,h5p0_l7p8_w8p0_feed7p40,24
90.0,0.0,20,-1.60213870763731,90.0,90.0,5.92397622218964,45.0,0.0,h5p0_l7p8_w8p0_feed7p40,24
0.0,270.0,190,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
5.0,275.0,180,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
10.0,280.0,170,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
15.0,285.0,160,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
20.0,290.0,150,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
25.0,295.0,140,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
30.0,300.0,130,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
35.0,305.0,120,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
40.0,310.0,110,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
45.0,315.0,100,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
50.0,320.0,90,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
55.0,325.0,80,-0.691426609432637,90.0,90.0,4.38548300622439,45.0,55.0,h6p5_l8p4_w8p0_feed7p90,25
60.0,330.0,70,-0.691426609432637,90.0,90.0,4.38302131054398,45.0,60.0,h6p5_l8p4_w8p0_feed7p90,25
65.0,335.0,60,-0.691426609432637,90.0,90.0,4.35305230293025,45.0,65.0,h6p5_l8p4_w8p0_feed7p90,25
70.0,340.0,50,-0.691426609432637,90.0,90.0,4.29860217336542,45.0,70.0,h6p5_l8p4_w8p0_feed7p90,25
75.0,345.0,40,-0.691426609432637,90.0,90.0,4.22326432516462,45.0,75.0,h6p5_l8p4_w8p0_feed7p90,25
80.0,350.0,30,-0.691426609432637,90.0,90.0,4.12992881698889,45.0,80.0,h6p5_l8p4_w8p0_feed7p90,25
85.0,355.0,20,-0.691426609432637,90.0,90.0,4.02005255689395,45.0,85.0,h6p5_l8p4_w8p0_feed7p90,25
90.0,0.0,20,-0.691426609432637,90.0,90.0,3.94865572623776,45.0,0.0,h6p5_l8p4_w8p0_feed7p90,25
