freq_ghz,baseline,phi_deg,linear_pol_deg,theta_deg,measured_pdoa_deg,nominal_pdoa_deg,raw_residual_wrapped_deg,raw_residual_unwrapped_deg,raw_residual_centered_deg,phase_center_delta_x_mm,phase_center_delta_y_mm,phase_center_delta_mag_mm,calibrated_residual_deg,left_mag,right_mag,ux,uy,group
7.738000,E1-E3,45.000000,0.000000,295.000000,160.024072,-143.164439,-56.811489,-416.811489,-75.076306,-9.098948,5.577292,10.672255,-96.047260,7677.862545,6565.084858,-0.640856,-0.640856,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,300.000000,152.773716,-136.801253,-70.425031,-430.425031,-88.689847,-9.098948,5.577292,10.672255,-108.728712,8611.293302,7388.367131,-0.612372,-0.612372,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,305.000000,149.089204,-129.396927,-81.513868,-441.513868,-99.778685,-9.098948,5.577292,10.672255,-118.732952,9553.426261,8237.654265,-0.579228,-0.579228,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,310.000000,147.651853,-121.007813,-91.340335,-451.340335,-109.605151,-9.098948,5.577292,10.672255,-127.330567,10463.871393,9087.559632,-0.541675,-0.541675,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,315.000000,147.868887,-111.697756,-100.433357,-460.433357,-118.698174,-9.098948,5.577292,10.672255,-135.059838,11299.760219,9908.524514,-0.500000,-0.500000,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,320.000000,149.622219,-101.537611,-108.840170,-468.840170,-127.104986,-9.098948,5.577292,10.672255,-141.978377,12021.901357,10668.429057,-0.454519,-0.454519,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,325.000000,153.190370,-90.604704,-116.204926,-476.204926,-134.469743,-9.098948,5.577292,10.672255,-147.741663,12601.807428,11334.655128,-0.405580,-0.405580,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,330.000000,159.288262,-78.982240,-121.729498,-481.729498,-139.994314,-9.098948,5.577292,10.672255,-151.563758,13027.659397,11877.576527,-0.353553,-0.353553,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,335.000000,169.204192,-66.758674,-124.037134,-484.037134,-142.301951,-9.098948,5.577292,10.672255,-152.080867,13307.271833,12276.708302,-0.298836,-0.298836,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,340.000000,-175.200417,-54.027034,-121.173382,-481.173382,-139.438199,-9.098948,5.577292,10.672255,-147.352164,13466.853065,12529.200245,-0.241845,-0.241845,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,345.000000,-153.435502,-40.884216,-112.551286,-472.551286,-130.816103,-9.098948,5.577292,10.672255,-136.804887,13545.414231,12657.161955,-0.183013,-0.183013,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,350.000000,-132.367946,-27.430244,-104.937702,-464.937702,-123.202519,-9.098948,5.577292,10.672255,-127.220544,13585.655047,12707.657043,-0.122788,-0.122788,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,355.000000,-123.057413,-13.767512,-109.289901,-469.289901,-127.554717,-9.098948,5.577292,10.672255,-129.571404,13622.988575,12740.334112,-0.061628,-0.061628,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,360.000000,-126.055023,-0.000000,-126.055023,-486.055023,-144.319839,-9.098948,5.577292,10.672255,-144.319839,13675.199762,12804.402139,-0.000000,-0.000000,phi45.0_pol0.0
7.738000,E1-E3,45.000000,45.000000,0.000000,-1.714308,0.000000,-1.714308,-1.714308,179.381535,-9.098948,5.577292,10.672255,179.381535,13289.278658,12662.827816,0.000000,0.000000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,5.000000,16.068998,13.767512,2.301487,2.301487,183.397330,-9.098948,5.577292,10.672255,185.414017,12941.390449,12890.687205,0.061628,0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,10.000000,33.325067,27.430244,5.894823,5.894823,186.990666,-9.098948,5.577292,10.672255,191.008692,12632.048670,13063.601218,0.122788,0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,15.000000,49.661088,40.884216,8.776872,8.776872,189.872715,-9.098948,5.577292,10.672255,195.861500,12378.216865,13116.433765,0.183013,0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,20.000000,64.781249,54.027034,10.754214,10.754214,191.850058,-9.098948,5.577292,10.672255,199.764023,12168.894995,13000.979469,0.241845,0.241845,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,25.000000,78.467471,66.758674,11.708797,11.708797,192.804640,-9.098948,5.577292,10.672255,202.583557,11972.126425,12695.194856,0.298836,0.298836,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,30.000000,90.575172,78.982240,11.592932,11.592932,192.688775,-9.098948,5.577292,10.672255,204.258219,11747.423843,12203.621206,0.353553,0.353553,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,35.000000,101.034343,90.604704,10.429639,10.429639,191.525482,-9.098948,5.577292,10.672255,204.797402,11458.081167,11551.646839,0.405580,0.405580,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,40.000000,109.841165,101.537611,8.303553,8.303553,189.399397,-9.098948,5.577292,10.672255,204.272787,11079.476738,10777.159499,0.454519,0.454519,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,45.000000,117.038159,111.697756,5.340404,5.340404,186.436247,-9.098948,5.577292,10.672255,202.797911,10602.343982,9922.515491,0.500000,0.500000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,50.000000,122.688990,121.007813,1.681178,1.681178,182.777021,-9.098948,5.577292,10.672255,200.502437,10032.023056,9028.431631,0.541675,0.541675,phi45.0_pol45.0
