freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,175.326591,-49.556937,-49.556937,62.500000,-3.121535,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,720.000000,-46.893062,-766.893062,98.611111,-3.590144,32.637729,20.941190,134.798374,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,364.555071,-51.097148,308.902852,72.222222,-3.293954,59.339769,28.778543,175.478733,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,366.807316,-53.597729,306.402271,87.500000,-1.770688,42.260010,26.827283,171.240372,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-142.893184,577.106816,77.777778,-2.539642,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-144.202284,575.797716,79.166667,-2.867097,30.479471,18.911802,127.140465,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,497.025870,-138.868575,-138.868575,58.333333,-0.889891,72.217828,48.192498,176.787555,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-137.927068,582.072932,79.166667,-2.357417,27.659959,16.686997,125.335387,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,25.740477,-334.259523,83.333333,-2.117269,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,393.901726,45.778304,-314.221696,76.388889,-2.667779,45.390164,24.797299,171.051317,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,327.473797,56.967484,56.967484,65.277778,-2.608107,57.832211,37.528065,170.501964,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,37.969626,-322.030374,75.000000,-1.636428,39.101646,22.612162,143.993915,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-74.812625,285.187375,86.111111,-2.351377,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,306.036113,-87.989441,-87.989441,69.444444,-2.967694,42.211696,23.000472,139.216050,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,328.920701,-107.332520,-107.332520,70.833333,-3.129061,53.402367,32.798764,162.200930,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,384.030312,-90.962782,269.037218,81.944444,-1.679700,42.226792,24.142732,160.220731,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-67.808395,292.191605,75.000000,-2.461201,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,367.363940,-55.133264,304.866736,77.777778,-2.613951,46.783646,26.607715,170.361970,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,324.013465,-31.255477,-31.255477,65.277778,-3.129061,58.177541,38.550437,170.152300,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,300.722730,-45.724297,-45.724297,70.833333,-2.591341,30.727509,19.532027,159.410876,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,116.078940,-243.921060,73.611111,-3.309800,0.000000,0.000000,0.000000,73,73,
7.738000,90.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,302.326652,94.942942,94.942942,75.000000,-3.489547,29.934048,18.782612,163.830886,73,73,
7.738000,90.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,314.242939,80.848998,80.848998,68.055556,-2.608107,49.808755,30.591400,169.558001,73,73,
7.738000,90.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,318.787102,97.542617,97.542617,70.833333,-2.682329,43.100155,25.041801,175.843470,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,505.350232,-56.584799,-56.584799,65.277778,-3.108459,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,274.035542,-50.616802,-50.616802,55.555556,-2.514443,58.956305,42.930041,167.596257,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,397.706907,-47.702531,312.297469,68.055556,-3.350473,84.875676,58.604424,179.205487,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,478.318047,-53.764300,306.235700,83.333333,-2.591616,58.843091,38.252880,174.624832,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,512.709932,-144.107451,-144.107451,66.666667,-2.865128,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-146.935318,573.064682,87.500000,-2.606975,65.225407,39.946080,169.827518,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,284.588692,-147.926225,-147.926225,61.111111,-3.327688,81.410786,54.510039,175.747146,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,635.533507,-144.724970,-504.724970,54.166667,-2.840127,60.621532,41.516031,166.486461,73,73,
7.985500,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,527.560263,39.901647,-320.098353,61.111111,-2.543971,0.000000,0.000000,0.000000,73,73,
7.985500,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,377.736587,31.440893,-328.559107,75.000000,-2.347220,54.610533,35.661897,171.118629,73,73,
7.985500,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,361.401566,47.916330,-312.083670,69.444444,-2.275384,78.427918,45.324173,179.882997,73,73,
7.985500,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,374.622040,54.495669,414.495669,76.388889,-2.591616,62.153342,38.564377,178.449727,73,73,
