freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,230.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-14.436367,-14.436367,-0.099316,-1.753456,True,1.017769,0.841283
7.738000,45.000000,235.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-33.753920,-33.753920,-0.189337,-1.717365,True,1.007275,0.844786
7.738000,45.000000,240.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-53.265232,-53.265232,-0.324216,-1.732590,True,0.991755,0.843307
7.738000,45.000000,245.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-73.484584,-73.484584,-0.509038,-1.762640,True,0.970875,0.840394
7.738000,45.000000,250.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-94.620445,-94.620445,-0.719841,-1.776472,True,0.947595,0.839057
7.738000,45.000000,255.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-115.722908,-115.722908,-0.890262,-1.757194,True,0.929185,0.840921
7.738000,45.000000,260.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-134.839501,-134.839501,-0.964675,-1.703015,True,0.921258,0.846183
7.738000,45.000000,265.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-150.432360,-150.432360,-0.960964,-1.622950,True,0.921652,0.854019
7.738000,45.000000,270.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-162.165173,-162.165173,-0.933113,-1.530280,True,0.924612,0.863179
7.738000,45.000000,275.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-170.450389,-170.450389,-0.916416,-1.437156,True,0.926391,0.872484
7.738000,45.000000,280.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-175.866104,-175.866104,-0.922342,-1.352078,True,0.925759,0.881072
7.738000,45.000000,285.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-178.914258,-178.914258,-0.950797,-1.279816,True,0.922731,0.888432
7.738000,45.000000,290.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-179.981057,-179.981057,-0.998052,-1.222451,True,0.917725,0.894319
7.738000,45.000000,295.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-179.353774,-179.353774,-1.059720,-1.180489,True,0.911232,0.898650
7.738000,45.000000,300.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-177.239874,-177.239874,-1.131521,-1.153678,True,0.903731,0.901428
7.738000,45.000000,305.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-173.777395,-173.777395,-1.209280,-1.141456,True,0.895676,0.902697
7.738000,45.000000,310.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-169.038080,-169.038080,-1.288770,-1.143149,True,0.887517,0.902522
7.738000,45.000000,315.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-163.028069,-163.028069,-1.365628,-1.157914,True,0.879698,0.900989
7.738000,45.000000,320.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-155.692374,-155.692374,-1.435445,-1.184403,True,0.872655,0.898245
7.738000,45.000000,325.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-146.930728,-146.930728,-1.494034,-1.220060,True,0.866789,0.894565
7.738000,45.000000,330.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-136.632688,-136.632688,-1.537765,-1.260173,True,0.862436,0.890444
7.738000,45.000000,335.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-124.735369,-124.735369,-1.563821,-1.297298,True,0.859853,0.886646
7.738000,45.000000,340.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-111.291822,-111.291822,-1.570341,-1.322302,True,0.859207,0.884097
7.738000,45.000000,345.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-96.513874,-96.513874,-1.556710,-1.327958,True,0.860557,0.883522
7.738000,45.000000,350.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-80.748852,-80.748852,-1.524401,-1.313696,True,0.863764,0.884973
7.738000,45.000000,355.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-64.399488,-64.399488,-1.478517,-1.287452,True,0.868339,0.887651
7.738000,45.000000,360.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-47.859806,-47.859806,-1.429252,-1.262082,True,0.873278,0.890248
7.738000,45.000000,0.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-42.961730,-42.961730,-1.705460,-1.116487,True,0.858636,0.918878
7.738000,45.000000,5.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-26.590009,-26.590009,-1.720904,-1.144859,True,0.857111,0.915881
7.738000,45.000000,10.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-10.495455,-10.495455,-1.724990,-1.202493,True,0.856708,0.909824
7.738000,45.000000,15.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,4.913524,4.913524,-1.726303,-1.287345,True,0.856578,0.900980
7.738000,45.000000,20.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,19.292812,19.292812,-1.732338,-1.395308,True,0.855983,0.889850
7.738000,45.000000,25.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,32.419738,32.419738,-1.747496,-1.521894,True,0.854491,0.876976
7.738000,45.000000,30.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,44.207902,44.207902,-1.772774,-1.663279,True,0.852008,0.862816
7.738000,45.000000,35.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,54.677078,54.677078,-1.806599,-1.816697,True,0.848696,0.847710
7.738000,45.000000,40.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,63.905549,63.905549,-1.846025,-1.980355,True,0.844853,0.831887
7.738000,45.000000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,71.989799,71.989799,-1.887783,-2.153094,True,0.840801,0.815507
7.738000,45.000000,50.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,79.020511,79.020511,-1.928990,-2.333971,True,0.836821,0.798700
7.738000,45.000000,55.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,85.072475,85.072475,-1.967478,-2.521778,True,0.833121,0.781616
7.738000,45.000000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,90.202380,90.202380,-2.001800,-2.714311,True,0.829836,0.764481
7.738000,45.000000,65.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,94.449506,94.449506,-2.031040,-2.907054,True,0.827047,0.747704
7.738000,45.000000,70.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,97.837323,97.837323,-2.054540,-3.090948,True,0.824812,0.732040
7.738000,45.000000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.377234,100.377234,-2.071585,-3.249419,True,0.823195,0.718805
7.738000,45.000000,80.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,102.079327,102.079327,-2.081033,-3.356389,True,0.822300,0.710007
7.738000,45.000000,85.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,102.983575,102.983575,-2.080795,-3.379469,True,0.822323,0.708123
7.738000,45.000000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,103.266343,103.266343,-2.067084,-3.292908,True,0.823622,0.715215
7.738000,45.000000,95.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,103.831723,103.831723,-2.033541,-3.096367,True,0.826809,0.731583
7.738000,45.000000,100.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,123.044127,123.044127,-1.970846,-2.822505,True,0.832798,0.755017
7.738000,45.000000,105.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-93.369125,266.630875,-1.868312,-2.521719,True,0.842688,0.781621
7.738000,45.000000,110.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-93.914361,266.085639,-1.719038,-2.237546,True,0.857295,0.807616
7.738000,45.000000,115.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-97.694425,262.305575,-1.527133,-1.993686,True,0.876447,0.830611
7.738000,45.000000,120.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-102.418870,257.581130,-1.310422,-1.796056,True,0.898589,0.849727
7.738000,45.000000,125.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-107.513779,252.486221,-1.093682,-1.640723,True,0.921294,0.865060
7.738000,45.000000,130.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-112.668352,247.331648,-0.897958,-1.520263,True,0.942289,0.877140
7.738000,45.000000,135.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-117.645522,242.354478,-0.735602,-1.426509,True,0.960068,0.886659
7.738000,45.000000,140.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-122.178553,237.821447,-0.612553,-1.350349,True,0.973766,0.894468
7.738000,45.000000,145.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-125.845070,234.154930,-0.532598,-1.279811,True,0.982771,0.901761
7.738000,45.000000,150.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-127.926762,232.073238,-0.499044,-1.198618,True,0.986575,0.910230
7.738000,45.000000,155.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-127.322585,232.677415,-0.513404,-1.090713,True,0.984945,0.921609
