freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,60.000000,45.000000,x_only_a_port,E3-E4,100.000000,557.709889,-178.976310,-538.976310,62.500000,-29.354064,72.410086,54.724533,172.832195,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E3-E4,100.000000,360.000000,-167.708240,192.291760,87.500000,-31.280107,61.570264,39.734928,169.449060,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E3-E4,97.260274,334.883900,-166.859580,-166.859580,58.571429,-36.100669,36.289736,21.222984,164.848215,71,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E4-E1,100.000000,751.578101,-46.783168,313.216832,51.388889,-24.598262,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E4-E1,100.000000,338.190349,59.096058,59.096058,56.944444,-26.265430,94.016177,85.329977,160.086459,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E4-E1,100.000000,360.000000,-5.744579,-365.744579,70.833333,-31.442011,62.278819,53.411900,164.900762,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E4-E1,98.630137,338.984120,-22.204010,-22.204010,54.929577,-35.680911,38.759310,32.283564,144.367074,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E1-E3,100.000000,268.770600,-112.966900,-112.966900,66.666667,-24.117184,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E1-E3,98.630137,471.297745,152.541450,512.541450,60.563380,-36.316403,103.480385,96.867768,168.614574,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E1-E3,100.000000,139.675730,179.162458,179.162458,52.777778,-27.257272,113.516930,105.000043,178.138385,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E1-E3,100.000000,266.851403,-165.245963,-165.245963,65.277778,-30.964719,77.501154,66.619246,179.174856,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E2-E4,100.000000,833.920262,62.679719,-297.320281,55.555556,-29.825175,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E2-E4,100.000000,479.937360,-36.263132,-36.263132,58.333333,-18.709703,95.150997,87.453599,175.160835,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E2-E4,100.000000,475.755002,-8.949710,-8.949710,59.722222,-31.715461,90.020174,80.370056,173.346927,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E2-E4,98.630137,399.441962,7.218671,367.218671,61.971831,-35.258465,84.951608,72.895711,176.957004,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E1-E2,100.000000,382.152205,9.189249,-350.810751,66.666667,-30.870700,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E1-E2,98.630137,396.122406,17.890064,-342.109936,77.464789,-37.452267,47.844976,33.556949,171.804909,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E1-E2,100.000000,299.892962,20.879982,20.879982,70.833333,-22.270253,67.249601,45.038509,176.692725,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E1-E2,100.000000,291.736743,20.625188,20.625188,63.888889,-26.014272,68.697644,44.016097,178.928272,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E2-E3,100.000000,499.492069,-122.156149,237.843851,61.111111,-28.770863,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E2-E3,100.000000,360.000000,134.651386,494.651386,73.611111,-28.462347,103.511863,94.537458,177.727608,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E2-E3,100.000000,343.883128,158.282476,158.282476,68.055556,-27.853248,99.755967,88.423917,174.470905,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E2-E3,100.000000,366.767611,174.128848,174.128848,62.500000,-30.610929,79.503147,71.402316,149.527205,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E3-E4,100.000000,880.969923,-175.164132,-895.164132,62.500000,-22.071970,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E3-E4,100.000000,573.513007,-170.914518,-530.914518,51.388889,-27.326483,63.671556,41.591212,176.939522,73,73,仅使用 A 口，全局 X 极化通道。
