freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,64.889025,64.889025,-1.294877,-2.494122,True,0.873186,0.760579
7.738000,45.000000,95.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,52.957995,52.957995,-1.162520,-2.421066,True,0.886593,0.767003
7.738000,45.000000,100.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,38.341122,38.341122,-1.038592,-2.317962,True,0.899334,0.776162
7.738000,45.000000,105.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,21.606866,21.606866,-0.936528,-2.233644,True,0.909964,0.783733
7.738000,45.000000,110.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,3.608514,3.608514,-0.868669,-2.217463,True,0.917101,0.785195
7.738000,45.000000,115.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-14.861225,-14.861225,-0.843085,-2.276141,True,0.919806,0.779908
7.738000,45.000000,120.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-33.499648,-33.499648,-0.860906,-2.373763,True,0.917921,0.771192
7.738000,45.000000,125.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-52.616254,-52.616254,-0.912404,-2.468327,True,0.912495,0.762841
7.738000,45.000000,130.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-72.836850,-72.836850,-0.969645,-2.534072,True,0.906501,0.757089
7.738000,45.000000,135.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-94.493644,-94.493644,-0.984725,-2.560640,True,0.904928,0.754777
7.738000,45.000000,140.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-116.922993,-116.922993,-0.918408,-2.543440,True,0.911864,0.756273
7.738000,45.000000,145.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-138.363945,-138.363945,-0.782325,-2.472359,True,0.926263,0.762487
7.738000,45.000000,150.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-156.904851,-156.904851,-0.624555,-2.318903,True,0.943241,0.776078
7.738000,45.000000,155.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-171.283281,-171.283281,-0.482149,-2.020522,True,0.958833,0.803201
7.738000,45.000000,160.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,179.835679,-180.164321,-0.368635,-1.476315,True,0.971446,0.855135
7.738000,45.000000,165.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-177.330243,-177.330243,-0.286373,-0.678554,True,0.980690,0.937395
7.738000,45.000000,170.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-114.538967,-114.538967,-0.238302,-0.197944,True,0.986133,0.990725
7.738000,45.000000,175.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-67.744329,-67.744329,-0.237414,-0.670420,True,0.986234,0.938274
7.738000,45.000000,180.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-63.788808,-63.788808,-0.327350,-1.440866,True,0.976075,0.858632
7.738000,45.000000,185.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-65.733319,-65.733319,-0.666239,-1.994274,True,0.938725,0.805632
7.738000,45.000000,190.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-67.328757,-67.328757,-1.823275,-2.321224,True,0.821650,0.775871
7.738000,45.000000,195.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-43.361215,-43.361215,-2.131110,-2.495165,True,0.793040,0.760488
7.738000,45.000000,200.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,68.803852,68.803852,-0.637747,-2.561596,True,0.941810,0.754694
7.738000,45.000000,205.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,66.587427,66.587427,-0.176658,-2.536282,True,0.993156,0.756896
7.738000,45.000000,210.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,55.499502,55.499502,-0.038187,-2.417113,True,1.009116,0.767352
7.738000,45.000000,215.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,40.931949,40.931949,0.000000,-2.206285,True,1.013562,0.786206
7.738000,45.000000,220.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,24.388201,24.388201,-0.005491,-1.944679,True,1.012922,0.810245
7.738000,45.000000,225.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,7.045350,7.045350,-0.037628,-1.718031,True,1.009181,0.831666
