freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,75.000000,45.000000,x_only_a_port,E4-E1,100.000000,619.892778,15.173444,375.173444,51.388889,-29.743814,90.447920,84.188463,173.300948,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E4-E1,100.000000,308.673022,-14.485824,-14.485824,72.222222,-28.545053,76.309362,67.951804,159.633824,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E4-E1,98.630137,360.000000,-30.236055,-390.236055,64.788732,-39.274375,68.160091,55.985263,178.956368,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E1-E3,100.000000,39.050723,-1.730798,-1.730798,56.944444,-19.768715,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E1-E3,98.630137,463.699744,163.347941,523.347941,56.338028,-36.494762,125.598459,117.321002,166.569088,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E1-E3,100.000000,24.306068,-177.085959,-177.085959,51.388889,-26.195955,165.914819,165.565710,179.237719,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E1-E3,100.000000,280.384486,-157.610626,-157.610626,62.500000,-31.632411,143.721910,133.814494,179.328892,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,0.000000,x_only_a_port,E2-E4,100.000000,765.560039,-174.521900,-534.521900,52.777778,-33.387783,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,45.000000,x_only_a_port,E2-E4,100.000000,491.814946,-21.151902,-21.151902,61.111111,-28.425883,115.303263,104.430700,177.904029,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,90.000000,x_only_a_port,E2-E4,100.000000,491.937694,-1.731392,-1.731392,59.722222,-23.143633,117.225135,106.908437,178.430238,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,90.000000,135.000000,x_only_a_port,E2-E4,100.000000,493.672147,18.263858,18.263858,58.333333,-26.791049,117.840908,107.438904,178.346209,73,73,仅使用 A 口，全局 X 极化通道。
