window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,xpd_min_db,xpd_p5_db,xpd_median_db,candidate,active_source,candidate_index
240.0,150.0,550,-18.9834860083095,85.0,270.0,-14.840186411178287,-11.478985624178717,-1.9519706172543485,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
245.0,155.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.33192430951925,-1.8469585629091103,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
250.0,160.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.24008644616792,-1.7074311634977533,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
255.0,165.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.24008644616792,-1.6577803762622125,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
260.0,170.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.24008644616792,-1.5606569615392494,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
265.0,175.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.24008644616792,-1.4643090972069888,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
270.0,180.0,550,-18.9834860083095,85.0,270.0,-14.817726890066595,-11.24008644616792,-1.4643090972069888,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
275.0,185.0,550,-18.8060091499468,85.0,275.0,-14.817726890066595,-11.24008644616792,-1.4643090972069888,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
280.0,190.0,550,-17.8632993135319,85.0,280.0,-14.817726890066595,-11.24008644616792,-1.4643090972069888,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
285.0,195.0,550,-16.6210633843887,85.0,285.0,-14.817726890066595,-11.24008644616792,-1.4643090972069888,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
290.0,200.0,550,-15.3248988664583,85.0,290.0,-14.817726890066595,-11.24008644616792,-1.6557709400137013,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
295.0,205.0,550,-14.0838784755678,85.0,295.0,-14.817726890066595,-11.24008644616792,-1.9356664826112908,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
300.0,210.0,550,-12.9612243852381,85.0,300.0,-14.817726890066595,-11.24008644616792,-2.1516097470061704,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
305.0,215.0,550,-11.9958195276215,85.0,305.0,-14.817726890066595,-11.24008644616792,-2.4399132974024704,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
310.0,220.0,550,-11.1807913193928,85.0,310.0,-14.817726890066595,-11.33192430951925,-2.7743574746068616,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
315.0,225.0,550,-10.4170537467847,85.0,315.0,-14.817726890066595,-11.478985624178717,-3.2217742817133304,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
320.0,230.0,550,-9.67774869263113,60.0,110.0,-14.817726890066595,-11.502658454755066,-3.4456479546619585,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
325.0,235.0,550,-9.67774869263113,60.0,110.0,-15.346561183785942,-11.63431933446979,-3.82226215638439,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
330.0,240.0,550,-9.67774869263113,60.0,110.0,-15.346561183785942,-11.68563897079592,-3.944185773184587,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
335.0,245.0,550,-10.0246425637415,90.0,245.0,-15.346561183785942,-11.788445120194531,-4.117533626812367,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
340.0,250.0,550,-12.1448507520827,90.0,250.0,-15.346561183785942,-11.788445120194531,-4.277789617768862,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
345.0,255.0,550,-14.54273589494,90.0,255.0,-15.346561183785942,-11.788445120194531,-4.301590549627941,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
350.0,260.0,550,-16.9689843498187,90.0,260.0,-15.346561183785942,-11.788445120194531,-4.301590549627941,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
355.0,265.0,550,-18.6900511340964,90.0,265.0,-15.346561183785942,-11.788445120194531,-4.301590549627941,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1A,15
0.0,270.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-10.925539998411926,6.282340713343192,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
5.0,275.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-10.605649435036536,6.349998315740324,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
10.0,280.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-9.824296320111545,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
15.0,285.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-9.017039592705853,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
20.0,290.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
25.0,295.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
30.0,300.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
35.0,305.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
40.0,310.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.375438405235313,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
45.0,315.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.296488384104583,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
50.0,320.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,6.245348342115083,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
55.0,325.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,5.913400510229198,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
60.0,330.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.557874545673588,5.568953176861884,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
65.0,335.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-8.765927251422793,5.179894899662155,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
70.0,340.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-9.450923571137336,4.689712133608086,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
75.0,345.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-9.96608370064246,4.27482971291069,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
80.0,350.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-10.630028897061317,3.5842806630725144,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
85.0,355.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-10.920504943798692,2.9983402829628725,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
90.0,0.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-11.226651112224555,2.4920191960659257,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
95.0,5.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.191823130376648,1.993294331832215,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
100.0,10.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,1.5091859950588127,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
105.0,15.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,0.7899161532392823,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
110.0,20.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,0.4832642836600122,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
115.0,25.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,0.17516844550849706,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
120.0,30.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.08575126931229737,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
125.0,35.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.22344648339844606,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
130.0,40.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.30697499297474806,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
135.0,45.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
140.0,50.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
145.0,55.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
150.0,60.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
155.0,65.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
160.0,70.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.3596300218344075,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
165.0,75.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.2786482150383701,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
170.0,80.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,-0.08537171190682578,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
175.0,85.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,0.3095269500433422,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
180.0,90.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.191823130376648,0.5069345543451396,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
185.0,95.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-11.226651112224555,1.197905183289579,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
190.0,100.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-10.704460157855966,1.6077706177848328,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
195.0,105.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.891020968028272,2.092764222059651,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
200.0,110.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,2.4920191960659257,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
205.0,115.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,2.864277185619679,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
210.0,120.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.402120151410306,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
215.0,125.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.951419181265795,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
220.0,130.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.951419181265795,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
225.0,135.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.951419181265795,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
230.0,140.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.951419181265795,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
235.0,145.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.951419181265795,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
240.0,150.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.923345105012375,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
245.0,155.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.7171432729473763,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
250.0,160.0,550,-6.71048657005474,65.0,250.0,-24.406860112222496,-9.591699394457613,3.3914622065310533,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
255.0,165.0,550,-6.61723226005195,65.0,255.0,-24.406860112222496,-9.591699394457613,2.9983402829628725,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
260.0,170.0,550,-6.60017731990231,55.0,130.0,-24.406860112222496,-9.591699394457613,2.6194469091174657,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
265.0,175.0,550,-6.60017731990231,55.0,130.0,-24.406860112222496,-9.891020968028272,2.412011857432851,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
270.0,180.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-10.704460157855966,1.965672294982261,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
275.0,185.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-11.385443233944006,1.6270847280708056,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
280.0,190.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,1.4902269813183118,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
285.0,195.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,1.197905183289579,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
290.0,200.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,1.0259938269080315,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
295.0,205.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,0.8743923507740857,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
300.0,210.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,1.3173393744194672,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
305.0,215.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,1.6489279331352213,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
310.0,220.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,2.1484403996737296,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
315.0,225.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,2.6121366150843492,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
320.0,230.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,3.3075129016526432,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
325.0,235.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,3.7400058949447477,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
330.0,240.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,4.398816037581082,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
335.0,245.0,550,-6.60017731990231,55.0,130.0,-28.29244316907493,-12.729612672432946,4.8695787608892065,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
340.0,250.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,5.101151534912325,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
345.0,255.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,5.53608962619439,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
350.0,260.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-12.729612672432946,5.913400510229198,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
355.0,265.0,550,-6.71048657005474,65.0,250.0,-28.29244316907493,-11.970580487090904,6.193181265381452,offset_pifa_h5p8_l8p6_sep10p0_feed7p80,P1B,15
0.0,270.0,550,-13.310374332494,90.0,270.0,-25.867214676320156,-17.82350039747029,-5.031940389079978,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
5.0,275.0,550,-14.405514959763,90.0,275.0,-25.867214676320156,-17.82350039747029,-5.070518913900034,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
10.0,280.0,550,-15.3351517167399,90.0,280.0,-25.867214676320156,-17.82350039747029,-5.082515882361096,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
15.0,285.0,550,-15.9833501813246,90.0,285.0,-25.867214676320156,-17.82350039747029,-5.082515882361096,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
20.0,290.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-5.082515882361096,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
25.0,295.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-5.070518913900034,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
30.0,300.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-5.02695039687488,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
35.0,305.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-4.838951181649994,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
40.0,310.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-4.5711418184552794,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
45.0,315.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-4.384935545329754,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
50.0,320.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.772122446089124,-4.222785661620872,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
55.0,325.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.376489074433042,-3.9815759412068186,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
60.0,330.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.331588079545593,-3.790362142037684,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
65.0,335.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.055287731688757,-3.4933828200861523,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
70.0,340.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.050058967037767,-3.2277246486822477,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
75.0,345.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-16.975901970667973,-2.890259445125855,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
80.0,350.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-16.71432172150434,-2.5533973378040558,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
85.0,355.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-16.63308424538313,-2.331571027350822,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
90.0,0.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-16.521279486635116,-2.0871993859264357,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
95.0,5.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-16.363205882117047,-1.768357171582785,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
100.0,10.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-15.850814243279977,-1.358455412158297,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
105.0,15.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-14.71196517259581,-1.214922616331107,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
110.0,20.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-13.827436731065845,-1.0196510492676267,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
115.0,25.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-12.256219517025862,-0.9008855699411422,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
120.0,30.0,550,-16.1962738398084,90.0,290.0,-16.71432172150434,-11.427943330844812,-0.7832459377666436,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
125.0,35.0,550,-16.1962738398084,90.0,290.0,-15.08783399932566,-10.658847873386666,-0.6512990072906738,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
130.0,40.0,550,-16.1962738398084,90.0,290.0,-15.452954822429906,-10.638767769318658,-0.5896883821119404,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
135.0,45.0,550,-16.1962738398084,90.0,290.0,-18.626607321657616,-10.658847873386666,-0.4749292487807188,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
140.0,50.0,550,-16.1962738398084,90.0,290.0,-21.405988732219434,-10.909348920677926,-0.3157015411850683,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
145.0,55.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-11.48175409813042,-0.2770100856253616,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
150.0,60.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-12.188106093389894,-0.27254032054458,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
155.0,65.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-12.469034408135368,-0.2677821561463408,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
160.0,70.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-13.494110860229881,-0.27254032054458,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
165.0,75.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-14.090601820505832,-0.39442481003103047,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
170.0,80.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-14.645423393405208,-0.6661393522265933,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
175.0,85.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-15.064774352931243,-0.9129570263340316,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
180.0,90.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-15.452954822429906,-1.2349799876597318,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
185.0,95.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-16.034188788524958,-1.6172721545200819,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
190.0,100.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-16.51392811531092,-2.0871993859264357,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
195.0,105.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-17.055287731688757,-2.429558616854361,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
200.0,110.0,550,-16.1962738398084,90.0,290.0,-21.78678016395789,-17.338755769270144,-2.8572623061866294,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
205.0,115.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8572623061866294,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
210.0,120.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8572623061866294,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
215.0,125.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8572623061866294,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
220.0,130.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8572623061866294,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
225.0,135.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8643925372055303,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
230.0,140.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.965557268903817,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
235.0,145.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.965557268903817,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
240.0,150.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8924927028220853,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
245.0,155.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.8643925372055303,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
250.0,160.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.5727616998871774,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
255.0,165.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.524559404298985,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
260.0,170.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.419688018292506,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
265.0,175.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.236577646053784,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
270.0,180.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-2.1462951605758027,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
275.0,185.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-1.9002145208772714,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
280.0,190.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-1.8144447870017621,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
285.0,195.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-1.768357171582785,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
290.0,200.0,550,-16.1962738398084,90.0,290.0,-25.867214676320156,-17.82350039747029,-1.9247185012139951,offset_pifa_h6p5_l8p4_sep10p0_feed7p90,P1A,16
