"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
25,8,50,-139.476540735483,50,17.0016123395141,50,-44.4226073696759,50,-40.6036538872966
25,8,55,-144.676583379548,55,20.8733716943757,55,-38.3685586681098,55,-43.2759122261125
25,8,60,-149.502595368917,60,24.4214429742343,60,-32.0893945753643,60,-46.4427464000878
25,8,65,-153.885450030036,65,27.6105676248413,65,-25.6703315120813,65,-50.0468350340989
25,8,70,-157.774448184683,70,30.4162165563708,70,-19.2087273518581,70,-54.0339624332244
25,8,75,-161.137475769869,75,32.8199997129453,75,-12.8055699536759,75,-58.3574636655931
25,8,80,-163.958439925408,80,34.8050865238654,80,-6.55728716167752,80,-62.9792485539971
25,8,85,-166.232822136284,85,36.3528746275988,85,-0.549345155143127,85,-67.8676907089336
25,8,90,-167.962529220706,90,37.4417256756741,90,5.14745834654224,90,-72.9933956512341
30,8,0,-77.0173812835776,0,-16.8236294835803,0,-90.7965956424769,0,-58.3706210339301
30,8,5,-81.7221939132868,5,-13.9084302881739,5,-87.4568269403106,5,-57.0954896253452
30,8,10,-86.8283294393882,10,-10.7926711660772,10,-83.9395595022285,10,-55.8199810433847
30,8,15,-92.3319754764785,15,-7.45359347469272,15,-80.2369548843317,15,-54.6467975385521
30,8,20,-98.2125116923851,20,-3.90100654618358,20,-76.326579248492,20,-53.6972269153292
30,8,25,-104.429377978437,25,-0.177541050300805,25,-72.1738839033875,25,-53.0968864260596
30,8,30,-110.919999249241,30,3.64586935543093,30,-67.7368774219075,30,-52.9598023881757
30,8,35,-117.599740508747,35,7.47871566535358,35,-62.9734012644591,35,-53.3735059830477
30,8,40,-124.364805218015,40,11.2224053991178,40,-57.8506556727816,40,-54.3880501873924
30,8,45,-131.098504534797,45,14.7823919965618,45,-52.3555872803956,45,-56.0113572400041
30,8,50,-137.680470311045,50,18.0785603013619,50,-46.5038682538952,50,-58.2120473843643
