"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
60,8,60,4909.99686425978,60,-579.158483550387,60,332.124886358235,60,-277.904265111198
60,8,65,5588.45116976465,65,-35.1022246647849,65,510.106733969748,65,173.49485883491
60,8,70,6265.05455062269,70,551.777945285911,70,592.572857417386,70,574.538194508551
60,8,75,6913.97714942128,75,1166.37690445744,75,576.862206269136,75,902.781511712177
60,8,80,7509.77516372337,80,1785.97485987457,80,458.399381991361,80,1134.82750905103
60,8,85,8030.93319803342,85,2381.44655959027,85,232.702446261145,85,1250.47030180102
60,8,90,8461.39923069839,90,2920.91392612599,90,-101.754158613235,90,1237.55275155308
65,8,0,685.996214454265,0,-3287.75721714322,0,-5773.85028345872,0,-2534.74715233498
65,8,5,610.23844433363,5,-3084.16128879005,5,-5404.60522210341,5,-2564.55740915038
65,8,10,610.679124224178,10,-2909.76572208368,10,-4942.19918788475,10,-2609.06660664654
65,8,15,698.211588545928,15,-2770.31046602811,15,-4403.2711683766,15,-2640.67049603182
65,8,20,880.923790198581,20,-2656.06846326531,20,-3803.97319223723,20,-2628.34415333947
65,8,25,1160.04097786651,25,-2543.8636102062,25,-3163.52657150859,25,-2544.14736669514
65,8,30,1528.00074456122,30,-2404.03361952335,30,-2506.77976139701,30,-2370.08636490176
65,8,35,1970.31309810335,35,-2209.76540033078,35,-1863.87509348631,35,-2102.78326979077
65,8,40,2470.55630768587,40,-1944.67743071548,40,-1266.3944755864,40,-1753.8205974074
65,8,45,3015.63467432677,45,-1605.33330367574,45,-741.334448823151,45,-1345.52481503664
65,8,50,3597.98320734577,50,-1198.24900272431,50,-305.788063722272,50,-904.292649957011
65,8,55,4213.31556469209,55,-734.040052056776,55,34.8664932450523,55,-454.801937530651
65,8,60,4855.50655867205,60,-222.6002371442,60,284.277537693164,60,-17.6839077101198
65,8,65,5512.06237197062,65,328.045165084838,65,449.348727147455,65,389.064227744418
65,8,70,6163.02301296233,70,909.216114894751,70,534.289776238948,70,746.955436717494
65,8,75,6783.6937605378,75,1507.60436066117,75,537.186903728081,75,1035.05821659724
