freq_ghz,phi_deg,baseline,linear_pol_deg,theta_deg,reference_pol_deg,raw_pdoa_deg,reference_pdoa_deg,pdoa_bias_vs_pol0_deg,pdoa_lut_correction_deg,corrected_pdoa_deg,corrected_bias_vs_pol0_deg,source_strategy,left_mag_rel_db,right_mag_rel_db,valid
7.985500,75.000000,E1-E2,90.000000,15.000000,0.000000,15.745416,19.579898,-3.834482,-3.834482,19.579898,0.000000,calibrated_2x2_vector_correlation,-0.327760,-1.534674,True
7.985500,75.000000,E1-E2,90.000000,20.000000,0.000000,10.155009,13.490686,-3.335677,-3.335677,13.490686,0.000000,calibrated_2x2_vector_correlation,-0.338786,-1.555286,True
7.985500,75.000000,E1-E2,90.000000,25.000000,0.000000,4.496548,7.373488,-2.876940,-2.876940,7.373488,-0.000000,calibrated_2x2_vector_correlation,-0.350589,-1.575951,True
7.985500,75.000000,E1-E2,90.000000,30.000000,0.000000,-1.180047,1.335633,-2.515680,-2.515680,1.335633,0.000000,calibrated_2x2_vector_correlation,-0.363157,-1.595893,True
7.985500,75.000000,E1-E2,90.000000,35.000000,0.000000,-6.817267,-4.519712,-2.297555,-2.297555,-4.519712,0.000000,calibrated_2x2_vector_correlation,-0.376561,-1.614550,True
7.985500,75.000000,E1-E2,90.000000,40.000000,0.000000,-12.348332,-10.117803,-2.230529,-2.230529,-10.117803,0.000000,calibrated_2x2_vector_correlation,-0.390762,-1.631601,True
7.985500,75.000000,E1-E2,90.000000,45.000000,0.000000,-17.691759,-15.421916,-2.269843,-2.269843,-15.421916,0.000000,calibrated_2x2_vector_correlation,-0.405544,-1.646899,True
7.985500,75.000000,E1-E2,90.000000,50.000000,0.000000,-22.745930,-20.429985,-2.315945,-2.315945,-20.429985,0.000000,calibrated_2x2_vector_correlation,-0.420629,-1.660348,True
7.985500,75.000000,E1-E2,90.000000,55.000000,0.000000,-27.385887,-25.164856,-2.221031,-2.221031,-25.164856,0.000000,calibrated_2x2_vector_correlation,-0.435960,-1.671798,True
7.985500,75.000000,E1-E2,90.000000,60.000000,0.000000,-31.461391,-29.663540,-1.797851,-1.797851,-29.663540,0.000000,calibrated_2x2_vector_correlation,-0.452065,-1.680933,True
7.985500,75.000000,E1-E2,90.000000,65.000000,0.000000,-34.791284,-33.967219,-0.824065,-0.824065,-33.967219,0.000000,calibrated_2x2_vector_correlation,-0.470488,-1.687045,True
7.985500,75.000000,E1-E2,90.000000,70.000000,0.000000,-37.144497,-38.111307,0.966810,0.966810,-38.111307,0.000000,calibrated_2x2_vector_correlation,-0.494319,-1.688291,True
7.985500,75.000000,E1-E2,90.000000,75.000000,0.000000,-38.191392,-42.114728,3.923336,3.923336,-42.114728,0.000000,calibrated_2x2_vector_correlation,-0.529082,-1.679395,True
7.985500,75.000000,E1-E2,90.000000,80.000000,0.000000,-37.402261,-45.969263,8.567002,8.567002,-45.969263,0.000000,calibrated_2x2_vector_correlation,-0.584526,-1.644615,True
7.985500,75.000000,E1-E2,90.000000,85.000000,0.000000,-33.917439,-49.631465,15.714026,15.714026,-49.631465,0.000000,calibrated_2x2_vector_correlation,-0.678074,-1.538185,True
7.985500,75.000000,E1-E2,90.000000,90.000000,0.000000,-26.962662,-53.019807,26.057145,26.057145,-53.019807,0.000000,calibrated_2x2_vector_correlation,-0.839129,-1.268899,True
7.985500,75.000000,E1-E2,90.000000,95.000000,0.000000,-19.560592,-56.017780,36.457188,36.457188,-56.017780,0.000000,calibrated_2x2_vector_correlation,-1.097494,-0.923849,True
7.985500,75.000000,E1-E2,90.000000,100.000000,0.000000,-22.079263,-58.481184,36.401921,36.401921,-58.481184,0.000000,calibrated_2x2_vector_correlation,-1.382155,-0.881617,True
7.985500,75.000000,E1-E2,90.000000,105.000000,0.000000,-32.596468,-60.247091,27.650623,27.650623,-60.247091,0.000000,calibrated_2x2_vector_correlation,-1.410034,-1.010224,True
7.985500,75.000000,E1-E2,90.000000,110.000000,0.000000,-38.859950,-61.144156,22.284206,22.284206,-61.144156,0.000000,calibrated_2x2_vector_correlation,-1.151795,-1.121506,True
7.985500,75.000000,E1-E2,90.000000,115.000000,0.000000,-40.083023,-61.006509,20.923486,20.923486,-61.006509,0.000000,calibrated_2x2_vector_correlation,-0.890125,-1.193619,True
7.985500,75.000000,E1-E2,90.000000,120.000000,0.000000,-38.577627,-59.693463,21.115836,21.115836,-59.693463,0.000000,calibrated_2x2_vector_correlation,-0.719879,-1.238172,True
7.985500,75.000000,E1-E2,90.000000,125.000000,0.000000,-35.657529,-57.114208,21.456679,21.456679,-57.114208,0.000000,calibrated_2x2_vector_correlation,-0.618740,-1.265448,True
7.985500,75.000000,E1-E2,90.000000,130.000000,0.000000,-31.961388,-53.253388,21.292000,21.292000,-53.253388,0.000000,calibrated_2x2_vector_correlation,-0.557084,-1.282271,True
7.985500,75.000000,E1-E2,90.000000,135.000000,0.000000,-27.814641,-48.190628,20.375987,20.375987,-48.190628,0.000000,calibrated_2x2_vector_correlation,-0.515303,-1.293391,True
7.985500,75.000000,E1-E2,90.000000,140.000000,0.000000,-23.371820,-42.103446,18.731626,18.731626,-42.103446,-0.000000,calibrated_2x2_vector_correlation,-0.481553,-1.302431,True
7.985500,75.000000,E1-E2,90.000000,145.000000,0.000000,-18.669963,-35.241459,16.571496,16.571496,-35.241459,0.000000,calibrated_2x2_vector_correlation,-0.449415,-1.312246,True
7.985500,75.000000,E1-E2,90.000000,150.000000,0.000000,-13.660390,-27.869864,14.209474,14.209474,-27.869864,0.000000,calibrated_2x2_vector_correlation,-0.416672,-1.324946,True
7.985500,75.000000,E1-E2,90.000000,155.000000,0.000000,-8.243419,-20.201047,11.957628,11.957628,-20.201047,0.000000,calibrated_2x2_vector_correlation,-0.384224,-1.341850,True
7.985500,75.000000,E1-E2,90.000000,160.000000,0.000000,-2.306910,-12.343827,10.036917,10.036917,-12.343827,0.000000,calibrated_2x2_vector_correlation,-0.354666,-1.363560,True
7.985500,75.000000,E1-E2,90.000000,165.000000,0.000000,4.243198,-4.286030,8.529228,8.529228,-4.286030,0.000000,calibrated_2x2_vector_correlation,-0.330763,-1.390235,True
7.985500,75.000000,E1-E2,90.000000,170.000000,0.000000,11.471325,4.094533,7.376792,7.376792,4.094533,0.000000,calibrated_2x2_vector_correlation,-0.314296,-1.422032,True
7.985500,75.000000,E1-E2,90.000000,175.000000,0.000000,19.416805,12.996128,6.420677,6.420677,12.996128,0.000000,calibrated_2x2_vector_correlation,-0.305555,-1.459525,True
7.985500,75.000000,E1-E2,90.000000,180.000000,0.000000,28.094976,22.619557,5.475419,5.475419,22.619557,0.000000,calibrated_2x2_vector_correlation,-0.303458,-1.503755,True
7.985500,75.000000,E1-E2,90.000000,185.000000,0.000000,37.471169,33.023629,4.447540,4.447540,33.023629,0.000000,calibrated_2x2_vector_correlation,-0.306089,-1.555465,True
7.985500,75.000000,E1-E2,90.000000,190.000000,0.000000,47.404762,43.936318,3.468444,3.468444,43.936318,0.000000,calibrated_2x2_vector_correlation,-0.311398,-1.613467,True
7.985500,75.000000,E1-E2,90.000000,195.000000,0.000000,57.602755,54.700806,2.901949,2.901949,54.700806,0.000000,calibrated_2x2_vector_correlation,-0.317843,-1.673333,True
7.985500,75.000000,E1-E2,90.000000,200.000000,0.000000,67.647595,64.542784,3.104811,3.104811,64.542784,0.000000,calibrated_2x2_vector_correlation,-0.324772,-1.728570,True
7.985500,75.000000,E1-E2,90.000000,205.000000,0.000000,77.114489,72.973363,4.141126,4.141126,72.973363,0.000000,calibrated_2x2_vector_correlation,-0.332488,-1.774357,True
7.985500,75.000000,E1-E2,90.000000,210.000000,0.000000,85.698417,79.929998,5.768419,5.768419,79.929998,0.000000,calibrated_2x2_vector_correlation,-0.342031,-1.810200,True
7.985500,75.000000,E1-E2,90.000000,215.000000,0.000000,93.258976,85.619201,7.639775,7.639775,85.619201,0.000000,calibrated_2x2_vector_correlation,-0.354861,-1.839092,True
7.985500,75.000000,E1-E2,90.000000,220.000000,0.000000,99.778523,90.309854,9.468669,9.468669,90.309854,-0.000000,calibrated_2x2_vector_correlation,-0.372647,-1.864964,True
7.985500,75.000000,E1-E2,90.000000,225.000000,0.000000,105.290331,94.223419,11.066912,11.066912,94.223419,-0.000000,calibrated_2x2_vector_correlation,-0.397299,-1.890845,True
7.985500,75.000000,E1-E2,90.000000,230.000000,0.000000,109.817841,97.513319,12.304522,12.304522,97.513319,-0.000000,calibrated_2x2_vector_correlation,-0.431333,-1.918063,True
7.985500,75.000000,E1-E2,90.000000,235.000000,0.000000,113.322788,100.282285,13.040503,13.040503,100.282285,0.000000,calibrated_2x2_vector_correlation,-0.478784,-1.945417,True
7.985500,75.000000,E1-E2,90.000000,240.000000,0.000000,115.610214,102.601997,13.008217,13.008217,102.601997,0.000000,calibrated_2x2_vector_correlation,-0.547301,-1.966366,True
7.985500,75.000000,E1-E2,90.000000,245.000000,0.000000,115.979978,104.522315,11.457663,11.457663,104.522315,0.000000,calibrated_2x2_vector_correlation,-0.653534,-1.959744,True
7.985500,75.000000,E1-E2,90.000000,250.000000,0.000000,111.296063,106.071808,5.224255,5.224255,106.071808,0.000000,calibrated_2x2_vector_correlation,-0.838256,-1.864307,True
7.985500,75.000000,E1-E2,90.000000,255.000000,0.000000,78.435789,107.255896,-28.820107,-28.820107,107.255896,0.000000,calibrated_2x2_vector_correlation,-1.192662,-1.547894,True
7.985500,75.000000,E1-E2,90.000000,260.000000,0.000000,15.327007,108.057368,-92.730361,-92.730361,108.057368,0.000000,calibrated_2x2_vector_correlation,-1.292539,-0.976715,True
7.985500,75.000000,E1-E2,90.000000,265.000000,0.000000,47.365217,108.440724,-61.075507,-61.075507,108.440724,0.000000,calibrated_2x2_vector_correlation,-0.160345,-0.577005,True
7.985500,75.000000,E1-E2,90.000000,270.000000,0.000000,92.576915,108.359366,-15.782451,-15.782451,108.359366,-0.000000,calibrated_2x2_vector_correlation,0.000000,-0.552564,True
7.985500,75.000000,E1-E2,90.000000,275.000000,0.000000,104.687087,107.763822,-3.076735,-3.076735,107.763822,0.000000,calibrated_2x2_vector_correlation,-0.048729,-0.667245,True
7.985500,75.000000,E1-E2,90.000000,280.000000,0.000000,107.465891,106.609505,0.856386,0.856386,106.609505,0.000000,calibrated_2x2_vector_correlation,-0.101699,-0.784565,True
7.985500,75.000000,E1-E2,90.000000,285.000000,0.000000,107.081167,104.863785,2.217382,2.217382,104.863785,0.000000,calibrated_2x2_vector_correlation,-0.143117,-0.877553,True
7.985500,75.000000,E1-E2,90.000000,290.000000,0.000000,105.105842,102.513581,2.592261,2.592261,102.513581,0.000000,calibrated_2x2_vector_correlation,-0.174821,-0.949240,True
7.985500,75.000000,E1-E2,90.000000,295.000000,0.000000,102.091647,99.574732,2.516915,2.516915,99.574732,0.000000,calibrated_2x2_vector_correlation,-0.199557,-1.007128,True
7.985500,75.000000,E1-E2,90.000000,300.000000,0.000000,98.290609,96.101082,2.189527,2.189527,96.101082,0.000000,calibrated_2x2_vector_correlation,-0.219420,-1.057776,True
7.985500,75.000000,E1-E2,90.000000,305.000000,0.000000,93.851042,92.185673,1.665369,1.665369,92.185673,0.000000,calibrated_2x2_vector_correlation,-0.235914,-1.105896,True
7.985500,75.000000,E1-E2,90.000000,310.000000,0.000000,88.882479,87.945192,0.937287,0.937287,87.945192,0.000000,calibrated_2x2_vector_correlation,-0.250082,-1.154229,True
7.985500,75.000000,E1-E2,90.000000,315.000000,0.000000,83.480586,83.488679,-0.008093,-0.008093,83.488679,0.000000,calibrated_2x2_vector_correlation,-0.262557,-1.203574,True
7.985500,75.000000,E1-E2,90.000000,320.000000,0.000000,77.740096,78.886388,-1.146292,-1.146292,78.886388,0.000000,calibrated_2x2_vector_correlation,-0.273563,-1.253002,True
7.985500,75.000000,E1-E2,90.000000,325.000000,0.000000,71.764841,74.158149,-2.393308,-2.393308,74.158149,0.000000,calibrated_2x2_vector_correlation,-0.282947,-1.300369,True
7.985500,75.000000,E1-E2,90.000000,330.000000,0.000000,65.674042,69.287484,-3.613442,-3.613442,69.287484,0.000000,calibrated_2x2_vector_correlation,-0.290307,-1.343135,True
7.985500,75.000000,E1-E2,90.000000,335.000000,0.000000,59.598129,64.250999,-4.652870,-4.652870,64.250999,0.000000,calibrated_2x2_vector_correlation,-0.295262,-1.379324,True
7.985500,75.000000,E1-E2,90.000000,340.000000,0.000000,53.658420,59.044903,-5.386483,-5.386483,59.044903,0.000000,calibrated_2x2_vector_correlation,-0.297799,-1.408267,True
7.985500,75.000000,E1-E2,90.000000,345.000000,0.000000,47.935100,53.693669,-5.758569,-5.758569,53.693669,0.000000,calibrated_2x2_vector_correlation,-0.298555,-1.430790,True
7.985500,75.000000,E1-E2,90.000000,350.000000,0.000000,42.440762,48.237052,-5.796290,-5.796290,48.237052,0.000000,calibrated_2x2_vector_correlation,-0.298801,-1.448801,True
7.985500,75.000000,E1-E2,90.000000,355.000000,0.000000,37.118793,42.705375,-5.586582,-5.586582,42.705375,0.000000,calibrated_2x2_vector_correlation,-0.300049,-1.464572,True
7.985500,75.000000,E1-E2,90.000000,360.000000,0.000000,31.870792,37.100606,-5.229814,-5.229814,37.100606,0.000000,calibrated_2x2_vector_correlation,-0.303469,-1.480095,True
7.985500,75.000000,E1-E2,135.000000,0.000000,0.000000,36.583174,37.100606,-0.517432,-0.517432,37.100606,-0.000000,calibrated_2x2_vector_correlation,-0.018898,-0.940865,True
7.985500,75.000000,E1-E2,135.000000,5.000000,0.000000,29.790160,31.396648,-1.606488,-1.606488,31.396648,0.000000,calibrated_2x2_vector_correlation,-0.043741,-0.960068,True
7.985500,75.000000,E1-E2,135.000000,10.000000,0.000000,22.845374,25.560014,-2.714640,-2.714640,25.560014,0.000000,calibrated_2x2_vector_correlation,-0.076721,-0.975594,True
7.985500,75.000000,E1-E2,135.000000,15.000000,0.000000,15.831849,19.579898,-3.748049,-3.748049,19.579898,0.000000,calibrated_2x2_vector_correlation,-0.114909,-0.987127,True
7.985500,75.000000,E1-E2,135.000000,20.000000,0.000000,8.839809,13.490686,-4.650877,-4.650877,13.490686,0.000000,calibrated_2x2_vector_correlation,-0.154971,-0.994470,True
7.985500,75.000000,E1-E2,135.000000,25.000000,0.000000,1.957499,7.373488,-5.415989,-5.415989,7.373488,0.000000,calibrated_2x2_vector_correlation,-0.193840,-0.997680,True
7.985500,75.000000,E1-E2,135.000000,30.000000,0.000000,-4.734197,1.335633,-6.069830,-6.069830,1.335633,0.000000,calibrated_2x2_vector_correlation,-0.229156,-0.997118,True
7.985500,75.000000,E1-E2,135.000000,35.000000,0.000000,-11.160273,-4.519712,-6.640561,-6.640561,-4.519712,0.000000,calibrated_2x2_vector_correlation,-0.259336,-0.993395,True
7.985500,75.000000,E1-E2,135.000000,40.000000,0.000000,-17.246069,-10.117803,-7.128266,-7.128266,-10.117803,0.000000,calibrated_2x2_vector_correlation,-0.283392,-0.987184,True
7.985500,75.000000,E1-E2,135.000000,45.000000,0.000000,-22.913671,-15.421916,-7.491755,-7.491755,-15.421916,0.000000,calibrated_2x2_vector_correlation,-0.300725,-0.978953,True
7.985500,75.000000,E1-E2,135.000000,50.000000,0.000000,-28.084841,-20.429985,-7.654856,-7.654856,-20.429985,-0.000000,calibrated_2x2_vector_correlation,-0.311054,-0.968700,True
7.985500,75.000000,E1-E2,135.000000,55.000000,0.000000,-32.691386,-25.164856,-7.526530,-7.526530,-25.164856,0.000000,calibrated_2x2_vector_correlation,-0.314510,-0.955765,True
7.985500,75.000000,E1-E2,135.000000,60.000000,0.000000,-36.691624,-29.663540,-7.028084,-7.028084,-29.663540,0.000000,calibrated_2x2_vector_correlation,-0.311829,-0.938805,True
7.985500,75.000000,E1-E2,135.000000,65.000000,0.000000,-40.092834,-33.967219,-6.125615,-6.125615,-33.967219,0.000000,calibrated_2x2_vector_correlation,-0.304532,-0.915949,True
7.985500,75.000000,E1-E2,135.000000,70.000000,0.000000,-42.983889,-38.111307,-4.872582,-4.872582,-38.111307,0.000000,calibrated_2x2_vector_correlation,-0.295059,-0.885173,True
7.985500,75.000000,E1-E2,135.000000,75.000000,0.000000,-45.586301,-42.114728,-3.471573,-3.471573,-42.114728,0.000000,calibrated_2x2_vector_correlation,-0.286761,-0.845244,True
7.985500,75.000000,E1-E2,135.000000,80.000000,0.000000,-48.326760,-45.969263,-2.357497,-2.357497,-45.969263,0.000000,calibrated_2x2_vector_correlation,-0.283591,-0.798298,True
7.985500,75.000000,E1-E2,135.000000,85.000000,0.000000,-51.896586,-49.631465,-2.265121,-2.265121,-49.631465,0.000000,calibrated_2x2_vector_correlation,-0.289207,-0.756438,True
7.985500,75.000000,E1-E2,135.000000,90.000000,0.000000,-57.149545,-53.019807,-4.129738,-4.129738,-53.019807,0.000000,calibrated_2x2_vector_correlation,-0.305534,-0.753020,True
7.985500,75.000000,E1-E2,135.000000,95.000000,0.000000,-64.530994,-56.017780,-8.513214,-8.513214,-56.017780,0.000000,calibrated_2x2_vector_correlation,-0.331693,-0.838762,True
7.985500,75.000000,E1-E2,135.000000,100.000000,0.000000,-73.079768,-58.481184,-14.598584,-14.598584,-58.481184,0.000000,calibrated_2x2_vector_correlation,-0.364500,-1.019129,True
7.985500,75.000000,E1-E2,135.000000,105.000000,0.000000,-80.453267,-60.247091,-20.206176,-20.206176,-60.247091,0.000000,calibrated_2x2_vector_correlation,-0.400326,-1.211514,True
7.985500,75.000000,E1-E2,135.000000,110.000000,0.000000,-84.751645,-61.144156,-23.607489,-23.607489,-61.144156,0.000000,calibrated_2x2_vector_correlation,-0.436615,-1.343996,True
7.985500,75.000000,E1-E2,135.000000,115.000000,0.000000,-85.568185,-61.006509,-24.561676,-24.561676,-61.006509,0.000000,calibrated_2x2_vector_correlation,-0.472129,-1.412540,True
7.985500,75.000000,E1-E2,135.000000,120.000000,0.000000,-83.355887,-59.693463,-23.662424,-23.662424,-59.693463,0.000000,calibrated_2x2_vector_correlation,-0.506390,-1.438888,True
7.985500,75.000000,E1-E2,135.000000,125.000000,0.000000,-78.716889,-57.114208,-21.602681,-21.602681,-57.114208,0.000000,calibrated_2x2_vector_correlation,-0.539168,-1.441062,True
7.985500,75.000000,E1-E2,135.000000,130.000000,0.000000,-72.170224,-53.253388,-18.916836,-18.916836,-53.253388,0.000000,calibrated_2x2_vector_correlation,-0.570438,-1.429897,True
7.985500,75.000000,E1-E2,135.000000,135.000000,0.000000,-64.141321,-48.190628,-15.950693,-15.950693,-48.190628,0.000000,calibrated_2x2_vector_correlation,-0.600806,-1.411971,True
7.985500,75.000000,E1-E2,135.000000,140.000000,0.000000,-54.981575,-42.103446,-12.878129,-12.878129,-42.103446,0.000000,calibrated_2x2_vector_correlation,-0.632114,-1.391839,True
7.985500,75.000000,E1-E2,135.000000,145.000000,0.000000,-44.972414,-35.241459,-9.730955,-9.730955,-35.241459,-0.000000,calibrated_2x2_vector_correlation,-0.667748,-1.372894,True
7.985500,75.000000,E1-E2,135.000000,150.000000,0.000000,-34.329241,-27.869864,-6.459377,-6.459377,-27.869864,0.000000,calibrated_2x2_vector_correlation,-0.712208,-1.357416,True
7.985500,75.000000,E1-E2,135.000000,155.000000,0.000000,-23.225934,-20.201047,-3.024887,-3.024887,-20.201047,0.000000,calibrated_2x2_vector_correlation,-0.769674,-1.346418,True
7.985500,75.000000,E1-E2,135.000000,160.000000,0.000000,-11.836541,-12.343827,0.507286,0.507286,-12.343827,0.000000,calibrated_2x2_vector_correlation,-0.841830,-1.339677,True
7.985500,75.000000,E1-E2,135.000000,165.000000,0.000000,-0.365464,-4.286030,3.920566,3.920566,-4.286030,0.000000,calibrated_2x2_vector_correlation,-0.925907,-1.336031,True
7.985500,75.000000,E1-E2,135.000000,170.000000,0.000000,10.960986,4.094533,6.866453,6.866453,4.094533,-0.000000,calibrated_2x2_vector_correlation,-1.014576,-1.333790,True
7.985500,75.000000,E1-E2,135.000000,175.000000,0.000000,21.935125,12.996128,8.938997,8.938997,12.996128,0.000000,calibrated_2x2_vector_correlation,-1.098663,-1.331045,True
7.985500,75.000000,E1-E2,135.000000,180.000000,0.000000,32.402106,22.619557,9.782549,9.782549,22.619557,0.000000,calibrated_2x2_vector_correlation,-1.171330,-1.325785,True
7.985500,75.000000,E1-E2,135.000000,185.000000,0.000000,42.257515,33.023629,9.233886,9.233886,33.023629,0.000000,calibrated_2x2_vector_correlation,-1.230724,-1.315877,True
7.985500,75.000000,E1-E2,135.000000,190.000000,0.000000,51.415180,43.936318,7.478862,7.478862,43.936318,0.000000,calibrated_2x2_vector_correlation,-1.279593,-1.299066,True
7.985500,75.000000,E1-E2,135.000000,195.000000,0.000000,59.775779,54.700806,5.074973,5.074973,54.700806,0.000000,calibrated_2x2_vector_correlation,-1.323027,-1.273145,True
7.985500,75.000000,E1-E2,135.000000,200.000000,0.000000,67.219826,64.542784,2.677042,2.677042,64.542784,0.000000,calibrated_2x2_vector_correlation,-1.366190,-1.236295,True
7.985500,75.000000,E1-E2,135.000000,205.000000,0.000000,73.625994,72.973363,0.652631,0.652631,72.973363,0.000000,calibrated_2x2_vector_correlation,-1.412882,-1.187422,True
7.985500,75.000000,E1-E2,135.000000,210.000000,0.000000,78.899208,79.929998,-1.030790,-1.030790,79.929998,0.000000,calibrated_2x2_vector_correlation,-1.464795,-1.126342,True
7.985500,75.000000,E1-E2,135.000000,215.000000,0.000000,82.993526,85.619201,-2.625675,-2.625675,85.619201,-0.000000,calibrated_2x2_vector_correlation,-1.521098,-1.053768,True
7.985500,75.000000,E1-E2,135.000000,220.000000,0.000000,85.926349,90.309854,-4.383505,-4.383505,90.309854,0.000000,calibrated_2x2_vector_correlation,-1.578143,-0.971228,True
7.985500,75.000000,E1-E2,135.000000,225.000000,0.000000,87.788408,94.223419,-6.435011,-6.435011,94.223419,0.000000,calibrated_2x2_vector_correlation,-1.629367,-0.880973,True
7.985500,75.000000,E1-E2,135.000000,230.000000,0.000000,88.750696,97.513319,-8.762623,-8.762623,97.513319,0.000000,calibrated_2x2_vector_correlation,-1.665690,-0.785852,True
7.985500,75.000000,E1-E2,135.000000,235.000000,0.000000,89.060582,100.282285,-11.221703,-11.221703,100.282285,0.000000,calibrated_2x2_vector_correlation,-1.676835,-0.689117,True
7.985500,75.000000,E1-E2,135.000000,240.000000,0.000000,89.016047,102.601997,-13.585950,-13.585950,102.601997,0.000000,calibrated_2x2_vector_correlation,-1.653686,-0.594215,True
7.985500,75.000000,E1-E2,135.000000,245.000000,0.000000,88.916378,104.522315,-15.605937,-15.605937,104.522315,0.000000,calibrated_2x2_vector_correlation,-1.591130,-0.504741,True
7.985500,75.000000,E1-E2,135.000000,250.000000,0.000000,89.003149,106.071808,-17.068659,-17.068659,106.071808,0.000000,calibrated_2x2_vector_correlation,-1.490149,-0.424628,True
7.985500,75.000000,E1-E2,135.000000,255.000000,0.000000,89.412198,107.255896,-17.843698,-17.843698,107.255896,0.000000,calibrated_2x2_vector_correlation,-1.358005,-0.358351,True
7.985500,75.000000,E1-E2,135.000000,260.000000,0.000000,90.150825,108.057368,-17.906543,-17.906543,108.057368,0.000000,calibrated_2x2_vector_correlation,-1.206310,-0.310662,True
7.985500,75.000000,E1-E2,135.000000,265.000000,0.000000,91.104997,108.440724,-17.335727,-17.335727,108.440724,0.000000,calibrated_2x2_vector_correlation,-1.047932,-0.285513,True
7.985500,75.000000,E1-E2,135.000000,270.000000,0.000000,92.075990,108.359366,-16.283376,-16.283376,108.359366,-0.000000,calibrated_2x2_vector_correlation,-0.894105,-0.284432,True
7.985500,75.000000,E1-E2,135.000000,275.000000,0.000000,92.838830,107.763822,-14.924992,-14.924992,107.763822,0.000000,calibrated_2x2_vector_correlation,-0.752702,-0.305413,True
7.985500,75.000000,E1-E2,135.000000,280.000000,0.000000,93.203355,106.609505,-13.406150,-13.406150,106.609505,0.000000,calibrated_2x2_vector_correlation,-0.627883,-0.343226,True
7.985500,75.000000,E1-E2,135.000000,285.000000,0.000000,93.054153,104.863785,-11.809632,-11.809632,104.863785,0.000000,calibrated_2x2_vector_correlation,-0.520744,-0.391088,True
7.985500,75.000000,E1-E2,135.000000,290.000000,0.000000,92.357160,102.513581,-10.156421,-10.156421,102.513581,0.000000,calibrated_2x2_vector_correlation,-0.430396,-0.442654,True
7.985500,75.000000,E1-E2,135.000000,295.000000,0.000000,91.138746,99.574732,-8.435986,-8.435986,99.574732,0.000000,calibrated_2x2_vector_correlation,-0.354968,-0.493351,True
7.985500,75.000000,E1-E2,135.000000,300.000000,0.000000,89.452943,96.101082,-6.648139,-6.648139,96.101082,0.000000,calibrated_2x2_vector_correlation,-0.292257,-0.540742,True
7.985500,75.000000,E1-E2,135.000000,305.000000,0.000000,87.351300,92.185673,-4.834373,-4.834373,92.185673,0.000000,calibrated_2x2_vector_correlation,-0.240020,-0.584178,True
7.985500,75.000000,E1-E2,135.000000,310.000000,0.000000,84.863604,87.945192,-3.081588,-3.081588,87.945192,0.000000,calibrated_2x2_vector_correlation,-0.196051,-0.624147,True
7.985500,75.000000,E1-E2,135.000000,315.000000,0.000000,81.991517,83.488679,-1.497162,-1.497162,83.488679,0.000000,calibrated_2x2_vector_correlation,-0.158239,-0.661625,True
7.985500,75.000000,E1-E2,135.000000,320.000000,0.000000,78.713052,78.886388,-0.173336,-0.173336,78.886388,0.000000,calibrated_2x2_vector_correlation,-0.124728,-0.697580,True
7.985500,75.000000,E1-E2,135.000000,325.000000,0.000000,74.994312,74.158149,0.836163,0.836163,74.158149,0.000000,calibrated_2x2_vector_correlation,-0.094193,-0.732687,True
7.985500,75.000000,E1-E2,135.000000,330.000000,0.000000,70.804730,69.287484,1.517246,1.517246,69.287484,0.000000,calibrated_2x2_vector_correlation,-0.066131,-0.767200,True
7.985500,75.000000,E1-E2,135.000000,335.000000,0.000000,66.131439,64.250999,1.880440,1.880440,64.250999,0.000000,calibrated_2x2_vector_correlation,-0.041029,-0.800963,True
7.985500,75.000000,E1-E2,135.000000,340.000000,0.000000,60.987424,59.044903,1.942521,1.942521,59.044903,0.000000,calibrated_2x2_vector_correlation,-0.020294,-0.833516,True
7.985500,75.000000,E1-E2,135.000000,345.000000,0.000000,55.409472,53.693669,1.715803,1.715803,53.693669,0.000000,calibrated_2x2_vector_correlation,-0.005925,-0.864270,True
7.985500,75.000000,E1-E2,135.000000,350.000000,0.000000,49.447706,48.237052,1.210654,1.210654,48.237052,0.000000,calibrated_2x2_vector_correlation,0.000000,-0.892671,True
7.985500,75.000000,E1-E2,135.000000,355.000000,0.000000,43.154830,42.705375,0.449455,0.449455,42.705375,0.000000,calibrated_2x2_vector_correlation,-0.004111,-0.918305,True
7.985500,75.000000,E1-E2,135.000000,360.000000,0.000000,36.583174,37.100606,-0.517432,-0.517432,37.100606,-0.000000,calibrated_2x2_vector_correlation,-0.018898,-0.940865,True
7.985500,75.000000,E1-E3,0.000000,0.000000,0.000000,-57.744777,-57.744777,0.000000,0.000000,-57.744777,0.000000,calibrated_2x2_vector_correlation,-0.753740,-3.940016,True
7.985500,75.000000,E1-E3,0.000000,5.000000,0.000000,-52.183111,-52.183111,0.000000,0.000000,-52.183111,0.000000,calibrated_2x2_vector_correlation,-0.850305,-3.999578,True
7.985500,75.000000,E1-E3,0.000000,10.000000,0.000000,-46.457838,-46.457838,0.000000,0.000000,-46.457838,0.000000,calibrated_2x2_vector_correlation,-0.948941,-4.040569,True
7.985500,75.000000,E1-E3,0.000000,15.000000,0.000000,-40.709532,-40.709532,0.000000,0.000000,-40.709532,0.000000,calibrated_2x2_vector_correlation,-1.040996,-4.064022,True
7.985500,75.000000,E1-E3,0.000000,20.000000,0.000000,-35.056507,-35.056507,0.000000,0.000000,-35.056507,0.000000,calibrated_2x2_vector_correlation,-1.120209,-4.074461,True
