freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,301.743724,-91.461082,-91.461082,55.555556,-4.789502,11.041637,9.326024,17.806240,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,317.477375,-84.918760,-84.918760,55.555556,-5.015056,34.122279,18.731410,157.062750,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,270.366835,-76.950414,-76.950414,51.388889,-4.688751,14.246786,12.461647,23.253768,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,156.630561,-39.858969,-39.858969,55.555556,-1.714756,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,169.502369,-39.561096,-39.561096,54.166667,-3.761065,8.134904,6.104751,19.464815,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,234.439711,-34.313281,-34.313281,54.166667,-4.275999,22.686246,14.707342,77.585716,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,144.675584,-33.658917,-33.658917,51.388889,-3.608112,8.049680,6.869149,16.928864,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,279.523046,89.436396,89.436396,51.388889,-3.882178,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,284.052501,89.778225,89.778225,50.000000,-6.017847,10.012949,7.081294,26.693333,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,605.755324,83.460805,443.460805,52.777778,-5.688984,42.508302,23.878546,168.992845,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,263.014680,80.584982,80.584982,50.000000,-6.308487,10.334000,8.066158,20.575554,73,73,
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,16.914336,-54.342150,-54.342150,51.388889,-1.913422,0.000000,0.000000,0.000000,73,73,
