freq_ghz,baseline,phi_deg,linear_pol_deg,theta_deg,measured_pdoa_deg,nominal_pdoa_deg,raw_residual_wrapped_deg,raw_residual_unwrapped_deg,raw_residual_centered_deg,phase_center_delta_x_mm,phase_center_delta_y_mm,phase_center_delta_mag_mm,calibrated_residual_deg,left_mag,right_mag,ux,uy,group
7.738000,E1-E3,45.000000,45.000000,155.000000,-60.492121,66.758674,-127.250796,-127.250796,-98.711157,-11.588133,4.805116,12.544878,-79.876112,2837.687968,992.899584,0.298836,0.298836,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,160.000000,-72.031725,54.027034,-126.058759,-126.058759,-97.519121,-11.588133,4.805116,12.544878,-82.276134,3007.044435,1011.171990,0.241845,0.241845,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,165.000000,-83.466543,40.884216,-124.350759,-124.350759,-95.811121,-11.588133,4.805116,12.544878,-84.276199,3141.926667,1024.751732,0.183013,0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,170.000000,-94.869327,27.430244,-122.299572,-122.299572,-93.759933,-11.588133,4.805116,12.544878,-86.020866,3237.094825,1033.896904,0.122788,0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,175.000000,-106.367567,13.767512,-120.135079,-120.135079,-91.595441,-11.588133,4.805116,12.544878,-87.711126,3289.533215,1038.230254,0.061628,0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,180.000000,-118.102257,0.000000,-118.102257,-118.102257,-89.562619,-11.588133,4.805116,12.544878,-89.562619,3299.335011,1036.629857,0.000000,0.000000,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,185.000000,-130.186919,-13.767512,-116.419407,-116.419407,-87.879769,-11.588133,4.805116,12.544878,-91.764084,3269.918398,1027.601182,-0.061628,-0.061628,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,190.000000,-142.671015,-27.430244,-115.240771,-115.240771,-86.701133,-11.588133,4.805116,12.544878,-94.440200,3207.339823,1009.880081,-0.122788,-0.122788,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,195.000000,-155.510481,-40.884216,-114.626265,-114.626265,-86.086627,-11.588133,4.805116,12.544878,-97.621548,3118.776774,982.866981,-0.183013,-0.183013,phi45.0_pol45.0
7.738000,E1-E3,45.000000,45.000000,200.000000,-168.551476,-54.027034,-114.524442,-114.524442,-85.984804,-11.588133,4.805116,12.544878,-101.227791,3010.717595,946.690791,-0.241845,-0.241845,phi45.0_pol45.0
