freq_ghz,source,element,feed,theta_deg,phi_deg,etheta_re,etheta_im,ephi_re,ephi_im,gain_proxy_mag,linpol0_re,linpol0_im,linpol0_mag,linpol0_phase_deg,linpol45_re,linpol45_im,linpol45_mag,linpol45_phase_deg,linpol90_re,linpol90_im,linpol90_mag,linpol90_phase_deg,linpol135_re,linpol135_im,linpol135_mag,linpol135_phase_deg
7.738000,P3B,3,B,5.000000,20.000000,255.184354,-664.211686,523.116138,1438.568472,1688.024277,255.184354,-664.211686,711.544952,-68.983659,550.341556,547.552935,776.331143,44.854471,523.116138,1438.568472,1530.728501,70.016882,189.456381,1486.890109,1498.911577,82.738622
7.738000,P3B,3,B,10.000000,20.000000,143.942364,-682.291583,730.276763,1255.246480,1610.959058,143.942364,-682.291583,697.309980,-78.087057,618.166273,405.140293,739.099586,33.240452,730.276763,1255.246480,1452.221704,59.810030,414.601030,1370.046304,1431.405214,73.163226
7.738000,P3B,3,B,15.000000,20.000000,31.382064,-682.533123,902.396797,1035.507898,1534.090246,31.382064,-682.533123,683.254197,-87.367462,660.281364,249.590857,705.880355,20.706934,902.396797,1035.507898,1373.534341,48.929370,615.900424,1214.838457,1362.044716,63.115842
7.738000,P3B,3,B,20.000000,20.000000,-77.716072,-664.985325,1031.080617,793.193678,1463.054585,-77.716072,-664.985325,669.511218,-96.665854,674.130534,90.656996,680.198992,7.659179,1031.080617,793.193678,1300.877953,37.570503,784.037658,1031.088261,1295.321602,52.750707
7.738000,P3B,3,B,25.000000,20.000000,-178.293974,-630.733420,1111.717470,543.242374,1400.229052,-178.293974,-630.733420,655.448998,-105.784389,660.030084,-61.865512,662.923112,-5.354766,1111.717470,543.242374,1237.347166,26.042515,912.175840,830.126245,1233.358969,42.303783
7.738000,P3B,3,B,30.000000,20.000000,-265.902855,-582.146629,1144.041449,300.040225,1344.787716,-265.902855,-582.146629,639.999239,-114.549151,620.937755,-199.479352,652.192998,-17.809874,1144.041449,300.040225,1182.731996,14.695622,996.981179,623.800307,1176.051994,32.033768
7.738000,P3B,3,B,35.000000,20.000000,-337.535482,-522.813130,1131.953249,75.986957,1293.969067,-337.535482,-522.813130,622.305207,-122.846853,561.738190,-315.953817,644.497175,-29.355901,1131.953249,75.986957,1134.500848,3.840450,1039.085446,423.415602,1122.042484,22.170342
7.738000,P3B,3,B,40.000000,20.000000,-392.062290,-457.098422,1082.628341,-119.502380,1244.595014,-392.062290,-457.098422,602.205785,-130.620340,488.303937,-407.718337,636.140690,-39.860813,1082.628341,-119.502380,1089.203812,-6.298907,1042.763746,238.716450,1069.739114,12.894344
7.738000,P3B,3,B,45.000000,20.000000,-430.150232,-389.464228,1005.159959,-280.452072,1194.031622,-430.150232,-389.464228,580.268565,-137.841854,406.593277,-473.702358,624.269187,-49.359495,1005.159959,-280.452072,1043.551584,-15.589760,1014.917569,77.083235,1017.840605,4.343290
7.738000,P3B,3,B,50.000000,20.000000,-453.784728,-323.796580,909.106763,-404.252541,1140.464830,-453.784728,-323.796580,557.462828,-144.490371,321.961298,-514.808470,607.195882,-57.978133,909.106763,-404.252541,994.934783,-23.973282,963.709816,-56.890955,965.387585,-3.378437
7.738000,P3B,3,B,55.000000,20.000000,-465.642250,-262.960276,803.284501,-491.178956,1082.817422,-465.642250,-262.960276,534.762388,-150.545454,238.749126,-533.256965,584.263755,-65.881044,803.284501,-491.178956,941.553375,-31.444254,897.266711,-161.374976,911.663004,-10.195745
7.738000,P3B,3,B,60.000000,20.000000,-468.539115,-208.667908,694.992638,-543.679435,1020.623973,-468.539115,-208.667908,512.904667,-155.993790,160.126822,-531.989908,555.566253,-73.248417,694.992638,-543.679435,882.384324,-38.035392,822.741193,-236.888923,856.165540,-16.062507
7.738000,P3B,3,B,65.000000,20.000000,-465.070624,-161.617111,589.689415,-565.610840,953.970652,-465.070624,-161.617111,492.352288,-160.837103,88.118792,-514.227816,521.723268,-80.276161,589.689415,-565.610840,817.098053,-43.806024,745.827976,-285.666706,798.664408,-20.957817
7.738000,P3B,3,B,70.000000,20.000000,-457.441613,-121.777265,491.004266,-561.554702,883.465565,-457.441613,-121.777265,473.373564,-165.092811,23.732380,-483.188668,483.771139,-87.188110,491.004266,-561.554702,745.941602,-48.834659,670.652513,-310.969608,739.240752,-24.876314
7.738000,P3B,3,B,75.000000,20.000000,-447.429047,-88.707523,400.937116,-536.283297,810.192645,-447.429047,-88.707523,456.137892,-168.785930,-32.874760,-441.935247,443.156307,-94.254293,400.937116,-536.283297,669.589684,-53.217407,599.885467,-316.483865,678.251141,-27.814955
7.738000,P3B,3,B,80.000000,20.000000,-436.412058,-61.831284,320.121367,-494.393288,735.650056,-436.412058,-61.831284,440.770453,-171.935950,-82.229936,-393.310167,401.814198,-101.808816,320.121367,-494.393288,588.984221,-57.076803,534.949915,-305.867526,616.219405,-29.759563
7.738000,P3B,3,B,85.000000,20.000000,-425.427189,-40.640326,248.081277,-440.093622,661.714928,-425.427189,-40.640326,427.363930,-174.543192,-125.402497,-339.930235,362.323544,-110.249349,248.081277,-440.093622,505.199680,-60.589994,476.242403,-282.456135,553.704158,-30.671892
7.738000,P3B,3,B,90.000000,20.000000,-415.228998,-24.832411,183.462358,-377.122612,590.687456,-415.228998,-24.832411,415.970876,-176.577552,-163.883763,-284.225123,328.088110,-119.967682,183.462358,-377.122612,419.380378,-64.058036,423.338718,-249.106790,491.192287,-30.473992
7.738000,P3B,3,B,95.000000,20.000000,-406.346374,-14.396122,124.242501,-308.767128,525.450247,-406.346374,-14.396122,406.601309,-177.970962,-199.477562,-228.510925,303.329096,-131.119184,124.242501,-308.767128,332.826288,-68.081007,375.182991,-208.151735,429.056432,-29.021538
7.738000,P3B,3,B,100.000000,20.000000,-399.125020,-9.652623,67.943402,-237.957154,469.716795,-399.125020,-9.652623,399.241724,-178.614603,-234.180768,-175.086552,292.396876,-143.216168,67.943402,-237.957154,247.466994,-74.064479,330.267248,-161.435682,367.611119,-26.049532
7.738000,P3B,3,B,105.000000,20.000000,-393.743949,-11.255070,11.863309,-167.408583,428.167427,-393.743949,-11.255070,393.904778,-178.362661,-270.030391,-126.334280,298.122059,-154.927359,11.863309,-167.408583,167.828399,-85.946545,286.807643,-110.417207,307.328137,-21.056056
7.738000,P3B,3,B,110.000000,20.000000,-390.195047,-20.138514,-46.652526,-99.786448,405.945228,-390.195047,-20.138514,390.714390,-177.045506,-308.897881,-84.799754,320.326239,-164.649129,-46.652526,-99.786448,110.153499,-115.057202,242.921246,-56.319594,249.364449,-13.053016
7.738000,P3B,3,B,115.000000,20.000000,-388.222826,-37.410063,-109.897185,-37.860869,406.973356,-388.222826,-37.410063,390.021122,-174.495839,-352.224038,-53.224586,356.222725,-171.407044,-109.897185,-37.860869,116.236125,-160.990570,196.805948,-0.318769,196.806206,-0.092802
7.738000,P3B,3,B,120.000000,20.000000,-387.236196,-64.172709,-179.452826,15.371596,431.867585,-387.236196,-64.172709,392.517526,-170.590471,-400.709650,-34.507597,402.192738,-175.078048,-179.452826,15.371596,180.109974,175.104101,146.925030,56.246317,157.323274,20.948008
7.738000,P3B,3,B,125.000000,20.000000,-386.221168,-101.287810,-255.837984,56.629550,477.583491,-386.221168,-101.287810,399.281869,-165.304916,-454.004380,-31.578159,455.101260,-176.021215,-255.837984,56.629550,262.030494,167.518864,92.194834,111.664437,144.806194,50.455493
7.738000,P3B,3,B,130.000000,20.000000,-383.694804,-149.100488,-338.204610,82.383539,539.093744,-383.694804,-149.100488,411.646278,-158.764303,-510.459972,-47.176007,512.635307,-174.719802,-338.204610,82.383539,348.093962,166.309892,32.166424,163.683925,166.814586,78.882165
7.738000,P3B,3,B,135.000000,20.000000,-377.736645,-207.174492,-424.151360,89.024000,611.094012,-377.736645,-207.174492,430.820430,-151.256871,-567.020446,-83.545014,573.142178,-171.618323,-424.151360,89.024000,433.393180,168.146403,-32.820159,209.443962,211.999849,98.905904
7.738000,P3B,3,B,140.000000,20.000000,-366.110328,-274.097695,-509.715640,73.190505,688.718522,-366.110328,-274.097695,457.347044,-143.178716,-619.302481,-142.062837,635.387608,-167.080343,-509.715640,73.190505,514.943574,171.828704,-101.544290,245.569841,265.736316,112.465326
7.738000,P3B,3,B,145.000000,20.000000,-346.454932,-347.412723,-589.583557,32.265182,767.708560,-346.454932,-347.412723,490.638992,-134.920911,-661.879163,-222.842964,698.386006,-161.392534,-589.583557,32.265182,590.465759,176.867592,-171.917899,268.472821,318.799968,122.633668
7.738000,P3B,3,B,150.000000,20.000000,-316.505421,-423.694502,-657.521922,-35.019865,844.543771,-316.505421,-423.694502,528.859823,-126.760220,-688.741339,-324.360039,761.297621,-154.782093,-657.521922,-35.019865,658.453847,-176.951286,-241.135080,274.834471,365.622912,131.263162
7.738000,P3B,3,B,155.000000,20.000000,-274.313298,-498.751993,-707.002634,-127.976342,916.641699,-274.313298,-498.751993,569.211153,-118.810767,-693.895150,-443.163856,823.337526,-147.435211,-707.002634,-127.976342,718.491940,-169.739843,-305.957564,262.177978,402.923470,139.406410
7.738000,P3B,3,B,160.000000,20.000000,-218.475384,-567.904559,-731.963292,-243.515997,982.505666,-218.475384,-567.904559,608.479319,-111.041954,-672.061632,-573.760978,883.667640,-139.511531,-731.963292,-243.515997,771.407999,-161.598293,-363.090782,229.377352,429.475128,147.717942
7.738000,P3B,3,B,165.000000,20.000000,-148.403753,-626.294521,-727.624067,-376.025061,1041.681396,-148.403753,-626.294521,643.636932,-103.330668,-619.445212,-708.746973,941.294132,-131.153475,-727.624067,-376.025061,819.043118,-152.670766,-409.570612,176.967232,446.167555,156.631797
7.738000,P3B,3,B,170.000000,20.000000,-64.646426,-669.234529,-691.252438,-517.645193,1094.458996,-64.646426,-669.234529,672.349622,-95.517514,-534.501213,-839.250700,995.004163,-122.492208,-691.252438,-517.645193,863.589300,-143.172253,-443.077360,107.189847,455.858761,166.400226
7.738000,P3B,3,B,175.000000,20.000000,30.801951,-692.612443,-622.742139,-658.942906,1141.347572,30.801951,-692.612443,693.297019,-87.453612,-418.564921,-955.693952,1043.334809,-113.651958,-622.742139,-658.942906,906.649615,-133.382130,-462.125458,23.807958,462.738326,177.050821
7.738000,P3B,3,B,180.000000,20.000000,134.329407,-693.357748,-524.876676,-789.850887,1182.433637,134.329407,-693.357748,706.250208,-79.035493,-276.158622,-1048.786884,1084.535621,-104.751843,-524.876676,-789.850887,948.345902,-123.605083,-466.129092,-68.230953,471.096374,-171.672311
7.738000,P3B,3,B,185.000000,20.000000,-240.817674,669.919761,403.203400,900.717051,1216.819554,-240.817674,669.919761,711.888782,109.772112,114.824048,1110.607941,1116.527904,84.097250,403.203400,900.717051,986.845574,65.884461,455.391668,163.198329,483.751244,19.716114
7.738000,P3B,3,B,190.000000,20.000000,-344.112864,622.655313,265.539585,983.312998,1242.388436,-344.112864,622.655313,711.416405,118.927404,-55.559698,1135.591083,1136.949422,92.801008,265.539585,983.312998,1018.536069,74.887977,431.089381,255.023495,500.874273,30.607675
7.738000,P3B,3,B,195.000000,20.000000,-437.822675,554.004187,121.217403,1031.705581,1256.073007,-437.822675,554.004187,706.122747,128.318883,-223.873735,1121.266130,1143.397211,101.291285,121.217403,1031.705581,1038.802226,83.298913,395.301030,337.785895,519.963667,40.513986
7.738000,P3B,3,B,200.000000,20.000000,-516.294341,468.354150,-19.799600,1042.933664,1254.598784,-516.294341,468.354150,697.076363,137.787394,-379.075660,1068.641861,1133.884379,109.530948,-19.799600,1042.933664,1043.121590,91.087602,351.074798,406.289071,536.958400,49.169671
7.738000,P3B,3,B,205.000000,20.000000,-575.549049,371.559783,-147.831281,1017.423957,1235.442826,-575.549049,371.559783,685.064508,147.154745,-511.507136,982.159822,1107.374131,117.510422,-147.831281,1017.423957,1028.107775,98.267198,302.442134,456.694937,547.760450,56.485839
7.738000,P3B,3,B,210.000000,20.000000,-613.929153,270.170466,-254.373641,959.042141,1197.651395,-613.929153,270.170466,670.746663,156.247250,-613.982794,869.184570,1064.169483,125.236980,-254.373641,959.042141,992.203496,104.854924,254.244141,487.105833,549.465354,62.437762
7.738000,P3B,3,B,215.000000,20.000000,-632.272829,170.519237,-332.912414,874.669558,1142.244830,-632.272829,170.519237,654.863147,164.906848,-682.489030,739.060085,1005.982647,132.721097,-332.912414,874.669558,935.883279,110.837579,211.679780,497.909467,541.038045,66.967856
7.738000,P3B,3,B,220.000000,20.000000,-633.564811,77.884507,-379.548792,773.274922,1072.138869,-633.564811,77.884507,638.334055,172.991757,-716.379498,601.860604,935.647247,139.964966,-379.548792,773.274922,861.400830,116.143325,179.616450,491.715278,523.494015,69.933486
7.738000,P3B,3,B,225.000000,20.000000,-622.179076,-4.077195,-393.289572,664.604524,991.715325,-622.179076,-4.077195,622.192435,-179.624541,-718.044767,467.063353,856.584184,146.957387,-393.289572,664.604524,772.253754,120.615553,161.849321,472.829378,499.762767,71.103944
7.738000,P3B,3,B,230.000000,20.000000,-602.956085,-73.519132,-375.890961,557.764374,906.287049,-602.956085,-73.519132,607.421684,-173.048175,-692.149384,342.413094,772.215965,153.677946,-375.890961,557.764374,672.603235,123.976987,160.559289,446.384848,474.382459,70.216949
7.738000,P3B,3,B,235.000000,20.000000,-580.382774,-130.228572,-331.262955,460.021980,821.680602,-580.382774,-130.228572,594.813958,-167.353218,-644.630877,233.199155,685.514999,160.112100,-331.262955,460.021980,566.882146,125.757753,176.154313,417.370167,453.021190,67.117447
7.738000,P3B,3,B,240.000000,20.000000,-558.062815,-175.202351,-264.579478,376.078144,744.020860,-558.062815,-175.202351,584.918772,-162.570456,-581.695944,142.040635,598.786868,166.277833,-264.579478,376.078144,459.822869,125.127253,207.524058,389.814177,441.612191,61.970653
7.738000,P3B,3,B,245.000000,20.000000,-538.529170,-210.127151,-181.323207,307.892429,679.590274,-538.529170,-210.127151,578.071870,-158.684911,-509.012498,69.130491,513.685456,172.265812,-181.323207,307.892429,357.317581,120.494571,252.582758,366.295158,444.938414,55.411378
7.738000,P3B,3,B,250.000000,20.000000,-523.330959,-236.896187,-86.486868,254.974677,634.418757,-523.330959,-236.896187,574.451996,-155.645167,-431.206320,12.783423,431.395766,178.301923,-86.486868,254.974677,269.243503,108.736827,308.895419,347.805223,465.171853,48.390836
7.738000,P3B,3,B,255.000000,20.000000,-513.267161,-257.240195,15.927278,214.950349,613.247933,-513.267161,-257.240195,574.121674,-153.380802,-351.672403,-29.903437,352.941489,-175.139712,15.927278,214.950349,215.539627,85.762272,374.196976,333.889136,501.503073,41.741951
7.738000,P3B,3,B,260.000000,20.000000,-508.644300,-272.495349,123.072687,184.192756,618.099180,-508.644300,-272.495349,577.037901,-151.820768,-272.640302,-62.439362,279.698781,-167.100719,123.072687,184.192756,221.526201,56.250210,446.691365,322.927256,551.194329,35.864351
7.738000,P3B,3,B,265.000000,20.000000,-509.478976,-283.493009,233.136229,158.369554,647.588241,-509.478976,-283.493009,583.041262,-150.906814,-195.403830,-88.475644,214.500807,-155.639764,233.136229,158.369554,281.839346,34.188287,525.108247,312.444015,611.031859,30.753017
7.738000,P3B,3,B,270.000000,20.000000,-515.618099,-290.540385,345.019500,132.834046,697.824533,-515.618099,-290.540385,591.840975,-150.599619,-120.631427,-111.515222,164.278988,-137.248802,345.019500,132.834046,369.707099,21.056928,608.562682,299.370932,678.211982,26.194009
7.738000,P3B,3,B,275.000000,20.000000,-526.789166,-293.462128,457.919739,102.868668,764.133036,-526.789166,-293.462128,603.014798,-150.878826,-48.698039,-134.769928,143.298404,-109.866918,457.919739,102.868668,469.331919,12.660937,696.294345,280.248193,750.576355,21.924057
7.738000,P3B,3,B,280.000000,20.000000,-542.611516,-291.681623,570.888496,63.839508,842.315014,-542.611516,-291.681623,616.040117,-151.739682,19.994844,-161.108704,162.344721,-82.925323,570.888496,63.839508,574.446827,6.380583,787.363409,251.391403,826.522096,17.707376
7.738000,P3B,3,B,285.000000,20.000000,-562.597383,-284.328926,682.424074,11.341980,929.080196,-562.597383,-284.328926,630.363985,-153.188598,84.730266,-193.030921,210.808336,-66.301091,682.424074,11.341980,682.518320,0.952176,880.363114,209.070903,904.847974,13.359274
7.738000,P3B,3,B,290.000000,20.000000,-586.153158,-270.364692,790.140317,-58.588526,1021.972077,-586.153158,-270.364692,645.501814,-155.238361,144.240703,-232.605051,273.697809,-58.196538,790.140317,-58.588526,792.309495,-4.240694,973.186449,149.748363,984.640257,8.747736
7.738000,P3B,3,B,295.000000,20.000000,-612.565134,-248.706609,890.553162,-149.155958,1119.117266,-612.565134,-248.706609,661.128596,-157.902433,196.567220,-281.331319,343.199626,-55.057859,890.553162,-149.155958,902.957603,-9.508040,1062.865140,70.392940,1065.193631,3.789132
7.738000,P3B,3,B,300.000000,20.000000,-640.934509,-218.343042,979.031852,-262.373395,1218.939660,-640.934509,-218.343042,677.104666,-161.187893,239.070924,-339.917853,415.570756,-54.880524,979.031852,-262.373395,1013.579383,-15.002326,1145.489199,-31.134162,1145.912231,-1.556904
7.738000,P3B,3,B,305.000000,20.000000,-670.032246,-178.426438,1049.960993,-398.576558,1319.871419,-670.032246,-178.426438,693.382438,-165.088450,268.650193,-408.002731,488.507067,-56.637017,1049.960993,-398.576558,1123.067833,-20.787304,1216.218883,-155.669643,1226.140860,-7.293901
7.738000,P3B,3,B,310.000000,20.000000,-698.088826,-128.359514,1097.139124,-555.979178,1420.081433,-698.088826,-128.359514,709.791641,-169.581244,282.171172,-483.900529,560.160952,-59.752763,1097.139124,-555.979178,1229.970367,-26.873775,1269.417857,-302.372764,1304.933326,-13.398068
7.738000,P3B,3,B,315.000000,20.000000,-722.608090,-67.909376,1114.393423,-730.386963,1517.271219,-722.608090,-67.909376,725.792075,-174.631217,277.034066,-564.480755,628.797580,-63.859266,1114.393423,-730.386963,1332.418034,-33.241320,1298.956227,-468.442394,1380.842336,-19.830817
7.738000,P3B,3,B,320.000000,20.000000,-740.355273,2.615374,1096.328317,-915.166405,1608.601286,-740.355273,2.615374,740.359893,179.797598,251.710953,-645.271022,692.627675,-68.689958,1096.328317,-915.166405,1428.098501,-39.853636,1298.731422,-648.969720,1451.848822,-26.551074
7.738000,P3B,3,B,325.000000,20.000000,-747.654340,82.131374,1039.074382,-1101.509153,1690.778093,-747.654340,82.131374,752.151962,173.731076,206.065088,-720.808940,749.685500,-74.045810,1039.074382,-1101.509153,1514.264833,-46.670682,1263.407995,-836.960243,1515.487450,-33.522974
7.738000,P3B,3,B,330.000000,20.000000,-741.003242,168.570832,940.893464,-1278.966828,1760.266624,-741.003242,168.570832,759.935477,167.183897,141.343732,-785.168538,797.789248,-79.795080,940.893464,-1278.966828,1587.777270,-53.659316,1189.280566,-1023.563696,1569.098755,-40.717192
7.738000,P3B,3,B,335.000000,20.000000,-717.821371,258.829348,802.541227,-1436.188272,1813.551578,-717.821371,258.829348,763.059730,160.171900,59.905985,-832.518479,834.671040,-85.884230,802.541227,-1436.188272,1645.207942,-60.803565,1075.058702,-1198.558453,1610.060117,-48.109172
7.738000,P3B,3,B,340.000000,20.000000,-677.007141,348.980655,627.371373,-1561.790135,1847.406137,-677.007141,348.980655,761.660139,152.730000,-35.097788,-857.585808,858.303718,-92.343595,627.371373,-1561.790135,1683.087421,-68.114663,922.334893,-1351.118983,1635.916918,-55.680788
7.738000,P3B,3,B,345.000000,20.000000,-619.033196,434.750717,421.240579,-1645.318603,1859.227585,-619.033196,434.750717,756.445823,144.919403,-139.860501,-856.000761,867.351292,-99.279465,421.240579,-1645.318603,1698.386567,-75.639388,735.584640,-1470.831121,1644.514807,-63.429680
7.738000,P3B,3,B,350.000000,20.000000,-545.554664,512.096356,192.293198,-1678.274991,1847.554109,-545.554664,512.096356,748.246329,136.811922,-249.793578,-824.612820,861.616582,-106.852729,192.293198,-1678.274991,1689.255344,-83.463674,521.737227,-1548.826433,1634.341779,-71.383402
7.738000,P3B,3,B,355.000000,20.000000,-458.802606,577.660806,-49.342352,-1655.145819,1812.769756,-458.802606,577.660806,737.693594,128.458086,-359.312746,-761.896959,842.373210,-115.248697,-49.342352,-1655.145819,1655.881140,-91.707566,289.532123,-1578.832705,1605.160915,-79.608352
7.738000,P3B,3,B,360.000000,20.000000,-361.162368,628.945522,-291.993238,-1574.302704,1757.754187,-361.162368,628.945522,725.265969,119.865939,-461.850759,-668.468474,812.499984,-124.640937,-291.993238,-1574.302704,1601.152415,-100.507511,48.909961,-1557.931761,1558.699315,-88.201838
7.738000,P3B,3,B,0.000000,25.000000,385.236924,-489.342672,259.404741,1623.128221,1757.754187,385.236924,-489.342672,622.787073,-51.788272,455.830493,801.707450,922.234392,60.378540,259.404741,1623.128221,1643.726267,80.919903,-88.976790,1493.742494,1496.390159,93.408873
7.738000,P3B,3,B,5.000000,25.000000,305.884830,-534.461015,494.204915,1495.971385,1691.562292,305.884830,-534.461015,615.803626,-60.216461,565.748884,679.890503,884.490190,50.235561,494.204915,1495.971385,1575.490045,71.718656,133.162409,1435.732519,1441.894619,84.701047
7.738000,P3B,3,B,10.000000,25.000000,219.534400,-569.283775,706.828163,1322.238553,1618.703251,219.534400,-569.283775,610.147006,-68.911733,655.037251,532.419430,844.123361,39.104482,706.828163,1322.238553,1499.306788,61.872407,344.568724,1337.508265,1381.179193,75.553593
7.738000,P3B,3,B,15.000000,25.000000,128.507174,-592.182161,886.188962,1112.246345,1545.838482,128.507174,-592.182161,605.965185,-77.756300,717.498519,367.740911,806.249032,27.136589,886.188962,1112.246345,1422.119126,51.453705,535.761930,1205.212954,1318.931049,66.033076
7.738000,P3B,3,B,20.000000,25.000000,36.276852,-601.572204,1023.577341,878.929630,1477.644407,36.276852,-601.572204,602.665020,-86.549049,749.430087,196.121317,774.667042,14.665089,1023.577341,878.929630,1349.158207,40.652163,698.126871,1046.872887,1258.302018,56.301915
7.738000,P3B,3,B,25.000000,25.000000,-52.869225,-596.499169,1113.817948,636.423527,1415.708918,-52.869225,-596.499169,598.837552,-95.065034,750.204037,28.230784,750.735022,2.155070,1113.817948,636.423527,1282.819288,29.743180,824.972412,871.807999,1200.261916,46.581112
7.738000,P3B,3,B,30.000000,25.000000,-134.623987,-577.198707,1155.948065,398.527133,1358.794234,-134.623987,-577.198707,592.690447,-103.128778,722.185181,-126.339882,733.152918,-9.922972,1155.948065,398.527133,1222.718203,19.022255,912.572250,689.942358,1144.031717,37.090788
7.738000,P3B,3,B,35.000000,25.000000,-205.531655,-545.323489,1153.165687,177.320598,1304.168189,-205.531655,-545.323489,582.770082,-110.651356,670.078450,-260.217340,718.831130,-21.223114,1153.165687,177.320598,1166.719202,8.741818,960.744104,510.986535,1088.180349,28.006966
7.738000,P3B,3,B,40.000000,25.000000,-263.562872,-503.714316,1112.029221,-17.839881,1249.047937,-263.562872,-503.714316,568.501099,-117.620310,599.956308,-368.794509,704.242119,-31.579137,1112.029221,-17.839881,1112.172311,-0.919097,972.690497,343.565107,1031.583145,19.453787
7.738000,P3B,3,B,45.000000,25.000000,-308.227984,-455.834457,1041.144355,-180.820365,1191.413914,-308.227984,-455.834457,550.263157,-124.065930,518.250136,-450.182942,686.474970,-40.979526,1041.144355,-180.820365,1056.729659,-9.852548,954.150331,194.464329,973.765490,11.519618
7.738000,P3B,3,B,50.000000,25.000000,-340.304984,-405.122145,949.721866,-308.693980,1130.130537,-340.304984,-405.122145,529.085470,-130.030457,430.922810,-504.744222,663.672508,-49.511126,949.721866,-308.693980,998.630861,-18.006037,912.186734,68.185010,914.731563,4.274850
7.738000,P3B,3,B,55.000000,25.000000,-361.390908,-354.492878,846.367167,-401.318855,1064.736020,-361.390908,-354.492878,506.229779,-135.552067,342.930001,-534.439602,635.001318,-57.313221,846.367167,-401.318855,936.693228,-25.368735,854.013925,-33.110966,854.655556,-2.220302
7.738000,P3B,3,B,60.000000,25.000000,-373.471670,-306.097596,738.305192,-460.683200,995.238863,-373.471670,-306.097596,482.883865,-140.661934,257.976257,-542.195901,600.439959,-64.554943,738.305192,-460.683200,870.243395,-31.963089,786.144958,-109.308529,793.707912,-7.915866
7.738000,P3B,3,B,65.000000,25.000000,-378.608584,-261.314905,631.054084,-490.194792,922.035862,-378.608584,-261.314905,460.032542,-145.386638,178.505925,-531.397603,560.578075,-71.431882,631.054084,-490.194792,799.074584,-37.839607,713.939319,-161.842520,732.053517,-12.772485
7.738000,P3B,3,B,70.000000,25.000000,-378.746874,-220.889409,528.430324,-494.044733,845.907874,-378.746874,-220.889409,438.453333,-149.748785,105.842183,-505.534779,516.495867,-78.174974,528.430324,-494.044733,723.407773,-43.073883,641.471149,-193.149982,669.919510,-16.757295
7.738000,P3B,3,B,75.000000,25.000000,-375.608814,-185.127459,432.730023,-476.710495,768.024952,-375.608814,-185.127459,418.753098,-153.762555,40.390794,-467.990105,469.729875,-85.067200,432.730023,-476.710495,643.823088,-47.768662,571.581873,-206.180342,607.631608,-19.835328
7.738000,P3B,3,B,80.000000,25.000000,-370.636381,-154.093529,344.963169,-442.610971,689.942173,-370.636381,-154.093529,401.392754,-157.424710,-18.153703,-421.933798,422.324149,-92.463632,344.963169,-442.610971,561.163131,-52.067779,506.005294,-204.012640,545.584563,-21.958445
7.738000,P3B,3,B,85.000000,25.000000,-364.966370,-127.782667,265.075443,-395.898243,613.619809,-364.966370,-127.782667,386.689619,-160.703739,-70.633552,-370.298323,376.974729,-100.799309,265.075443,-395.898243,476.445599,-56.195536,445.506838,-189.586342,484.168694,-23.052277
7.738000,P3B,3,B,90.000000,25.000000,-359.432152,-106.262186,192.141918,-340.362530,541.524046,-359.432152,-106.262186,374.810784,-163.530262,-118.292058,-315.811366,337.238535,-110.534219,192.141918,-340.362530,390.851850,-60.554344,390.021765,-165.533941,423.696192,-22.997451
7.738000,P3B,3,B,95.000000,25.000000,-354.585700,-89.779493,124.546247,-279.427291,476.846678,-354.585700,-89.779493,365.775035,-165.791569,-162.662457,-261.068621,307.596976,-121.925547,124.546247,-279.427291,305.927080,-65.976526,338.797449,-134.101244,364.371864,-21.594422
7.738000,P3B,3,B,100.000000,25.000000,-350.727437,-78.829647,60.170464,-216.212373,423.783109,-350.727437,-78.829647,359.477187,-167.332682,-205.454806,-208.626213,292.808084,-134.561186,60.170464,-216.212373,224.428775,-74.448469,290.548692,-97.144257,306.358531,-18.487235
7.738000,P3B,3,B,105.000000,25.000000,-347.927825,-74.172140,-3.379302,-153.641202,387.520730,-347.927825,-74.172140,355.746086,-167.965688,-248.411651,-161.088359,296.070613,-147.037662,-3.379302,-153.641202,153.678361,-91.260004,243.632597,-56.193113,250.029015,-12.987964
7.738000,P3B,3,B,110.000000,25.000000,-346.027439,-76.785676,-68.493456,-94.564588,373.182051,-346.027439,-76.785676,354.444676,-167.488441,-293.110535,-121.162934,317.165954,-157.541295,-68.493456,-94.564588,116.763927,-125.915943,196.246161,-12.571589,196.648419,-3.665377
7.738000,P3B,3,B,115.000000,25.000000,-344.611501,-87.754167,-137.223242,-41.872026,383.459731,-344.611501,-87.754167,355.609168,-165.713459,-340.708614,-91.659560,352.822667,-164.942439,-137.223242,-41.872026,143.469456,-163.031061,146.645644,32.443573,150.191645,12.475053
7.738000,P3B,3,B,120.000000,25.000000,-342.968069,-108.086832,-210.908864,1.436229,416.886640,-342.968069,-108.086832,359.596801,-162.507687,-391.650135,-75.413364,398.844586,-169.100926,-210.908864,1.436229,210.913754,179.609838,93.379959,77.444499,121.315568,39.670553
7.738000,P3B,3,B,125.000000,25.000000,-340.052070,-138.488974,-289.818445,32.237436,468.880144,-340.052070,-138.488974,367.171086,-157.840989,-445.385713,-75.131183,451.678124,-170.425036,-289.818445,32.237436,291.605870,173.652898,35.520537,120.721802,125.839032,73.604290
