freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,30.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,26.556720,26.556720,-4.997217,-5.370114,True,0.720807,0.690517
7.738000,45.000000,35.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,38.211264,38.211264,-5.031122,-5.389841,True,0.717999,0.688951
7.738000,45.000000,40.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,48.930152,48.930152,-5.056698,-5.404660,True,0.715888,0.687776
7.738000,45.000000,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,58.644777,58.644777,-5.073025,-5.414289,True,0.714544,0.687014
7.738000,45.000000,50.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,67.291551,67.291551,-5.078483,-5.417784,True,0.714095,0.686738
7.738000,45.000000,55.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,74.795179,74.795179,-5.070462,-5.413048,True,0.714755,0.687112
7.738000,45.000000,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,81.066955,81.066955,-5.044877,-5.395942,True,0.716863,0.688467
7.738000,45.000000,65.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,86.014325,86.014325,-4.995264,-5.359008,True,0.720969,0.691400
7.738000,45.000000,70.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,89.557896,89.557896,-4.911117,-5.289986,True,0.727988,0.696917
7.738000,45.000000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,91.659443,91.659443,-4.774782,-5.170845,True,0.739505,0.706542
7.738000,45.000000,80.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,92.375062,92.375062,-4.555770,-4.978927,True,0.758388,0.722327
7.738000,45.000000,85.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,91.948822,91.948822,-4.201168,-4.692738,True,0.789990,0.746523
7.738000,45.000000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,90.920102,90.920102,-3.623970,-4.303973,True,0.844270,0.780695
7.738000,45.000000,95.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,90.094655,90.094655,-2.711765,-3.831662,True,0.937760,0.824322
7.738000,45.000000,100.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,90.144003,90.144003,-1.452240,-3.326276,True,1.084097,0.873708
7.738000,45.000000,105.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,90.950929,90.950929,-0.302669,-2.853366,True,1.237504,0.922596
7.738000,45.000000,110.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,91.486243,91.486243,-0.104773,-2.464725,True,1.266022,0.964814
7.738000,45.000000,115.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,90.568952,90.568952,-0.767293,-2.179688,True,1.173047,0.997001
7.738000,45.000000,120.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,87.564980,87.564980,-1.574936,-1.988181,True,1.068891,1.019227
7.738000,45.000000,125.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,82.393046,82.393046,-2.221938,-1.866145,True,0.992163,1.033648
7.738000,45.000000,130.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,75.243453,75.243453,-2.690364,-1.789099,True,0.940074,1.042858
