"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
15,8,45,556.1339082882,45,2189.42654631345,45,-2840.6860960099,45,-1592.7680607312
15,8,50,198.647489460442,50,1927.38663340516,50,-2773.33976124738,50,-1756.22297382762
15,8,55,-129.138957768226,55,1643.51597035074,55,-2684.76397633976,55,-1869.91275247685
15,8,60,-427.191542980737,60,1349.7257417699,60,-2580.63182292162,60,-1931.23585360615
15,8,65,-696.646828280366,65,1057.60776865257,65,-2465.73132329866,65,-1939.63973958593
15,8,70,-939.467932854308,70,778.098796833791,70,-2343.77992464408,70,-1896.39453988946
15,8,75,-1158.08837117527,75,521.244243541772,75,-2217.33228917495,75,-1804.35640722566
15,8,80,-1355.06677121546,80,296.041983630396,80,-2087.77469246088,80,-1667.7477242155
15,8,85,-1532.77040394157,85,110.339527731512,85,-1955.39535927201,85,-1491.97043695013
15,8,90,-1693.10016869721,90,-29.2444420525494,90,-1819.51868427032,90,-1283.45686252624
20,8,0,4655.40604468953,0,3104.39293940917,0,-1887.69633920181,0,929.686011598775
20,8,5,4136.18168761272,5,3453.85862795561,5,-2236.26230782901,5,647.309163116123
20,8,10,3574.8910511059,10,3708.32807450118,10,-2513.00761422211,10,292.188248437817
20,8,15,2990.47164867546,15,3856.647938142,15,-2715.04365358792,15,-113.11916677651
20,8,20,2401.1677656204,20,3894.48602953113,20,-2843.42908582656,20,-544.879334461323
20,8,25,1823.55473422749,25,3824.00071786946,25,-2902.72917820977,25,-979.885260354882
20,8,30,1271.75295158737,30,3653.05152495212,30,-2900.38922443106,30,-1396.88793091186
20,8,35,756.874449322071,35,3394.08157805469,35,-2845.97484103725,35,-1777.66236479207
20,8,40,286.725415269851,40,3062.81951926565,40,-2750.33884739959,40,-2107.66728793504
20,8,45,-134.233446672116,45,2676.94689547391,45,-2624.77835929743,45,-2376.30703136802
20,8,50,-504.688630659719,50,2254.85961181477,50,-2480.24483053704,50,-2576.84549976419
20,8,55,-826.076941686226,55,1814.62293639755,55,-2326.6625552292,55,-2706.05103937812
20,8,60,-1102.04350156733,60,1373.18357724994,60,-2172.39740922876,60,-2763.66657404535
20,8,65,-1337.81493952641,65,945.864052959148,65,-2023.89895370851,65,-2751.80232058397
20,8,70,-1539.54679232063,70,546.127849016454,70,-1885.51853086857,70,-2674.34069919649
20,8,75,-1713.69574681332,75,185.571953620378,75,-1759.48737491342,75,-2536.42698357314
20,8,80,-1866.4540551036,80,-125.920928487174,80,-1646.02538821964,80,-2344.09697197712
20,8,85,-2003.26810087914,85,-379.952576292438,85,-1543.54527061809,85,-2104.06668801859
20,8,90,-2128.44862267632,90,-569.386880094844,90,-1448.91874051651,90,-1823.68131039296
25,8,0,4854.17524372579,0,4070.02903618416,0,-2199.31162935483,0,1202.12600282997
25,8,5,4149.17052446231,5,4504.00929858628,5,-2534.93736798762,5,776.773595156143
25,8,10,3404.56823394589,10,4790.2995252996,10,-2774.1197222958,10,264.139204987065
25,8,15,2647.43270586808,15,4917.6799994329,15,-2916.29065234481,15,-301.083992865556
25,8,20,1903.17677205863,20,4885.68354282556,20,-2966.21113835029,20,-884.159703527582
25,8,25,1194.13558436574,25,4703.56222878014,25,-2933.22925167943,25,-1452.93327856307
25,8,30,538.452621320078,30,4388.54850393012,30,-2830.30739096645,30,-1979.84785299607
25,8,35,-50.6554152307375,35,3963.66841233137,35,-2672.88129161449,35,-2443.22929690402
25,8,40,-565.217690732141,40,3455.38112316193,40,-2477.62603056471,40,-2827.82135840135
25,8,45,-1002.41217833295,45,2891.30194438951,45,-2261.21940872787,45,-3124.64325216454
25,8,50,-1364.09306503114,50,2298.22306442171,50,-2039.20219930374,50,-3330.30781487309
25,8,55,-1656.02022247786,55,1700.58691312962,55,-1825.02952271527,55,-3445.97454489679
25,8,60,-1886.89313790287,60,1119.50012669941,60,-1629.38471944063,60,-3476.1208467037
25,8,65,-2067.29896125428,65,572.308292932858,65,-1459.79009920664,65,-3427.30352357833
25,8,70,-2208.67419169534,70,72.6874503004772,70,-1320.50666771726,70,-3307.05842530918
25,8,75,-2322.35709709438,75,-368.848580473027,75,-1212.677550599,75,-3123.05399911417
25,8,80,-2418.78033730205,80,-744.171104146438,80,-1134.64514547787,80,-2882.57592027945
25,8,85,-2506.82628827798,85,-1046.66360593397,85,-1082.36371603654,85,-2592.37524656277
25,8,90,-2593.34433046091,90,-1270.43201294085,90,-1049.83721148743,90,-2258.86340160588
30,8,0,4895.67417426765,0,4988.73621965276,0,-2494.39765283192,0,1428.19234966764
