fov_sample_count,fov_gain_total_min_dbi,fov_gain_total_min_theta_deg,fov_gain_total_min_phi_deg,fov_realized_gain_total_min_dbi,fov_realized_gain_total_min_theta_deg,fov_realized_gain_total_min_phi_deg,fov_gain_total_max_dbi,fov_gain_total_max_theta_deg,fov_gain_total_max_phi_deg,fov_realized_gain_total_max_dbi,fov_realized_gain_total_max_theta_deg,fov_realized_gain_total_max_phi_deg,candidate_index,candidate,case,active_pol,source,freq_ghz
190,-20.803358,85.000000,45.000000,-20.886255,85.000000,45.000000,-15.068411,45.000000,90.000000,-15.151308,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
190,-19.073894,70.000000,30.000000,-19.121151,70.000000,30.000000,-14.002518,45.000000,90.000000,-14.049776,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.738000
190,-19.799744,75.000000,25.000000,-19.827624,75.000000,25.000000,-13.889517,45.000000,90.000000,-13.917397,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.985500
190,-20.911610,85.000000,0.000000,-20.931739,85.000000,0.000000,-14.281529,45.000000,90.000000,-14.301658,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P2B,8.233000
190,-25.565068,90.000000,65.000000,-25.671769,90.000000,65.000000,-11.462423,45.000000,40.000000,-11.569123,45.000000,40.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-29.252226,90.000000,55.000000,-29.280705,90.000000,55.000000,-13.086131,45.000000,90.000000,-13.114610,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-26.465262,90.000000,45.000000,-26.548307,90.000000,45.000000,-13.740013,45.000000,90.000000,-13.823058,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-20.904510,90.000000,20.000000,-21.109988,90.000000,20.000000,-9.721208,45.000000,90.000000,-9.926686,45.000000,90.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-34.470383,90.000000,35.000000,-34.501207,90.000000,35.000000,-13.875574,45.000000,10.000000,-13.906398,45.000000,10.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-34.963604,90.000000,40.000000,-34.977451,90.000000,40.000000,-15.804431,45.000000,20.000000,-15.818277,45.000000,20.000000,29,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_z0p10,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-18.150778,90.000000,0.000000,-18.174269,90.000000,0.000000,-11.988967,45.000000,0.000000,-12.012458,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-19.238106,90.000000,45.000000,-19.251378,90.000000,45.000000,-13.038746,45.000000,0.000000,-13.052018,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-20.487966,90.000000,45.000000,-20.506831,90.000000,45.000000,-13.789014,45.000000,0.000000,-13.807880,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-18.756061,90.000000,0.000000,-18.915311,90.000000,0.000000,-10.485250,45.000000,90.000000,-10.644500,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-21.181511,90.000000,0.000000,-21.251434,90.000000,0.000000,-12.499776,45.000000,90.000000,-12.569699,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-21.991986,90.000000,0.000000,-22.021286,90.000000,0.000000,-13.821703,45.000000,90.000000,-13.851003,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-21.698348,80.000000,40.000000,-21.875712,80.000000,40.000000,-13.678544,45.000000,70.000000,-13.855907,45.000000,70.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-28.816821,85.000000,40.000000,-28.947543,85.000000,40.000000,-16.018110,45.000000,70.000000,-16.148832,45.000000,70.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-28.609564,90.000000,40.000000,-28.756736,90.000000,40.000000,-16.909645,45.000000,70.000000,-17.056817,45.000000,70.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-20.730493,90.000000,10.000000,-21.134227,90.000000,10.000000,-10.744693,45.000000,45.000000,-11.148427,45.000000,45.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-26.238904,90.000000,40.000000,-26.346527,90.000000,40.000000,-13.825787,45.000000,30.000000,-13.933410,45.000000,30.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-26.845748,90.000000,45.000000,-26.853445,90.000000,45.000000,-14.660996,45.000000,10.000000,-14.668694,45.000000,10.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-19.995911,90.000000,90.000000,-20.010671,90.000000,90.000000,-12.752669,45.000000,0.000000,-12.767429,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-20.963158,90.000000,90.000000,-20.965561,90.000000,90.000000,-13.735586,45.000000,0.000000,-13.737989,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
190,-21.402674,90.000000,90.000000,-21.404616,90.000000,90.000000,-14.659514,45.000000,0.000000,-14.661457,45.000000,0.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
190,-17.387093,90.000000,0.000000,-17.483341,90.000000,0.000000,-10.608867,45.000000,90.000000,-10.705115,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.738000
190,-18.757906,90.000000,0.000000,-18.803341,90.000000,0.000000,-12.151723,45.000000,90.000000,-12.197158,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.985500
190,-19.896919,85.000000,0.000000,-19.916950,85.000000,0.000000,-13.233865,45.000000,90.000000,-13.253895,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P2B,8.233000
190,-22.561971,90.000000,80.000000,-23.076293,90.000000,80.000000,-10.924660,45.000000,45.000000,-11.438982,45.000000,45.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-26.530237,90.000000,45.000000,-26.679288,90.000000,45.000000,-13.233315,45.000000,75.000000,-13.382366,45.000000,75.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-27.075723,90.000000,40.000000,-27.120980,90.000000,40.000000,-13.756776,45.000000,80.000000,-13.802033,45.000000,80.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-20.974301,90.000000,25.000000,-21.174379,90.000000,25.000000,-11.164959,45.000000,90.000000,-11.365037,45.000000,90.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-26.762159,90.000000,40.000000,-26.849626,90.000000,40.000000,-14.314166,45.000000,25.000000,-14.401633,45.000000,25.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-30.442931,90.000000,50.000000,-30.509355,90.000000,50.000000,-15.807510,45.000000,25.000000,-15.873934,45.000000,25.000000,30,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p6,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-18.420770,90.000000,0.000000,-18.513096,90.000000,0.000000,-13.012554,45.000000,0.000000,-13.104880,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-19.391971,90.000000,0.000000,-19.427640,90.000000,0.000000,-13.865426,45.000000,0.000000,-13.901094,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-20.455131,85.000000,90.000000,-20.467522,85.000000,90.000000,-14.309088,45.000000,0.000000,-14.321479,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-18.414913,90.000000,0.000000,-18.507963,90.000000,0.000000,-12.308137,45.000000,90.000000,-12.401187,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-19.075928,90.000000,0.000000,-19.133705,90.000000,0.000000,-13.448425,45.000000,90.000000,-13.506202,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-19.556631,90.000000,0.000000,-19.594412,90.000000,0.000000,-13.994331,45.000000,0.000000,-14.032113,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-18.903276,55.000000,35.000000,-19.224442,55.000000,35.000000,-8.550792,45.000000,0.000000,-8.871959,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-24.341631,75.000000,30.000000,-24.503500,75.000000,30.000000,-14.663937,45.000000,0.000000,-14.825806,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-27.450079,85.000000,35.000000,-27.575384,85.000000,35.000000,-16.797234,45.000000,60.000000,-16.922539,45.000000,60.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-33.248287,80.000000,20.000000,-33.688948,80.000000,20.000000,-8.549715,45.000000,90.000000,-8.990377,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-24.735788,90.000000,60.000000,-24.832967,90.000000,60.000000,-13.116646,45.000000,90.000000,-13.213825,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-25.823218,90.000000,55.000000,-25.827511,90.000000,55.000000,-14.832880,45.000000,20.000000,-14.837173,45.000000,20.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-18.676664,90.000000,90.000000,-18.710459,90.000000,90.000000,-11.683494,45.000000,0.000000,-11.717290,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-20.004368,90.000000,90.000000,-20.022433,90.000000,90.000000,-12.934727,45.000000,0.000000,-12.952792,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
190,-20.693100,90.000000,90.000000,-20.699977,90.000000,90.000000,-13.956402,45.000000,0.000000,-13.963279,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
190,-17.277782,90.000000,0.000000,-17.328503,90.000000,0.000000,-11.129077,45.000000,90.000000,-11.179798,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.738000
190,-18.617968,90.000000,0.000000,-18.644805,90.000000,0.000000,-12.260738,45.000000,90.000000,-12.287575,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P2B,7.985500
190,-19.726826,85.000000,0.000000,-19.738739,85.000000,0.000000,-13.185469,45.000000,90.000000,-13.197382,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P2B,8.233000
190,-22.560172,90.000000,40.000000,-22.698443,90.000000,40.000000,-12.325168,45.000000,0.000000,-12.463439,45.000000,0.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.738000
190,-24.072704,90.000000,40.000000,-24.085928,90.000000,40.000000,-13.884518,45.000000,75.000000,-13.897742,45.000000,75.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P3B,7.985500
190,-23.457305,90.000000,35.000000,-23.467312,90.000000,35.000000,-14.086630,45.000000,80.000000,-14.096637,45.000000,80.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P3B,8.233000
190,-23.114633,80.000000,55.000000,-23.264177,80.000000,55.000000,-13.565019,45.000000,90.000000,-13.714563,45.000000,90.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.738000
190,-29.339400,90.000000,50.000000,-29.462635,90.000000,50.000000,-15.672520,45.000000,25.000000,-15.795756,45.000000,25.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P4B,7.985500
190,-28.252113,90.000000,50.000000,-28.387024,90.000000,50.000000,-16.559241,45.000000,25.000000,-16.694151,45.000000,25.000000,31,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_neutralizer2p2_abc,B_ON_absorptive_50ohm_c0p08pf,B,P4B,8.233000
190,-29.893600,45.000000,0.000000,-31.046392,45.000000,0.000000,-19.848617,45.000000,90.000000,-21.001409,45.000000,90.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.738000
190,-26.591961,45.000000,0.000000,-28.234236,45.000000,0.000000,-20.693062,90.000000,60.000000,-22.335337,90.000000,60.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P1A,7.985500
190,-26.576329,55.000000,30.000000,-28.604198,55.000000,30.000000,-20.919485,90.000000,60.000000,-22.947354,90.000000,60.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P1A,8.233000
190,-28.962368,85.000000,0.000000,-29.833624,85.000000,0.000000,-17.798490,90.000000,75.000000,-18.669745,90.000000,75.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.738000
190,-28.379599,80.000000,0.000000,-29.788174,80.000000,0.000000,-20.177706,90.000000,85.000000,-21.586281,90.000000,85.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P2A,7.985500
190,-28.314929,70.000000,45.000000,-30.172696,70.000000,45.000000,-20.884712,90.000000,85.000000,-22.742479,90.000000,85.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P2A,8.233000
190,-26.654287,65.000000,0.000000,-27.958547,65.000000,0.000000,-18.801124,55.000000,65.000000,-20.105383,55.000000,65.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.738000
190,-26.972928,60.000000,0.000000,-28.686826,60.000000,0.000000,-19.375532,90.000000,20.000000,-21.089430,90.000000,20.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P3A,7.985500
190,-26.859386,60.000000,0.000000,-28.906631,60.000000,0.000000,-19.019056,90.000000,20.000000,-21.066301,90.000000,20.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P3A,8.233000
190,-27.405138,80.000000,60.000000,-30.306599,80.000000,60.000000,-20.108943,45.000000,0.000000,-23.010403,45.000000,0.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.738000
190,-28.429057,90.000000,60.000000,-31.542735,90.000000,60.000000,-19.572420,45.000000,0.000000,-22.686097,45.000000,0.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P4A,7.985500
190,-28.698374,90.000000,65.000000,-32.039883,90.000000,65.000000,-19.239890,45.000000,0.000000,-22.581400,45.000000,0.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,A_ON_absorptive_50ohm_c0p08pf,A,P4A,8.233000
190,-27.243426,65.000000,50.000000,-28.485081,65.000000,50.000000,-19.326339,90.000000,10.000000,-20.567993,90.000000,10.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.738000
190,-27.220407,65.000000,40.000000,-29.006963,65.000000,40.000000,-20.538394,90.000000,5.000000,-22.324950,90.000000,5.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,B_ON_absorptive_50ohm_c0p08pf,B,P1B,7.985500
190,-29.008775,65.000000,40.000000,-31.250825,65.000000,40.000000,-21.028847,45.000000,90.000000,-23.270897,45.000000,90.000000,32,p9p75_l5p6_w0p70_fw0p80_stub1p90_w1p00_off1p55_dstub0p70_step1p0_iso11p5_w0p55_i3p6_slit4p0_off0p45_horizonloop5p8_clean,B_ON_absorptive_50ohm_c0p08pf,B,P1B,8.233000
