case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,linear_pol_deg,channel_set,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,mean_abs_slope_deg_per_deg,slope_std_deg_per_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,90.000000,A_feed_only,E1-E2,100.000000,720.000000,5.028996,725.028996,2.087489,4.468982,86.111111,-34.628244,63.423498,45.057633,175.549462,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,135.000000,A_feed_only,E1-E2,97.260274,720.000000,0.908777,720.908777,1.592326,2.779742,100.000000,-45.548036,51.321881,35.168821,141.781552,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,0.000000,A_feed_only,E2-E3,100.000000,360.000000,-106.595964,253.404036,1.854487,2.424896,80.555556,-27.277978,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,45.000000,A_feed_only,E2-E3,100.000000,310.012520,105.050740,105.050740,2.080767,2.852468,54.166667,-26.929044,88.586306,71.085335,172.141173,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,90.000000,A_feed_only,E2-E3,100.000000,367.295614,-96.340511,-96.340511,2.040531,2.650150,56.944444,-23.813834,86.370881,72.844909,175.926986,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,135.000000,A_feed_only,E2-E3,97.260274,359.879699,-104.192644,-104.192644,2.164704,3.337074,62.857143,-45.189693,71.297669,43.243509,173.126067,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,0.000000,A_feed_only,E3-E4,98.630137,360.000000,-171.114939,188.885061,0.813032,2.484745,69.014085,-37.378691,0.000000,0.000000,0.000000,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,45.000000,A_feed_only,E3-E4,100.000000,360.000000,-159.565128,200.434872,1.007920,0.745928,95.833333,-18.989227,72.901983,61.351664,161.984223,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,90.000000,A_feed_only,E3-E4,100.000000,45.842065,30.355381,30.355381,0.326452,0.406871,50.000000,-11.365862,162.826859,161.411769,179.995875,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,135.000000,A_feed_only,E3-E4,100.000000,360.000000,161.936047,-198.063953,1.568300,2.401487,75.000000,-30.261114,100.420106,87.915877,177.406002,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,0.000000,A_feed_only,E4-E1,95.890411,720.000000,-79.303904,-799.303904,1.862980,1.683600,91.304348,-39.933485,0.000000,0.000000,0.000000,70,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,45.000000,A_feed_only,E4-E1,98.630137,274.778289,-12.484434,-12.484434,1.909367,2.801570,59.154930,-40.595157,78.577255,65.073085,177.461550,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,90.000000,A_feed_only,E4-E1,100.000000,720.000000,60.956134,-659.043866,2.547873,3.934338,80.555556,-34.628244,109.952044,100.990048,178.151895,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,45.000000,135.000000,A_feed_only,E4-E1,95.890411,394.890509,-58.652180,-418.652180,1.281042,1.558239,75.362319,-36.700931,77.808162,63.034893,134.600530,70,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E1-E3,100.000000,360.000000,-113.620207,246.379793,1.935168,2.757093,86.111111,-27.969723,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E1-E3,100.000000,389.342503,92.516997,92.516997,2.163014,2.780798,55.555556,-22.680469,124.849984,119.162244,175.276193,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E1-E3,100.000000,393.232265,-98.366070,261.633930,1.946809,2.155733,75.000000,-24.641070,94.974084,84.414313,178.895769,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E1-E3,97.260274,421.333791,-105.116228,254.883772,1.790815,2.274143,87.142857,-43.584982,56.638375,42.930506,149.672288,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E2-E4,100.000000,360.000000,84.798100,444.798100,1.746998,1.778038,79.166667,-21.944992,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E2-E4,100.000000,340.110926,-78.224246,-78.224246,2.351983,3.526596,56.944444,-32.110580,132.053369,120.930239,179.012305,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E2-E4,100.000000,435.683253,-42.848491,-42.848491,2.420689,2.875333,52.777778,-23.032788,123.955839,115.266588,179.860804,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E2-E4,100.000000,624.363859,71.692268,-288.307732,2.468688,3.912446,59.722222,-34.739104,71.423880,54.204702,150.836066,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E1-E2,100.000000,126.931011,-5.642158,-5.642158,1.103334,1.465887,66.666667,-20.060456,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E1-E2,100.000000,425.259998,16.642034,376.642034,1.748053,3.199102,55.555556,-33.640694,69.407796,55.618597,163.405828,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E1-E2,100.000000,421.947749,3.266082,363.266082,1.424575,2.317430,56.944444,-23.223839,52.638489,35.801739,179.500145,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E1-E2,97.260274,471.531964,-0.160633,359.839367,1.738847,3.550557,50.000000,-43.584982,38.213097,27.365813,152.107915,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E2-E3,100.000000,360.000000,-107.978048,252.021952,2.009176,2.539746,79.166667,-27.071698,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E2-E3,100.000000,512.013908,75.874963,-284.125037,2.166459,3.336148,52.777778,-32.110580,120.885109,105.146793,177.009871,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E2-E3,100.000000,337.436348,-101.632152,-101.632152,1.874646,2.208860,51.388889,-24.169850,90.836675,70.170895,179.820648,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E2-E3,100.000000,335.223531,-104.955595,-104.955595,2.146642,3.612216,62.500000,-32.444165,76.896132,48.071570,174.597413,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E3-E4,100.000000,191.630726,-167.223852,-167.223852,1.421911,2.475585,52.777778,-27.071698,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E3-E4,100.000000,360.000000,-154.099209,205.900791,1.137119,0.942379,87.500000,-21.689231,75.717197,61.269817,169.326309,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E3-E4,100.000000,119.896166,58.783661,58.783661,0.717617,0.862463,50.000000,-14.150728,139.830737,134.330616,178.587071,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E3-E4,100.000000,398.446528,176.647863,-183.352137,1.217731,1.521201,69.444444,-30.265996,57.560571,47.066160,169.280752,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,0.000000,A_feed_only,E4-E1,100.000000,360.000000,-79.155942,-439.155942,1.860545,1.991011,80.555556,-24.740953,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,45.000000,A_feed_only,E4-E1,100.000000,382.043665,61.582211,-298.417789,2.346437,2.845381,63.888889,-25.436852,114.084006,107.798117,174.941447,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,90.000000,A_feed_only,E4-E1,100.000000,439.597598,39.582408,-320.417592,2.432031,2.687011,72.222222,-23.504008,113.864267,106.464956,175.880668,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,60.000000,135.000000,A_feed_only,E4-E1,94.520548,360.000000,-71.531635,-431.531635,1.394540,1.874786,72.058824,-43.584982,52.175074,37.771226,116.546708,69,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E1-E3,100.000000,304.255782,-123.388210,-123.388210,1.903629,3.810378,56.944444,-32.668468,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E1-E3,100.000000,282.135175,73.163388,73.163388,1.595521,1.982106,61.111111,-25.343661,144.284497,141.296735,179.543098,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E1-E3,100.000000,96.996917,-101.241673,-101.241673,0.662479,0.868980,54.166667,-31.637764,102.338173,90.860983,175.441200,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E1-E3,100.000000,416.488288,-107.075875,252.924125,1.456871,2.045582,76.388889,-21.454322,65.373943,53.512172,138.689697,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E2-E4,100.000000,360.000000,84.879434,444.879434,2.114612,2.192533,65.277778,-23.056505,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E2-E4,95.890411,360.000000,-74.813231,285.186769,2.216377,2.639010,57.971014,-47.187248,134.376014,120.639311,179.409418,70,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E2-E4,93.150685,527.228562,17.401210,17.401210,2.953214,3.309714,50.746269,-43.617266,91.037097,84.314294,164.618333,68,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E2-E4,100.000000,716.027952,78.317538,-281.682462,2.977933,4.257267,55.555556,-34.117736,51.606445,35.748785,166.368347,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E1-E2,100.000000,466.719986,-11.843316,-371.843316,2.369371,3.442390,72.222222,-27.551953,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E1-E2,100.000000,204.360547,8.132261,8.132261,1.448725,2.240129,61.111111,-25.343661,81.358661,70.934956,173.638593,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E1-E2,100.000000,504.957188,1.994502,361.994502,1.950391,2.790220,55.555556,-24.356304,58.082555,48.553095,162.825547,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E1-E2,100.000000,531.827455,-1.372877,358.627123,2.181830,3.950327,55.555556,-34.906982,43.450170,35.010394,136.888501,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E2-E3,100.000000,360.000000,-111.544894,248.455106,2.469105,4.069007,76.388889,-32.668468,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E2-E3,100.000000,190.890554,65.031127,65.031127,1.845994,2.278665,52.777778,-22.175318,121.840579,111.903822,179.542747,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E2-E3,100.000000,594.222573,-103.236175,-463.236175,2.323434,3.143722,54.166667,-31.336759,85.242398,65.756745,179.976899,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E2-E3,100.000000,278.523135,-105.702998,-105.702998,1.681472,3.219279,63.888889,-34.117736,59.729523,43.329626,166.201096,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E3-E4,100.000000,232.539194,-163.575671,-163.575671,1.852881,3.466588,56.944444,-32.668468,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E3-E4,98.630137,360.000000,-139.844358,220.155642,1.756928,2.741588,61.971831,-40.153535,66.479383,56.727338,179.894835,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E3-E4,98.630137,468.780233,120.637385,480.637385,1.703610,2.528447,64.788732,-35.607930,111.701069,100.105197,179.809193,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E3-E4,100.000000,493.656674,-175.979464,-535.979464,1.742537,1.788442,66.666667,-19.412122,38.651394,26.166505,165.587401,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,0.000000,A_feed_only,E4-E1,100.000000,360.667993,-73.036119,-73.036119,2.113482,3.281929,65.277778,-27.064413,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,45.000000,A_feed_only,E4-E1,95.890411,360.883944,66.680970,-293.319030,1.884566,2.164078,60.869565,-48.465858,120.653189,114.698621,179.942955,70,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,90.000000,A_feed_only,E4-E1,93.150685,311.191315,-19.395712,-19.395712,1.841836,2.185875,62.686567,-43.918271,91.242597,75.214995,176.436855,68,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,75.000000,135.000000,A_feed_only,E4-E1,100.000000,298.879608,-76.944661,-76.944661,1.715231,2.200849,61.111111,-22.869840,51.481330,40.905341,114.912153,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E1-E3,100.000000,314.745811,172.049562,172.049562,1.921534,3.560987,54.166667,-26.458443,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E1-E3,97.260274,159.340289,-91.311515,-91.311515,1.401031,1.904347,60.000000,-40.531203,111.894482,103.222790,178.766937,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E1-E3,100.000000,59.542055,-103.283867,-103.283867,0.350155,0.598619,58.333333,-23.052610,121.322686,113.282450,167.920901,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E1-E3,100.000000,452.022150,-109.581157,250.418843,1.519403,2.015909,61.111111,-22.329447,88.584495,78.690579,166.094516,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E2-E4,98.630137,599.430309,-54.514388,-414.514388,2.113320,2.700693,81.690141,-48.683121,0.000000,0.000000,0.000000,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E2-E4,100.000000,340.716977,-65.985130,-65.985130,2.359308,2.775066,54.166667,-33.740685,92.309026,78.261173,177.433514,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E2-E4,100.000000,851.608438,57.743403,-302.256597,3.731158,4.190175,54.166667,-31.258085,130.237723,120.996776,179.590477,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E2-E4,100.000000,576.622599,82.289097,82.289097,3.203459,4.966544,52.777778,-34.136025,99.936412,83.448573,175.798740,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E1-E2,98.630137,292.433551,66.998822,66.998822,2.032999,3.127004,63.380282,-51.385280,0.000000,0.000000,0.000000,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E1-E2,100.000000,189.624562,5.028996,5.028996,1.176274,1.416307,56.944444,-29.898504,64.740899,56.176449,117.898269,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E1-E2,100.000000,560.884369,0.908777,360.908777,2.253268,3.055255,50.000000,-27.798878,63.933501,53.964054,166.560483,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E1-E2,98.630137,265.948157,-2.985193,-2.985193,1.968564,2.765394,54.929577,-35.393754,53.367873,43.765614,111.132021,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E2-E3,95.890411,267.687594,105.050740,105.050740,1.540388,2.658297,66.666667,-53.331598,0.000000,0.000000,0.000000,70,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E2-E3,97.260274,274.539805,-96.340511,-96.340511,1.792725,2.171172,55.714286,-39.912490,107.336964,89.396431,179.178108,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E2-E3,100.000000,559.820663,-104.192644,-464.192644,2.223047,3.039034,52.777778,-27.545854,106.953785,95.521570,175.104488,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E2-E3,100.000000,360.000000,-106.595964,253.404036,1.585626,4.224479,79.166667,-34.136025,97.779139,80.906215,178.814764,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E3-E4,100.000000,561.614089,-159.565128,-519.565128,2.120078,3.011609,66.666667,-26.458443,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E3-E4,100.000000,255.671307,30.355381,30.355381,1.764697,3.199260,59.722222,-30.441832,99.923180,88.636957,179.718236,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E3-E4,100.000000,370.032490,161.936047,161.936047,2.055736,2.554781,61.111111,-25.165376,90.921775,77.420005,176.578579,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E3-E4,100.000000,572.461215,-171.114939,-531.114939,2.180340,2.394578,58.333333,-24.294657,33.548191,23.428801,115.750714,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,0.000000,A_feed_only,E4-E1,100.000000,392.347261,-12.484434,347.515566,1.648562,1.998677,65.277778,-16.161878,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,45.000000,A_feed_only,E4-E1,100.000000,270.754199,60.956134,60.956134,1.660786,2.117738,55.555556,-34.359399,89.284713,79.497917,177.782992,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,90.000000,A_feed_only,E4-E1,100.000000,389.688798,-58.652180,-58.652180,2.164938,2.603828,59.722222,-31.511110,113.189438,99.311318,177.355404,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.738000,90.000000,135.000000,A_feed_only,E4-E1,100.000000,317.510364,-79.303904,-79.303904,1.763946,2.337155,54.166667,-26.184253,86.963467,74.125448,176.440791,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E1-E3,100.000000,720.000000,-108.787235,611.212765,2.023449,1.293393,91.666667,-27.987974,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E1-E3,100.000000,486.806765,158.141707,-201.858293,1.992880,2.583872,65.277778,-25.743255,95.153933,78.573532,179.017400,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E1-E3,100.000000,583.453844,81.454970,441.454970,2.703287,3.552362,72.222222,-33.493301,114.360591,100.252561,179.253132,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E1-E3,100.000000,720.000000,-82.657041,637.342959,2.137516,1.488049,91.666667,-26.594183,44.247973,36.209508,114.161626,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E2-E4,84.931507,514.452722,54.370123,414.370123,2.248433,2.599216,72.131148,-43.642945,0.000000,0.000000,0.000000,62,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E2-E4,100.000000,291.686323,45.472232,45.472232,2.129555,3.610803,52.777778,-27.080273,79.484613,58.892546,174.185731,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E2-E4,98.630137,521.120235,-67.035393,-67.035393,2.802469,3.720627,56.338028,-48.511217,104.013585,86.534212,179.968553,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E2-E4,100.000000,360.000000,-59.261186,300.738814,1.932558,2.316655,61.111111,-29.724980,93.740537,78.801804,178.309802,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E1-E2,100.000000,62.054109,2.878017,2.878017,0.522113,0.937902,54.166667,-19.290026,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E1-E2,100.000000,425.930767,-37.583046,-397.583046,1.706243,3.426312,68.055556,-27.080273,47.781916,40.031649,160.121597,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E1-E2,98.630137,462.128180,19.596155,379.596155,2.254317,3.455841,63.380282,-51.773750,64.045003,48.187472,179.708060,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E1-E2,100.000000,137.545907,12.290116,12.290116,1.256337,2.013547,61.111111,-30.157310,33.138618,22.686757,85.491426,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E2-E3,100.000000,720.000000,-111.665252,608.334748,2.048493,1.446435,91.666667,-27.414106,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E2-E3,100.000000,345.257067,-164.275248,-164.275248,1.918095,3.621972,58.333333,-29.837490,71.627136,53.781481,178.483039,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E2-E3,98.630137,360.000000,61.858816,421.858816,1.893322,2.981947,52.112676,-48.511217,116.823113,98.442444,175.718579,72,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E2-E3,100.000000,720.000000,-94.947157,625.052843,2.094966,1.861926,90.277778,-29.724980,31.704078,26.013349,80.375001,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E3-E4,97.260274,807.503442,166.035374,-553.964626,2.347336,3.098832,62.857143,-35.197167,0.000000,0.000000,0.000000,71,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E3-E4,100.000000,210.455542,-150.252520,-150.252520,1.230606,1.806056,62.500000,-24.110479,107.197051,93.912199,176.629989,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E3-E4,100.000000,543.894035,-128.894208,-488.894208,2.021634,2.285990,66.666667,-27.155723,107.538882,94.175984,176.945913,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E3-E4,100.000000,495.696852,35.685971,-324.314029,1.753871,1.808069,65.277778,-15.605672,102.599363,89.089775,179.997881,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,0.000000,A_feed_only,E4-E1,84.931507,516.112225,-57.248139,-417.248139,2.289620,2.541127,72.131148,-44.216813,0.000000,0.000000,0.000000,62,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,45.000000,A_feed_only,E4-E1,100.000000,542.982889,-7.889187,352.110813,2.205168,2.805610,62.500000,-22.008465,79.815054,62.961251,176.286484,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,90.000000,A_feed_only,E4-E1,100.000000,467.947854,47.439238,47.439238,2.599710,3.259876,50.000000,-23.258692,90.382520,79.691084,169.080704,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,45.000000,135.000000,A_feed_only,E4-E1,100.000000,360.000000,46.971071,-313.028929,1.657415,1.818121,69.444444,-21.487209,107.725258,92.439245,177.227525,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,60.000000,0.000000,A_feed_only,E1-E3,100.000000,720.000000,-120.905607,599.094393,2.000000,2.325609,100.000000,-27.406844,0.000000,0.000000,0.000000,73,73
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,7.985500,60.000000,45.000000,A_feed_only,E1-E3,100.000000,423.441471,115.254863,-244.745137,1.975621,2.763927,61.111111,-24.750668,103.235125,91.652504,179.731980,73,73
