case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,285.000000,0.000000,A_feed_only,E3-E4,144.605152,-215.394848,-11.496251,-5.751025,True,102.940101,199.455431
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,290.000000,0.000000,A_feed_only,E3-E4,147.312914,-212.687086,-11.537793,-4.653381,True,102.448941,226.322685
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,295.000000,0.000000,A_feed_only,E3-E4,149.057946,-210.942054,-11.598296,-3.627048,True,101.737791,254.709259
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,300.000000,0.000000,A_feed_only,E3-E4,149.663285,-210.336715,-11.795299,-2.676499,True,99.456273,284.166036
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,305.000000,0.000000,A_feed_only,E3-E4,148.929661,-211.070339,-12.268310,-1.819896,True,94.184976,313.618969
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,310.000000,0.000000,A_feed_only,E3-E4,146.315318,-213.684682,-13.184717,-1.087649,True,84.754210,341.204440
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,315.000000,0.000000,A_feed_only,E3-E4,140.197218,-219.802782,-14.734606,-0.517313,True,70.903364,364.360669
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,320.000000,0.000000,A_feed_only,E3-E4,125.999963,-234.000037,-16.946757,-0.145829,True,54.961590,380.281909
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,325.000000,0.000000,A_feed_only,E3-E4,96.235495,-263.764505,-18.453141,0.000000,True,46.210439,386.720438
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,330.000000,0.000000,A_feed_only,E3-E4,64.761230,-295.238770,-16.496293,-0.084965,True,57.887191,382.955991
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,335.000000,0.000000,A_feed_only,E3-E4,51.877021,-308.122979,-13.230213,-0.369503,True,84.311430,370.614126
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,340.000000,0.000000,A_feed_only,E3-E4,51.466314,-308.533686,-10.658745,-0.769317,True,113.360013,353.941329
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,345.000000,0.000000,A_feed_only,E3-E4,57.371421,-302.628579,-8.963816,-1.141881,True,137.786390,339.080695
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,350.000000,0.000000,A_feed_only,E3-E4,66.132081,-293.867919,-8.051485,-1.326598,True,153.046311,331.945819
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,355.000000,0.000000,A_feed_only,E3-E4,74.746107,-285.253893,-7.850990,-1.241274,True,156.620143,335.222705
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,360.000000,0.000000,A_feed_only,E3-E4,80.257904,-279.742096,-8.315923,-0.946437,True,148.457108,346.796960
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,0.000000,45.000000,A_feed_only,E3-E4,-172.290225,-172.290225,-13.223644,-8.842661,True,375.628175,622.024282
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,5.000000,45.000000,A_feed_only,E3-E4,-171.873699,-171.873699,-13.087213,-8.337188,True,381.574814,659.296785
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,10.000000,45.000000,A_feed_only,E3-E4,-172.752790,-172.752790,-12.847913,-7.823633,True,392.233516,699.453271
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,15.000000,45.000000,A_feed_only,E3-E4,-174.334766,-174.334766,-12.515251,-7.409904,True,407.547094,733.576069
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,20.000000,45.000000,A_feed_only,E3-E4,-176.122728,-176.122728,-12.133999,-7.171444,True,425.834093,753.994497
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,25.000000,45.000000,A_feed_only,E3-E4,-177.899105,-177.899105,-11.751097,-7.150685,True,445.026145,755.798680
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,30.000000,45.000000,A_feed_only,E3-E4,-179.665714,-179.665714,-11.402536,-7.368704,True,463.248029,737.063937
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,35.000000,45.000000,A_feed_only,E3-E4,178.467226,-181.532774,-11.117019,-7.838470,True,478.728624,698.259546
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,40.000000,45.000000,A_feed_only,E3-E4,176.328668,-183.671332,-10.920962,-8.575576,True,489.657320,641.448161
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,45.000000,45.000000,A_feed_only,E3-E4,173.641332,-186.358668,-10.837229,-9.604761,True,494.400511,569.773596
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,50.000000,45.000000,A_feed_only,E3-E4,169.874073,-190.125927,-10.879568,-10.959350,True,491.996449,487.498024
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,55.000000,45.000000,A_feed_only,E3-E4,163.952844,-196.047156,-11.047583,-12.661380,True,482.570991,400.748017
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,60.000000,45.000000,A_feed_only,E3-E4,153.812440,-206.187560,-11.325042,-14.630610,True,467.399525,319.455124
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,65.000000,45.000000,A_feed_only,E3-E4,136.635571,-223.364429,-11.681486,-16.384427,True,448.607014,261.047173
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,70.000000,45.000000,A_feed_only,E3-E4,113.714611,-246.285389,-12.075669,-16.788709,True,428.703374,249.175271
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,75.000000,45.000000,A_feed_only,E3-E4,94.730194,-265.269806,-12.459388,-15.465640,True,410.176658,290.173898
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,80.000000,45.000000,A_feed_only,E3-E4,84.747969,-275.252031,-12.781340,-13.502166,True,395.251365,363.774359
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,85.000000,45.000000,A_feed_only,E3-E4,81.458507,-278.541493,-12.992167,-11.657108,True,385.773168,449.867881
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,90.000000,45.000000,A_feed_only,E3-E4,82.014912,-277.985088,-13.052593,-10.113510,True,383.098730,537.359414
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,95.000000,45.000000,A_feed_only,E3-E4,84.527581,-275.472419,-12.944461,-8.867214,True,387.897820,620.268409
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,100.000000,45.000000,A_feed_only,E3-E4,87.724286,-272.275714,-12.679853,-7.880565,True,399.896587,694.883654
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,105.000000,45.000000,A_feed_only,E3-E4,90.702123,-269.297877,-12.301482,-7.117826,True,417.701723,758.663253
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,110.000000,45.000000,A_feed_only,E3-E4,92.832561,-267.167439,-11.872880,-6.549050,True,438.830060,810.005350
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,115.000000,45.000000,A_feed_only,E3-E4,93.702393,-266.297607,-11.464618,-6.146141,True,459.948752,848.463758
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,120.000000,45.000000,A_feed_only,E3-E4,93.053805,-266.946195,-11.144065,-5.876729,True,477.240293,875.193136
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,125.000000,45.000000,A_feed_only,E3-E4,90.741409,-269.258591,-10.971703,-5.697662,True,486.805186,893.423279
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,130.000000,45.000000,A_feed_only,E3-E4,86.730361,-273.269639,-11.002922,-5.550477,True,485.058661,908.691582
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,135.000000,45.000000,A_feed_only,E3-E4,81.137955,-278.862045,-11.293168,-5.363288,True,469.117880,928.487245
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,140.000000,45.000000,A_feed_only,E3-E4,74.278752,-285.721248,-11.905284,-5.064280,True,437.195972,961.006611
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,145.000000,45.000000,A_feed_only,E3-E4,66.624451,-293.375549,-12.919595,-4.605981,True,389.009868,1013.074378
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,150.000000,45.000000,A_feed_only,E3-E4,58.589529,-301.410471,-14.449953,-3.986754,True,326.169043,1087.934261
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,155.000000,45.000000,A_feed_only,E3-E4,50.095430,-309.904570,-16.674105,-3.252005,True,252.484735,1183.968414
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,160.000000,45.000000,A_feed_only,E3-E4,39.632867,-320.367133,-19.893161,-2.474115,True,174.293950,1294.895163
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,165.000000,45.000000,A_feed_only,E3-E4,20.795232,-339.204768,-24.535035,-1.727466,True,102.138293,1411.130127
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,170.000000,45.000000,A_feed_only,E3-E4,-26.743516,-386.743516,-28.822503,-1.072586,True,62.346952,1521.637090
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,175.000000,45.000000,A_feed_only,E3-E4,-73.806154,-433.806154,-26.294823,-0.551558,True,83.406366,1615.706563
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,180.000000,45.000000,A_feed_only,E3-E4,-88.213277,-448.213277,-23.211436,-0.190405,True,118.951132,1684.302643
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,185.000000,45.000000,A_feed_only,E3-E4,-90.322652,-450.322652,-21.533226,-0.003914,True,144.304225,1720.856469
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,190.000000,45.000000,A_feed_only,E3-E4,-86.705247,-446.705247,-20.765184,0.000000,True,157.645344,1721.632161
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,195.000000,45.000000,A_feed_only,E3-E4,-79.147164,-439.147164,-20.451945,-0.182278,True,163.434261,1685.879351
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,200.000000,45.000000,A_feed_only,E3-E4,-68.868714,-428.868714,-20.197849,-0.550758,True,168.285981,1615.855369
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,205.000000,45.000000,A_feed_only,E3-E4,-57.818853,-417.818853,-19.733635,-1.101280,True,177.524627,1516.618562
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,210.000000,45.000000,A_feed_only,E3-E4,-48.211011,-408.211011,-19.043557,-1.824521,True,192.204045,1395.450150
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,215.000000,45.000000,A_feed_only,E3-E4,-41.277324,-401.277324,-18.306071,-2.705376,True,209.236187,1260.873597
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,220.000000,45.000000,A_feed_only,E3-E4,-37.053370,-397.053370,-17.709170,-3.723534,True,224.120635,1121.408039
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,225.000000,45.000000,A_feed_only,E3-E4,-34.992107,-394.992107,-17.361860,-4.856025,True,233.263799,984.326343
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,230.000000,45.000000,A_feed_only,E3-E4,-34.434886,-394.434886,-17.304641,-6.082137,True,234.805519,854.739002
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,235.000000,45.000000,A_feed_only,E3-E4,-34.770812,-394.770812,-17.541851,-7.390020,True,228.479805,735.257344
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,240.000000,45.000000,A_feed_only,E3-E4,-35.452783,-395.452783,-18.065923,-8.783187,True,215.101897,626.298021
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,245.000000,45.000000,A_feed_only,E3-E4,-35.969069,-395.969069,-18.872403,-10.285113,True,196.028957,526.847257
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,250.000000,45.000000,A_feed_only,E3-E4,-35.779950,-395.779950,-19.969671,-11.941993,True,172.765416,435.352188
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,255.000000,45.000000,A_feed_only,E3-E4,-34.178773,-394.178773,-21.386748,-13.826138,True,146.758398,350.455955
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,260.000000,45.000000,A_feed_only,E3-E4,-29.969239,-389.969239,-23.181906,-16.042730,True,119.356221,271.521275
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,265.000000,45.000000,A_feed_only,E3-E4,-20.634015,-380.634015,-25.452590,-18.730762,True,91.899019,199.251796
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,270.000000,45.000000,A_feed_only,E3-E4,-0.033344,-360.033344,-28.327581,-21.948023,True,66.002640,137.574897
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,275.000000,45.000000,A_feed_only,E3-E4,45.018404,-314.981596,-31.761224,-24.721073,True,44.450756,99.973918
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,280.000000,45.000000,A_feed_only,E3-E4,114.676702,-245.323298,-34.226654,-24.014134,True,33.466297,108.451027
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,285.000000,45.000000,A_feed_only,E3-E4,169.569417,-190.430583,-33.002442,-21.052608,True,38.531710,152.514098
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,290.000000,45.000000,A_feed_only,E3-E4,-165.775049,-165.775049,-30.345121,-18.323136,True,52.321998,208.825529
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,295.000000,45.000000,A_feed_only,E3-E4,-157.932488,-157.932488,-28.052881,-16.154294,True,68.123402,268.056070
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,300.000000,45.000000,A_feed_only,E3-E4,-158.266465,-158.266465,-26.151915,-14.434137,True,84.789999,326.763487
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,305.000000,45.000000,A_feed_only,E3-E4,-162.805245,-162.805245,-24.411979,-13.055782,True,103.595621,382.958119
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,310.000000,45.000000,A_feed_only,E3-E4,-169.093622,-169.093622,-22.671701,-11.950584,True,126.577151,434.921806
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,315.000000,45.000000,A_feed_only,E3-E4,-175.324295,-175.324295,-20.895509,-11.077180,True,155.297657,480.929471
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,320.000000,45.000000,A_feed_only,E3-E4,179.658076,-180.341924,-19.149515,-10.411033,True,189.873620,519.264627
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,325.000000,45.000000,A_feed_only,E3-E4,176.363213,-183.636787,-17.537438,-9.936748,True,228.595906,548.406997
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,330.000000,45.000000,A_feed_only,E3-E4,174.863822,-185.136178,-16.149700,-9.640525,True,268.197900,567.432368
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,335.000000,45.000000,A_feed_only,E3-E4,175.028417,-184.971583,-15.043160,-9.500263,True,304.636791,576.669822
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,340.000000,45.000000,A_feed_only,E3-E4,176.640382,-183.359618,-14.238260,-9.472961,True,334.216094,578.485307
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,345.000000,45.000000,A_feed_only,E3-E4,179.376775,-180.623225,-13.719998,-9.484224,True,354.764751,577.735646
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,350.000000,45.000000,A_feed_only,E3-E4,-177.308884,-177.308884,-13.437978,-9.433166,True,366.472574,581.141742
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,355.000000,45.000000,A_feed_only,E3-E4,-174.242666,-174.242666,-13.307961,-9.228260,True,371.999471,595.014249
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,360.000000,45.000000,A_feed_only,E3-E4,-172.290225,-172.290225,-13.223644,-8.842661,True,375.628175,622.024282
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,0.000000,90.000000,A_feed_only,E3-E4,-178.793318,-178.793318,-14.188983,-5.493038,True,440.793293,1199.588239
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,5.000000,90.000000,A_feed_only,E3-E4,-175.856605,-175.856605,-13.932665,-5.042596,True,453.994790,1263.439074
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,10.000000,90.000000,A_feed_only,E3-E4,-173.178659,-173.178659,-13.725047,-4.601719,True,464.977310,1329.223945
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,15.000000,90.000000,A_feed_only,E3-E4,-170.644944,-170.644944,-13.594419,-4.276565,True,472.022979,1379.926247
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,20.000000,90.000000,A_feed_only,E3-E4,-168.106665,-168.106665,-13.548192,-4.137491,True,474.541822,1402.198784
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,25.000000,90.000000,A_feed_only,E3-E4,-165.490639,-165.490639,-13.570109,-4.224393,True,473.345953,1388.239689
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,30.000000,90.000000,A_feed_only,E3-E4,-162.837598,-162.837598,-13.629153,-4.558765,True,470.139211,1335.813601
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,35.000000,90.000000,A_feed_only,E3-E4,-160.304533,-160.304533,-13.694184,-5.154307,True,466.632440,1247.293804
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,40.000000,90.000000,A_feed_only,E3-E4,-158.153289,-158.153289,-13.745915,-6.024758,True,463.861520,1128.356213
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,45.000000,90.000000,A_feed_only,E3-E4,-156.752863,-156.752863,-13.779594,-7.189544,True,462.066452,986.749511
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,50.000000,90.000000,A_feed_only,E3-E4,-156.641674,-156.641674,-13.798274,-8.677130,True,461.073762,831.433718
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,55.000000,90.000000,A_feed_only,E3-E4,-158.715620,-158.715620,-13.802874,-10.521279,True,460.829630,672.388349
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,60.000000,90.000000,A_feed_only,E3-E4,-164.635802,-164.635802,-13.785811,-12.725091,True,461.735818,521.710496
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,65.000000,90.000000,A_feed_only,E3-E4,-177.363594,-177.363594,-13.731066,-15.090057,True,464.655200,397.357377
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,70.000000,90.000000,A_feed_only,E3-E4,160.488247,-199.511753,-13.619390,-16.743825,True,470.667956,328.467839
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,75.000000,90.000000,A_feed_only,E3-E4,135.021353,-224.978647,-13.435387,-16.447126,True,480.744967,339.881720
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,80.000000,90.000000,A_feed_only,E3-E4,116.927440,-243.072560,-13.173334,-14.744037,True,495.470075,413.506426
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,85.000000,90.000000,A_feed_only,E3-E4,106.671457,-253.328543,-12.839839,-12.875104,True,514.863599,512.777441
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,90.000000,90.000000,A_feed_only,E3-E4,100.894188,-259.105812,-12.453216,-11.282314,True,538.298671,615.982525
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,95.000000,90.000000,A_feed_only,E3-E4,97.350263,-262.649737,-12.040704,-10.010321,True,564.480475,713.128969
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,100.000000,90.000000,A_feed_only,E3-E4,94.821138,-265.178862,-11.635062,-9.018689,True,591.467689,799.373307
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,105.000000,90.000000,A_feed_only,E3-E4,92.599444,-267.400556,-11.271680,-8.260235,True,616.737155,872.313075
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,110.000000,90.000000,A_feed_only,E3-E4,90.219593,-269.780407,-10.986689,-7.692485,True,637.308409,931.236281
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,115.000000,90.000000,A_feed_only,E3-E4,87.341935,-272.658065,-10.816188,-7.274293,True,649.942163,977.168471
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,120.000000,90.000000,A_feed_only,E3-E4,83.714061,-276.285939,-10.796635,-6.959910,True,651.406930,1013.184631
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,125.000000,90.000000,A_feed_only,E3-E4,79.176678,-280.823322,-10.966566,-6.694531,True,638.786629,1044.618169
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,130.000000,90.000000,A_feed_only,E3-E4,73.695868,-286.304132,-11.369931,-6.414651,True,609.800222,1078.826396
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,135.000000,90.000000,A_feed_only,E3-E4,67.392684,-292.607316,-12.061534,-6.056398,True,563.128395,1124.253430
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,140.000000,90.000000,A_feed_only,E3-E4,60.516927,-299.483073,-13.115707,-5.571606,True,498.768192,1188.786361
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,145.000000,90.000000,A_feed_only,E3-E4,53.300532,-306.699468,-14.641339,-4.944401,True,418.424577,1277.803430
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,150.000000,90.000000,A_feed_only,E3-E4,45.615827,-314.384173,-16.811842,-4.197211,True,325.905753,1392.590885
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,155.000000,90.000000,A_feed_only,E3-E4,36.134542,-323.865458,-19.929882,-3.381734,True,227.609319,1529.668884
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,160.000000,90.000000,A_feed_only,E3-E4,19.045603,-340.954397,-24.493364,-2.561546,True,134.590965,1681.151355
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,165.000000,90.000000,A_feed_only,E3-E4,-27.644366,-387.644366,-29.193457,-1.796473,True,78.344993,1835.948380
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,170.000000,90.000000,A_feed_only,E3-E4,-79.145849,-439.145849,-26.379033,-1.133896,True,108.325939,1981.478235
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,175.000000,90.000000,A_feed_only,E3-E4,-94.401839,-454.401839,-22.638362,-0.606697,True,166.634918,2105.471095
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,180.000000,90.000000,A_feed_only,E3-E4,-97.130574,-457.130574,-20.344370,-0.235273,True,217.002931,2197.457424
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,185.000000,90.000000,A_feed_only,E3-E4,-95.037343,-455.037343,-18.951528,-0.031097,True,254.746189,2249.724212
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,190.000000,90.000000,A_feed_only,E3-E4,-90.428095,-450.428095,-18.067357,0.000000,True,282.043595,2257.792958
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,195.000000,90.000000,A_feed_only,E3-E4,-84.474373,-444.474373,-17.438399,-0.144207,True,303.224406,2220.617646
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,200.000000,90.000000,A_feed_only,E3-E4,-78.151103,-438.151103,-16.902899,-0.462871,True,322.507032,2140.624945
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,205.000000,90.000000,A_feed_only,E3-E4,-72.373406,-432.373406,-16.387173,-0.951517,True,342.235809,2023.523526
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,210.000000,90.000000,A_feed_only,E3-E4,-67.834604,-427.834604,-15.896817,-1.601217,True,362.112292,1877.687194
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,215.000000,90.000000,A_feed_only,E3-E4,-64.853183,-424.853183,-15.482913,-2.398541,True,379.785578,1712.998823
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,220.000000,90.000000,A_feed_only,E3-E4,-63.391507,-423.391507,-15.202363,-3.327182,True,392.252719,1539.306134
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,225.000000,90.000000,A_feed_only,E3-E4,-63.191951,-423.191951,-15.094542,-4.371592,True,397.152258,1364.911492
